time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained
6.014,24.6007,129.87986,0.00309,28.63236,0.88837,0.01587,-0.00317,0.00264,0.03127,0.9995,-0.01195,0.0036,0.13021,9.46078,40.63219,0.14412,1.80659,-0.33188,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.263,24.6007,129.87986,0.00309,28.63236,0.88837,0.01587,-0.00317,0.00264,0.03127,0.9995,-0.01195,0.0036,0.13021,9.46078,40.63219,0.14412,1.80659,-0.33188,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.264,24.6007,129.87986,0.00309,28.63236,0.88837,0.01587,-0.00317,0.00264,0.03127,0.9995,-0.01195,0.0036,0.13021,9.46078,40.63219,0.14412,1.80659,-0.33188,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.264,24.6007,129.87986,0.00309,28.63236,0.88837,0.01587,-0.00317,0.00264,0.03127,0.9995,-0.01195,0.0036,0.13021,9.46078,40.63219,0.14412,1.80659,-0.33188,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.264,24.59658,129.8796,0.00311,28.1404,0.85628,0.01854,-0.00317,0.00264,0.03127,0.9995,-0.01194,0.0036,0.12964,-79.0907,34.85575,0.62506,1.82325,-0.33477,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.264,24.59658,129.8796,0.00311,28.1404,0.85628,0.01854,-0.00317,0.00264,0.03127,0.9995,-0.01194,0.0036,0.12964,-79.0907,34.85575,0.62506,1.82325,-0.33477,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.264,24.59658,129.8796,0.00311,28.1404,0.85628,0.01854,-0.00317,0.00264,0.03127,0.9995,-0.01194,0.0036,0.12964,-79.0907,34.85575,0.62506,1.82325,-0.33477,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.264,24.59658,129.8796,0.00311,28.1404,0.85628,0.01854,-0.00317,0.00264,0.03127,0.9995,-0.01194,0.0036,0.12964,-79.0907,34.85575,0.62506,1.82325,-0.33477,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.264,24.59658,129.8796,0.00311,28.1404,0.85628,0.01854,-0.00317,0.00264,0.03127,0.9995,-0.01194,0.0036,0.12964,-79.0907,34.85575,0.62506,1.82325,-0.33477,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.264,24.59658,129.8796,0.00311,28.1404,0.85628,0.01854,-0.00317,0.00264,0.03127,0.9995,-0.01194,0.0036,0.12964,-79.0907,34.85575,0.62506,1.82325,-0.33477,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.265,24.59658,129.8796,0.00311,28.1404,0.85628,0.01854,-0.00317,0.00264,0.03127,0.9995,-0.01194,0.0036,0.12964,-79.0907,34.85575,0.62506,1.82325,-0.33477,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.265,24.59658,129.8796,0.00311,28.1404,0.85628,0.01854,-0.00317,0.00264,0.03127,0.9995,-0.01194,0.0036,0.12964,-79.0907,34.85575,0.62506,1.82325,-0.33477,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.265,24.59658,129.8796,0.00311,28.1404,0.85628,0.01854,-0.00317,0.00264,0.03127,0.9995,-0.01194,0.0036,0.12964,-79.0907,34.85575,0.62506,1.82325,-0.33477,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.265,24.59658,129.8796,0.00311,28.1404,0.85628,0.01854,-0.00317,0.00264,0.03127,0.9995,-0.01194,0.0036,0.12964,-79.0907,34.85575,0.62506,1.82325,-0.33477,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.265,24.59658,129.8796,0.00311,28.1404,0.85628,0.01854,-0.00317,0.00264,0.03127,0.9995,-0.01194,0.0036,0.12964,-79.0907,34.85575,0.62506,1.82325,-0.33477,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.265,25.07421,129.89492,0.00338,28.19089,0.91858,0.01938,-0.00327,0.00267,0.03236,0.99947,-0.01207,0.00334,0.13134,-79.464,34.85785,0.63264,1.82522,-0.34021,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.281,25.54047,129.91047,0.00373,27.76235,0.94644,0.02283,-0.00337,0.0027,0.03345,0.99943,-0.01218,0.00307,0.13123,-77.13727,34.43433,0.62008,1.86304,-0.35129,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.298,25.99969,129.92646,0.00414,27.34616,0.97228,0.0262,-0.00347,0.00272,0.03454,0.99939,-0.01229,0.00279,0.12989,-74.91349,34.07185,0.60663,1.90341,-0.36216,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.314,26.45207,129.94287,0.00461,26.9418,0.99627,0.02949,-0.00357,0.00275,0.03561,0.99936,-0.01239,0.00252,0.12736,-72.78596,33.73738,0.59254,1.94485,-0.37282,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.331,26.89781,129.95966,0.00513,26.54875,1.01842,0.0327,-0.00367,0.00277,0.03666,0.99932,-0.01249,0.00224,0.12373,-70.7484,33.40823,0.578,1.98622,-0.38323,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.348,27.33709,129.9768,0.0057,26.16655,1.0387,0.03583,-0.00377,0.00278,0.03767,0.99928,-0.01258,0.00195,0.1191,-68.79498,33.06959,0.56314,2.02668,-0.3934,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.364,27.77009,129.99427,0.00632,25.79478,1.05699,0.03888,-0.00388,0.0028,0.03864,0.99924,-0.01266,0.00167,0.11357,-66.92031,32.71259,0.5481,2.0656,-0.40329,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.381,28.19697,130.01203,0.00699,25.433,1.07317,0.04184,-0.00398,0.00281,0.03956,0.99921,-0.01275,0.00138,0.10725,-65.11943,32.33273,0.53296,2.10258,-0.4129,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.398,28.61791,130.03003,0.00771,25.08085,1.08711,0.04471,-0.00408,0.00282,0.04043,0.99917,-0.01282,0.0011,0.10026,-63.38781,31.92865,0.51777,2.13736,-0.4222,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.414,29.03305,130.04825,0.00848,24.73795,1.09867,0.0475,-0.00419,0.00283,0.04123,0.99914,-0.0129,0.00082,0.09269,-61.72129,31.50114,0.50258,2.16979,-0.4312,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.431,29.44256,130.06664,0.0093,24.40397,1.10774,0.05021,-0.00429,0.00283,0.04197,0.99911,-0.01297,0.00053,0.08465,-60.11606,31.05246,0.48743,2.19984,-0.43988,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.448,29.84657,130.08516,0.01016,24.07859,1.11422,0.05284,-0.0044,0.00283,0.04264,0.99908,-0.01304,0.00025,0.07621,-58.56867,30.58573,0.47232,2.22754,-0.44822,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.464,30.24522,130.10377,0.01106,23.7615,1.11802,0.05538,-0.00451,0.00283,0.04324,0.99905,-0.0131,-2.0e-5,0.06746,-57.07596,30.10454,0.45728,2.25297,-0.45621,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.481,30.63866,130.12241,0.012,23.45242,1.11909,0.05783,-0.00462,0.00283,0.04376,0.99903,-0.01316,-0.0003,0.05847,-55.63504,29.61266,0.4423,2.27625,-0.46385,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.498,31.02701,130.14105,0.01298,23.15107,1.11739,0.06021,-0.00472,0.00282,0.04421,0.99901,-0.01322,-0.00057,0.0493,-54.24327,29.1138,0.42738,2.29753,-0.47113,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.514,31.41041,130.15964,0.01401,22.85719,1.1129,0.0625,-0.00483,0.00281,0.04458,0.99899,-0.01328,-0.00083,0.03999,-52.89821,28.61149,0.41252,2.31698,-0.47803,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.531,31.78896,130.17813,0.01507,22.57053,1.10562,0.06471,-0.00494,0.0028,0.04488,0.99898,-0.01333,-0.00109,0.03061,-51.59765,28.109,0.39772,2.33475,-0.48455,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
