time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained
6.015,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.265,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.265,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.265,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.266,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.266,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.266,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.266,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.266,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.267,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.267,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.267,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.267,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.267,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.267,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.268,22.22912,129.77389,0.0002,28.36066,0.45333,0.00123,-0.00026,0.00024,0.0234,0.99973,-0.00112,0.0005,0.11324,11.67245,38.8333,0.01385,1.76428,-0.02983,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.281,22.70232,129.78189,0.00022,28.42312,0.507,0.00131,-0.00027,0.00025,0.02435,0.9997,-0.00114,0.00048,0.11538,11.24311,39.08148,0.01414,1.76743,-0.03048,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.298,23.17654,129.79079,0.00024,28.48325,0.56199,0.00139,-0.00028,0.00025,0.02532,0.99968,-0.00115,0.00045,0.11741,10.82308,39.31795,0.01441,1.77031,-0.03112,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.314,23.65175,129.80063,0.00027,28.5411,0.61823,0.00147,-0.00029,0.00026,0.02631,0.99965,-0.00116,0.00043,0.11935,10.41221,39.54313,0.01465,1.77292,-0.03173,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.331,24.1279,129.81141,0.00029,28.59671,0.67566,0.00155,-0.0003,0.00026,0.02731,0.99963,-0.00118,0.0004,0.1212,10.01038,39.75753,0.01486,1.7753,-0.03233,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.348,24.60496,129.82316,0.00032,28.65014,0.73423,0.00163,-0.00031,0.00026,0.02833,0.9996,-0.00119,0.00037,0.12297,9.61745,39.96165,0.01504,1.77746,-0.03291,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.365,25.08289,129.83589,0.00035,28.70144,0.79387,0.00172,-0.00032,0.00026,0.02936,0.99957,-0.0012,0.00035,0.12466,9.23328,40.15604,0.01519,1.77943,-0.03346,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.382,25.56166,129.84962,0.00038,28.75065,0.85455,0.0018,-0.00033,0.00027,0.0304,0.99954,-0.00121,0.00032,0.12628,8.85772,40.34122,0.0153,1.78123,-0.034,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.398,26.04124,129.86438,0.00041,28.79782,0.9162,0.00189,-0.00034,0.00027,0.03146,0.9995,-0.00123,0.0003,0.12784,8.49063,40.51771,0.01537,1.78287,-0.03451,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.415,26.52158,129.88017,0.00044,28.84299,0.97879,0.00198,-0.00035,0.00027,0.03253,0.99947,-0.00124,0.00027,0.12933,8.13186,40.68601,0.01541,1.78438,-0.035,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.431,27.00266,129.89701,0.00047,28.88622,1.04227,0.00206,-0.00036,0.00027,0.03362,0.99943,-0.00125,0.00024,0.13077,7.78123,40.84659,0.01541,1.78578,-0.03547,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.448,27.48444,129.91492,0.00051,28.92755,1.1066,0.00215,-0.00037,0.00028,0.03471,0.9994,-0.00126,0.00022,0.13216,7.43861,40.99989,0.01537,1.78707,-0.03592,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.464,27.9669,129.9339,0.00055,28.96701,1.17175,0.00223,-0.00038,0.00028,0.03582,0.99936,-0.00127,0.00019,0.1335,7.10382,41.14632,0.01529,1.78828,-0.03635,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
