time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.004,41.75848,127.63492,0.0,39.65846,-3.14856,0.0,0.0,0.0,-0.00332,0.99999,0.0,0.0,-0.02664,-51.39746,5338.96283,0.0,4.16133,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.021,42.41944,127.58232,0.0,39.65708,-3.1638,0.0,0.0,0.0,-0.00355,0.99999,0.0,0.0,-0.02739,-49.57013,5335.34051,0.0,4.15851,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.037,43.08038,127.52946,0.0,39.65576,-3.17916,0.0,0.0,0.0,-0.00377,0.99999,0.0,0.0,-0.02813,-47.7766,5331.00122,0.0,4.1551,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.054,43.7413,127.47634,0.0,39.65448,-3.19466,0.0,0.0,0.0,-0.00401,0.99999,0.0,0.0,-0.02887,-46.01272,5325.98493,0.0,4.15116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.071,44.4022,127.42297,0.0,39.65325,-3.21032,0.0,0.0,0.0,-0.00425,0.99999,0.0,0.0,-0.0296,-44.27457,5320.32977,0.0,4.1467,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.087,45.06308,127.36933,0.0,39.65207,-3.22615,0.0,0.0,0.0,-0.00449,0.99999,0.0,0.0,-0.03034,-42.55844,5314.07217,0.0,4.14175,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.104,45.72393,127.31543,0.0,39.65093,-3.24217,0.0,0.0,0.0,-0.00475,0.99999,0.0,0.0,-0.03106,-40.86084,5307.24689,0.0,4.13634,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.12,46.38477,127.26126,0.0,39.64984,-3.2584,0.0,0.0,0.0,-0.00501,0.99999,0.0,0.0,-0.03179,-39.17846,5299.88711,0.0,4.13051,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.137,47.0456,127.20681,0.0,39.6488,-3.27484,0.0,0.0,0.0,-0.00527,0.99999,0.0,0.0,-0.03251,-37.50818,5292.02449,0.0,4.12426,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.154,47.7064,127.15209,0.0,39.6478,-3.29152,0.0,0.0,0.0,-0.00554,0.99999,0.0,0.0,-0.03323,-35.84708,5283.68924,0.0,4.11763,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.171,48.36719,127.0971,0.0,39.64685,-3.30844,0.0,0.0,0.0,-0.00582,0.99998,0.0,0.0,-0.03394,-34.1924,5274.91018,0.0,4.11063,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.187,49.02796,127.04181,0.0,39.64595,-3.32561,0.0,0.0,0.0,-0.0061,0.99998,0.0,0.0,-0.03465,-32.54157,5265.71481,0.0,4.1033,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.204,49.68872,126.98624,0.0,39.64509,-3.34305,0.0,0.0,0.0,-0.00639,0.99998,0.0,0.0,-0.03536,-30.89217,5256.12934,0.0,4.09564,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.221,50.34947,126.93037,0.0,39.64428,-3.36077,0.0,0.0,0.0,-0.00669,0.99998,0.0,0.0,-0.03606,-29.24191,5246.17879,0.0,4.08769,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.237,51.0102,126.87421,0.0,39.64351,-3.37877,0.0,0.0,0.0,-0.00699,0.99998,0.0,0.0,-0.03675,-27.58869,5235.88699,0.0,4.07945,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.254,51.67092,126.81775,0.0,39.64279,-3.39707,0.0,0.0,0.0,-0.00729,0.99997,0.0,0.0,-0.03744,-25.93053,5225.27666,0.0,4.07094,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.271,52.33162,126.76097,0.0,39.64212,-3.41567,0.0,0.0,0.0,-0.0076,0.99997,0.0,0.0,-0.03813,-24.26558,5214.36948,0.0,4.06219,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.287,52.99232,126.70389,0.0,39.64149,-3.43458,0.0,0.0,0.0,-0.00792,0.99997,0.0,0.0,-0.03881,-22.59213,5203.18607,0.0,4.0532,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.304,53.65301,126.64648,0.0,39.64091,-3.45381,0.0,0.0,0.0,-0.00825,0.99997,0.0,0.0,-0.03949,-20.90858,5191.74612,0.0,4.044,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.32,54.31369,126.58876,0.0,39.64038,-3.47336,0.0,0.0,0.0,-0.00857,0.99996,0.0,0.0,-0.04016,-19.21345,5180.06834,0.0,4.0346,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.338,54.97435,126.5307,0.0,39.63989,-3.49325,0.0,0.0,0.0,-0.00891,0.99996,0.0,0.0,-0.04083,-17.50538,5168.17059,0.0,4.02501,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.354,55.63502,126.47231,0.0,39.63945,-3.51347,0.0,0.0,0.0,-0.00925,0.99996,0.0,0.0,-0.04149,-15.7831,5156.06985,0.0,4.01524,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.371,56.29567,126.41358,0.0,39.63906,-3.53403,0.0,0.0,0.0,-0.00959,0.99996,0.0,0.0,-0.04214,-14.04546,5143.78229,0.0,4.00531,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.387,56.95632,126.35451,0.0,39.63872,-3.55494,0.0,0.0,0.0,-0.00995,0.99995,0.0,0.0,-0.0428,-12.29137,5131.3233,0.0,3.99523,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
