time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.01,37.80131,427.90838,0.0,39.68912,-3.13413,0.0,0.0,0.0,-0.00221,1.0,0.0,0.0,-0.02252,-45.1832,5315.60729,0.0,4.2596,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.027,38.46278,427.85601,0.0,39.68793,-3.14984,0.0,0.0,0.0,-0.0024,1.0,0.0,0.0,-0.0233,-42.92256,5318.15689,0.0,4.26162,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.044,39.12424,427.80338,0.0,39.6868,-3.16552,0.0,0.0,0.0,-0.00259,1.0,0.0,0.0,-0.02407,-40.73173,5319.67286,0.0,4.26279,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.061,39.78568,427.75049,0.0,39.68573,-3.18118,0.0,0.0,0.0,-0.00279,1.0,0.0,0.0,-0.02483,-38.60501,5320.20767,0.0,4.26317,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.077,40.4471,427.69734,0.0,39.68471,-3.19685,0.0,0.0,0.0,-0.003,1.0,0.0,0.0,-0.0256,-36.53694,5319.81154,0.0,4.26277,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.094,41.1085,427.64393,0.0,39.68375,-3.21256,0.0,0.0,0.0,-0.00321,1.0,0.0,0.0,-0.02636,-34.52231,5318.5325,0.0,4.26166,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.11,41.76989,427.59026,0.0,39.68285,-3.22832,0.0,0.0,0.0,-0.00343,0.99999,0.0,0.0,-0.02713,-32.55615,5316.41651,0.0,4.25985,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.127,42.43126,427.53632,0.0,39.682,-3.24417,0.0,0.0,0.0,-0.00366,0.99999,0.0,0.0,-0.02789,-30.63374,5313.50754,0.0,4.2574,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.144,43.09262,427.48212,0.0,39.6812,-3.26012,0.0,0.0,0.0,-0.00389,0.99999,0.0,0.0,-0.02864,-28.75057,5309.84763,0.0,4.25432,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.16,43.75397,427.42765,0.0,39.68045,-3.27619,0.0,0.0,0.0,-0.00413,0.99999,0.0,0.0,-0.0294,-26.90236,5305.47701,0.0,4.25066,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
