time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.015,39.77545,127.79122,0.0,39.6629,-3.10336,0.0,0.0,0.0,-0.00269,1.0,0.0,0.0,-0.02439,-57.12713,5345.09951,0.0,4.16603,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.015,39.77545,127.79122,0.0,39.6629,-3.10336,0.0,0.0,0.0,-0.00269,1.0,0.0,0.0,-0.02439,-57.12713,5345.09951,0.0,4.16603,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.049,40.43648,127.73937,0.0,39.66137,-3.11836,0.0,0.0,0.0,-0.0029,1.0,0.0,0.0,-0.02514,-55.17123,5343.88718,0.0,4.16513,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.065,41.09749,127.68727,0.0,39.65989,-3.13342,0.0,0.0,0.0,-0.00311,1.0,0.0,0.0,-0.02589,-53.26295,5341.82633,0.0,4.16355,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.082,41.75848,127.63492,0.0,39.65846,-3.14856,0.0,0.0,0.0,-0.00332,0.99999,0.0,0.0,-0.02664,-51.39746,5338.96283,0.0,4.16133,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.099,42.41944,127.58232,0.0,39.65708,-3.1638,0.0,0.0,0.0,-0.00355,0.99999,0.0,0.0,-0.02739,-49.57013,5335.34051,0.0,4.15851,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.116,43.08038,127.52946,0.0,39.65576,-3.17916,0.0,0.0,0.0,-0.00377,0.99999,0.0,0.0,-0.02813,-47.7766,5331.00122,0.0,4.1551,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.132,43.7413,127.47634,0.0,39.65448,-3.19466,0.0,0.0,0.0,-0.00401,0.99999,0.0,0.0,-0.02887,-46.01272,5325.98493,0.0,4.15116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.149,44.4022,127.42297,0.0,39.65325,-3.21032,0.0,0.0,0.0,-0.00425,0.99999,0.0,0.0,-0.0296,-44.27457,5320.32977,0.0,4.1467,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.165,45.06308,127.36933,0.0,39.65207,-3.22615,0.0,0.0,0.0,-0.00449,0.99999,0.0,0.0,-0.03034,-42.55844,5314.07217,0.0,4.14175,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
