time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.017,43.82181,127.04844,0.0,39.83593,-3.83327,0.0,0.0,0.0,-7.0e-5,1.0,0.0,0.0,-0.00048,114.07428,5462.55885,0.0,0.09551,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.034,44.48577,126.98446,0.0,39.83918,-3.84451,0.0,0.0,0.0,-8.0e-5,1.0,0.0,0.0,-0.0005,116.83686,5479.42215,0.0,0.09578,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.051,45.14978,126.92029,0.0,39.8425,-3.8553,0.0,0.0,0.0,-8.0e-5,1.0,0.0,0.0,-0.00051,119.4911,5495.61254,0.0,0.09605,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.067,45.81385,126.85595,0.0,39.84589,-3.86565,0.0,0.0,0.0,-9.0e-5,1.0,0.0,0.0,-0.00052,122.04064,5511.15627,0.0,0.0963,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.084,46.47798,126.79144,0.0,39.84935,-3.8756,0.0,0.0,0.0,-9.0e-5,1.0,0.0,0.0,-0.00054,124.489,5526.07856,0.0,0.09654,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,47.14216,126.72677,0.0,39.85287,-3.88514,0.0,0.0,0.0,-9.0e-5,1.0,0.0,0.0,-0.00055,126.83963,5540.40363,0.0,0.09677,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.117,47.80641,126.66194,0.0,39.85646,-3.8943,0.0,0.0,0.0,-0.0001,1.0,0.0,0.0,-0.00057,129.09589,5554.15476,0.0,0.09699,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.134,48.47071,126.59696,0.0,39.8601,-3.9031,0.0,0.0,0.0,-0.0001,1.0,0.0,0.0,-0.00058,131.26103,5567.35433,0.0,0.0972,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.151,49.13508,126.53184,0.0,39.86381,-3.91154,0.0,0.0,0.0,-0.00011,1.0,0.0,0.0,-0.00059,133.33824,5580.02384,0.0,0.0974,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.167,49.79951,126.46658,0.0,39.86756,-3.91965,0.0,0.0,0.0,-0.00011,1.0,0.0,0.0,-0.00061,135.3306,5592.18393,0.0,0.09759,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
