time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.01,14.11453,126.57195,0.0,12.40271,-7.1412,0.0,0.0,0.0,-0.29686,0.95621,0.0,0.0,-0.49746,-17.35518,9.76118,0.0,-0.08037,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.026,14.32044,126.45203,0.0,12.30724,-7.24968,0.0,0.0,0.0,-0.30081,0.95498,0.0,0.0,-0.44292,-17.18577,9.89239,0.0,-0.07961,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.043,14.52478,126.3303,0.0,12.21268,-7.35744,0.0,0.0,0.0,-0.30433,0.95387,0.0,0.0,-0.38949,-17.02042,10.02329,0.0,-0.07798,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.06,14.72754,126.20679,0.0,12.11902,-7.46448,0.0,0.0,0.0,-0.30743,0.95289,0.0,0.0,-0.33758,-16.85899,10.15393,0.0,-0.07547,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.076,14.92875,126.08149,0.0,12.02623,-7.57079,0.0,0.0,0.0,-0.3101,0.95202,0.0,0.0,-0.28753,-16.70135,10.28434,0.0,-0.07212,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.093,15.12842,125.95443,0.0,11.9343,-7.67637,0.0,0.0,0.0,-0.31238,0.95128,0.0,0.0,-0.23973,-16.54736,10.41454,0.0,-0.06794,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.11,15.32657,125.82562,0.0,11.84321,-7.78123,0.0,0.0,0.0,-0.31428,0.95066,0.0,0.0,-0.19449,-16.39689,10.54456,0.0,-0.06298,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.126,15.5232,125.69506,0.0,11.75293,-7.88538,0.0,0.0,0.0,-0.31582,0.95015,0.0,0.0,-0.15215,-16.24983,10.67444,0.0,-0.05727,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.143,15.71834,125.56278,0.0,11.66346,-7.9888,0.0,0.0,0.0,-0.31702,0.94975,0.0,0.0,-0.113,-16.10605,10.80419,0.0,-0.05085,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.16,15.91199,125.42878,0.0,11.57476,-8.0915,0.0,0.0,0.0,-0.31792,0.94945,0.0,0.0,-0.07731,-15.96542,10.93383,0.0,-0.04379,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.176,16.10417,125.29307,0.0,11.48683,-8.19348,0.0,0.0,0.0,-0.31853,0.94925,0.0,0.0,-0.04533,-15.82785,11.06338,0.0,-0.03612,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.193,16.29489,125.15567,0.0,11.39964,-8.29474,0.0,0.0,0.0,-0.31888,0.94912,0.0,0.0,-0.01728,-15.69323,11.19287,0.0,-0.02791,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.209,16.48417,125.01658,0.0,11.31319,-8.39528,0.0,0.0,0.0,-0.31902,0.94908,0.0,0.0,0.00665,-15.56144,11.32229,0.0,-0.01923,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.226,16.672,124.87583,0.0,11.22745,-8.49511,0.0,0.0,0.0,-0.31897,0.9491,0.0,0.0,0.0263,-15.43238,11.45168,0.0,-0.01013,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
