time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.012,16.80002,128.06315,0.0,12.08851,-3.93368,0.0,0.0,0.0,-0.13534,0.9908,0.0,0.0,-0.48325,-11.86914,14.5213,0.0,2.4755,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.029,17.00095,127.99689,0.0,12.02347,-4.01672,0.0,0.0,0.0,-0.13935,0.99024,0.0,0.0,-0.48627,-11.70705,14.47191,0.0,2.46069,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.046,17.20081,127.92925,0.0,11.9593,-4.10003,0.0,0.0,0.0,-0.14337,0.98967,0.0,0.0,-0.48916,-11.54951,14.42441,0.0,2.44543,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.063,17.3996,127.86022,0.0,11.89599,-4.18359,0.0,0.0,0.0,-0.14741,0.98907,0.0,0.0,-0.49193,-11.39649,14.37865,0.0,2.42969,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.079,17.59734,127.7898,0.0,11.8335,-4.2674,0.0,0.0,0.0,-0.15148,0.98846,0.0,0.0,-0.49457,-11.24794,14.33453,0.0,2.41345,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.096,17.79405,127.71798,0.0,11.77181,-4.35145,0.0,0.0,0.0,-0.15556,0.98783,0.0,0.0,-0.49709,-11.10383,14.29195,0.0,2.39669,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.113,17.98974,127.64475,0.0,11.7109,-4.43572,0.0,0.0,0.0,-0.15966,0.98717,0.0,0.0,-0.49948,-10.9641,14.25081,0.0,2.37941,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.129,18.18442,127.57012,0.0,11.65074,-4.52021,0.0,0.0,0.0,-0.16378,0.9865,0.0,0.0,-0.50175,-10.82873,14.21106,0.0,2.36159,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.146,18.3781,127.49407,0.0,11.59131,-4.60492,0.0,0.0,0.0,-0.16791,0.9858,0.0,0.0,-0.50389,-10.69765,14.17263,0.0,2.34323,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.163,18.5708,127.41662,0.0,11.53258,-4.68984,0.0,0.0,0.0,-0.17206,0.98509,0.0,0.0,-0.50589,-10.57083,14.13549,0.0,2.32433,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.179,18.76253,127.33775,0.0,11.47454,-4.77495,0.0,0.0,0.0,-0.17622,0.98435,0.0,0.0,-0.50776,-10.44821,14.09962,0.0,2.30488,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.195,18.95329,127.25745,0.0,11.41715,-4.86025,0.0,0.0,0.0,-0.18039,0.9836,0.0,0.0,-0.5095,-10.32974,14.06499,0.0,2.2849,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.213,19.1431,127.17574,0.0,11.3604,-4.94574,0.0,0.0,0.0,-0.18457,0.98282,0.0,0.0,-0.5111,-10.21536,14.0316,0.0,2.26439,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.229,19.33197,127.09259,0.0,11.30426,-5.03141,0.0,0.0,0.0,-0.18876,0.98202,0.0,0.0,-0.51257,-10.10503,13.99946,0.0,2.24336,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.246,19.51992,127.00802,0.0,11.24871,-5.11725,0.0,0.0,0.0,-0.19296,0.98121,0.0,0.0,-0.51389,-9.99866,13.96857,0.0,2.22182,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.263,19.70693,126.92202,0.0,11.19373,-5.20326,0.0,0.0,0.0,-0.19716,0.98037,0.0,0.0,-0.51507,-9.89621,13.93897,0.0,2.1998,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.279,19.89304,126.83458,0.0,11.1393,-5.28942,0.0,0.0,0.0,-0.20137,0.97951,0.0,0.0,-0.51611,-9.79761,13.91068,0.0,2.17732,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.296,20.07825,126.7457,0.0,11.0854,-5.37573,0.0,0.0,0.0,-0.20559,0.97864,0.0,0.0,-0.517,-9.70277,13.88375,0.0,2.15438,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.313,20.26256,126.65539,0.0,11.032,-5.46219,0.0,0.0,0.0,-0.2098,0.97774,0.0,0.0,-0.51774,-9.61163,13.85821,0.0,2.13103,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.329,20.44598,126.56363,0.0,10.97909,-5.54878,0.0,0.0,0.0,-0.21402,0.97683,0.0,0.0,-0.51834,-9.52411,13.83412,0.0,2.10729,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.346,20.62853,126.47043,0.0,10.92664,-5.63549,0.0,0.0,0.0,-0.21824,0.97589,0.0,0.0,-0.51878,-9.44013,13.81154,0.0,2.08318,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.363,20.81021,126.37578,0.0,10.87464,-5.72232,0.0,0.0,0.0,-0.22246,0.97494,0.0,0.0,-0.51908,-9.35959,13.79052,0.0,2.05873,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.379,20.99102,126.27968,0.0,10.82307,-5.80926,0.0,0.0,0.0,-0.22668,0.97397,0.0,0.0,-0.51922,-9.28242,13.77113,0.0,2.03399,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.396,21.17098,126.18214,0.0,10.77192,-5.89629,0.0,0.0,0.0,-0.23089,0.97298,0.0,0.0,-0.51921,-9.20851,13.75343,0.0,2.00898,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.413,21.35009,126.08314,0.0,10.72115,-5.98342,0.0,0.0,0.0,-0.2351,0.97197,0.0,0.0,-0.51904,-9.13777,13.73751,0.0,1.98374,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.429,21.52835,125.98269,0.0,10.67076,-6.07062,0.0,0.0,0.0,-0.2393,0.97095,0.0,0.0,-0.51872,-9.07009,13.72344,0.0,1.95831,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.446,21.70578,125.88078,0.0,10.62073,-6.15789,0.0,0.0,0.0,-0.24349,0.9699,0.0,0.0,-0.51824,-9.00537,13.71128,0.0,1.93272,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.463,21.88238,125.77742,0.0,10.57105,-6.24522,0.0,0.0,0.0,-0.24767,0.96884,0.0,0.0,-0.51761,-8.94351,13.70113,0.0,1.90701,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.479,22.05815,125.67261,0.0,10.52169,-6.33259,0.0,0.0,0.0,-0.25185,0.96777,0.0,0.0,-0.51682,-8.88438,13.69305,0.0,1.88123,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.496,22.2331,125.56634,0.0,10.47264,-6.42,0.0,0.0,0.0,-0.25601,0.96667,0.0,0.0,-0.51587,-8.82788,13.68712,0.0,1.85542,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.513,22.40724,125.45861,0.0,10.4239,-6.50742,0.0,0.0,0.0,-0.26016,0.96557,0.0,0.0,-0.51476,-8.77388,13.68344,0.0,1.82961,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.529,22.58057,125.34942,0.0,10.37544,-6.59485,0.0,0.0,0.0,-0.26429,0.96444,0.0,0.0,-0.5135,-8.72225,13.68206,0.0,1.80385,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.546,22.75309,125.23878,0.0,10.32726,-6.68228,0.0,0.0,0.0,-0.26841,0.9633,0.0,0.0,-0.51208,-8.67288,13.68308,0.0,1.77818,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.563,22.92481,125.12668,0.0,10.27934,-6.76969,0.0,0.0,0.0,-0.27251,0.96215,0.0,0.0,-0.5105,-8.62563,13.68657,0.0,1.75264,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.579,23.09574,125.01313,0.0,10.23167,-6.85706,0.0,0.0,0.0,-0.2766,0.96099,0.0,0.0,-0.50877,-8.58037,13.69259,0.0,1.72727,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.596,23.26587,124.89811,0.0,10.18424,-6.94439,0.0,0.0,0.0,-0.28066,0.95981,0.0,0.0,-0.50689,-8.53697,13.70124,0.0,1.70212,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.613,23.43521,124.78165,0.0,10.13705,-7.03165,0.0,0.0,0.0,-0.28471,0.95861,0.0,0.0,-0.50485,-8.49529,13.71257,0.0,1.67722,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.629,23.60377,124.66372,0.0,10.09008,-7.11884,0.0,0.0,0.0,-0.28873,0.95741,0.0,0.0,-0.50265,-8.45518,13.72665,0.0,1.65262,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.646,23.77155,124.54435,0.0,10.04332,-7.20593,0.0,0.0,0.0,-0.29273,0.9562,0.0,0.0,-0.50031,-8.41652,13.74355,0.0,1.62835,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.663,23.93855,124.42353,0.0,9.99677,-7.29291,0.0,0.0,0.0,-0.2967,0.95497,0.0,0.0,-0.49782,-8.37916,13.76333,0.0,1.60446,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.679,24.10478,124.30126,0.0,9.95042,-7.37976,0.0,0.0,0.0,-0.30065,0.95373,0.0,0.0,-0.49518,-8.34296,13.78604,0.0,1.58098,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.696,24.27023,124.17754,0.0,9.90426,-7.46648,0.0,0.0,0.0,-0.30457,0.95249,0.0,0.0,-0.49239,-8.30776,13.81174,0.0,1.55794,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.713,24.43492,124.05237,0.0,9.8583,-7.55303,0.0,0.0,0.0,-0.30847,0.95124,0.0,0.0,-0.48946,-8.27344,13.84047,0.0,1.53539,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.729,24.59884,123.92577,0.0,9.81252,-7.63941,0.0,0.0,0.0,-0.31233,0.94997,0.0,0.0,-0.48639,-8.23985,13.87227,0.0,1.51335,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.746,24.762,123.79773,0.0,9.76693,-7.72559,0.0,0.0,0.0,-0.31617,0.9487,0.0,0.0,-0.48319,-8.20683,13.90719,0.0,1.49187,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.763,24.92441,123.66825,0.0,9.72152,-7.81156,0.0,0.0,0.0,-0.31997,0.94743,0.0,0.0,-0.47984,-8.17426,13.94526,0.0,1.47096,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.779,25.08606,123.53734,0.0,9.67628,-7.8973,0.0,0.0,0.0,-0.32374,0.94615,0.0,0.0,-0.47637,-8.14198,13.98651,0.0,1.45067,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.795,25.24695,123.40501,0.0,9.63123,-7.98279,0.0,0.0,0.0,-0.32748,0.94486,0.0,0.0,-0.47276,-8.10987,14.03095,0.0,1.43101,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.813,25.4071,123.27125,0.0,9.58635,-8.06802,0.0,0.0,0.0,-0.33119,0.94356,0.0,0.0,-0.46903,-8.07777,14.0786,0.0,1.41201,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.829,25.5665,123.13608,0.0,9.54165,-8.15297,0.0,0.0,0.0,-0.33486,0.94227,0.0,0.0,-0.46518,-8.04557,14.12948,0.0,1.3937,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.846,25.72515,122.99949,0.0,9.49714,-8.23762,0.0,0.0,0.0,-0.33849,0.94097,0.0,0.0,-0.46121,-8.01311,14.18358,0.0,1.3761,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.863,25.88307,122.86149,0.0,9.4528,-8.32194,0.0,0.0,0.0,-0.34209,0.93967,0.0,0.0,-0.45712,-7.98029,14.24092,0.0,1.35923,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.879,26.04025,122.72209,0.0,9.40865,-8.40594,0.0,0.0,0.0,-0.34565,0.93836,0.0,0.0,-0.45292,-7.94696,14.30147,0.0,1.3431,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.896,26.19669,122.5813,0.0,9.36469,-8.48957,0.0,0.0,0.0,-0.34917,0.93706,0.0,0.0,-0.44862,-7.91301,14.36523,0.0,1.32774,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
