time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta
6.005,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.244,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.244,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.244,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.244,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.244,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.244,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.244,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.244,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.244,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.245,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.245,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.245,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.245,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.245,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.245,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.245,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.246,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.246,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.246,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.246,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.246,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.246,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.246,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
6.247,8.64731,129.40991,0.00012,10.75377,-1.79959,0.00066,-7.0e-5,0.0001,-0.03783,0.99928,-0.0004,0.0005,-0.41506,-35.86915,19.32782,0.00691,5.14448,-0.01345
