time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained
6.001,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.249,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.251,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.251,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.251,1.93835,129.96471,0.0,18.79546,-0.59631,0.0,0.0,0.0,0.00245,1.0,0.0,0.0,0.06461,-34.02035,18.87511,0.0,1.97239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.252,2.25006,129.95436,0.0,18.61085,-0.64446,0.0,0.0,0.0,0.00297,1.0,0.0,0.0,0.05937,-33.23038,20.75309,0.0,2.21376,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
