time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained
6.009,23.17653,129.79097,0.00024,28.48321,0.56225,0.00139,-0.00029,0.00025,0.02533,0.99968,-0.00116,0.00044,0.11741,10.82293,39.31796,0.01432,1.77031,-0.03147,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.269,23.17653,129.79097,0.00024,28.48321,0.56225,0.00139,-0.00029,0.00025,0.02533,0.99968,-0.00116,0.00044,0.11741,10.82293,39.31796,0.01432,1.77031,-0.03147,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.269,23.17653,129.79097,0.00024,28.48321,0.56225,0.00139,-0.00029,0.00025,0.02533,0.99968,-0.00116,0.00044,0.11741,10.82293,39.31796,0.01432,1.77031,-0.03147,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.269,23.17653,129.79097,0.00024,28.48321,0.56225,0.00139,-0.00029,0.00025,0.02533,0.99968,-0.00116,0.00044,0.11741,10.82293,39.31796,0.01432,1.77031,-0.03147,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.269,23.17653,129.79097,0.00024,28.48321,0.56225,0.00139,-0.00029,0.00025,0.02533,0.99968,-0.00116,0.00044,0.11741,10.82293,39.31796,0.01432,1.77031,-0.03147,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.269,23.17653,129.79097,0.00024,28.48321,0.56225,0.00139,-0.00029,0.00025,0.02533,0.99968,-0.00116,0.00044,0.11741,10.82293,39.31796,0.01432,1.77031,-0.03147,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.27,23.17653,129.79097,0.00024,28.48321,0.56225,0.00139,-0.00029,0.00025,0.02533,0.99968,-0.00116,0.00044,0.11741,10.82293,39.31796,0.01432,1.77031,-0.03147,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.27,23.17653,129.79097,0.00024,28.48321,0.56225,0.00139,-0.00029,0.00025,0.02533,0.99968,-0.00116,0.00044,0.11741,10.82293,39.31796,0.01432,1.77031,-0.03147,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.27,23.17653,129.79097,0.00024,28.48321,0.56225,0.00139,-0.00029,0.00025,0.02533,0.99968,-0.00116,0.00044,0.11741,10.82293,39.31796,0.01432,1.77031,-0.03147,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.27,23.17653,129.79097,0.00024,28.48321,0.56225,0.00139,-0.00029,0.00025,0.02533,0.99968,-0.00116,0.00044,0.11741,10.82293,39.31796,0.01432,1.77031,-0.03147,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.27,23.17653,129.79097,0.00024,28.48321,0.56225,0.00139,-0.00029,0.00025,0.02533,0.99968,-0.00116,0.00044,0.11741,10.82293,39.31796,0.01432,1.77031,-0.03147,0.0001,-0.0001,0.00039,0.0,0.0,0.0
