time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.014,37.80559,427.90839,-0.0,39.77024,-3.13366,-0.0,-0.0,0.0,-0.00221,1.0,-0.0,0.0,-0.02253,538.38324,5320.83563,-0.00074,4.25183,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.195
6.03,38.46857,427.85604,-0.0,39.78706,-3.1492,-0.0,-0.0,0.0,-0.0024,1.0,-0.0,0.0,-0.0233,605.26627,5324.61972,-0.00095,4.25177,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.21667
6.047,39.13184,427.80342,-0.0,39.80573,-3.16466,-0.0,-0.0,0.0,-0.00259,1.0,-0.0,0.0,-0.02407,672.03158,5327.45221,-0.00118,4.25061,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.23833
6.064,39.79544,427.75055,-0.0,39.82624,-3.18006,-0.0,-0.0,0.0,-0.00279,1.0,-0.0,0.0,-0.02483,738.68387,5329.37284,-0.00143,4.24836,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.26
6.08,40.4594,427.69742,-0.0,39.84861,-3.19544,-0.0,-0.0,0.0,-0.003,1.0,-0.0,0.0,-0.0256,805.22764,5330.41932,-0.00171,4.24507,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.28167
6.097,41.12374,427.64403,-0.0,39.87282,-3.21081,-0.0,-0.0,0.0,-0.00321,1.0,-0.0,0.0,-0.02636,871.66722,5330.62742,-0.00201,4.24077,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.30333
6.113,41.78851,427.59039,-0.0,39.89888,-3.2262,-0.0,-0.0,0.0,-0.00343,0.99999,-0.0,0.0,-0.02712,938.00671,5330.03107,-0.00234,4.2355,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.325
6.13,42.45372,427.53649,-0.0,39.92678,-3.24162,-0.0,-0.0,0.0,-0.00366,0.99999,-0.0,0.0,-0.02788,1004.25006,5328.66246,-0.00269,4.22929,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.34667
6.147,43.11941,427.48234,-0.0,39.95651,-3.25711,-0.0,-0.0,0.0,-0.00389,0.99999,-0.0,0.0,-0.02863,1070.401,5326.55214,-0.00306,4.22217,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.36833
6.163,43.78562,427.42792,-0.0,39.98808,-3.27267,-0.0,-0.0,0.0,-0.00413,0.99999,-0.0,0.0,-0.02939,1136.46311,5323.72907,-0.00345,4.21416,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.39
