time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.009,41.75848,127.63492,0.0,39.65846,-3.14856,0.0,0.0,0.0,-0.00332,0.99999,0.0,0.0,-0.02664,-51.39746,5338.96283,0.0,4.16133,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.026,42.41944,127.58232,0.0,39.65708,-3.1638,0.0,0.0,0.0,-0.00355,0.99999,0.0,0.0,-0.02739,-49.57013,5335.34051,0.0,4.15851,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.042,43.08038,127.52946,0.0,39.65576,-3.17916,0.0,0.0,0.0,-0.00377,0.99999,0.0,0.0,-0.02813,-47.7766,5331.00122,0.0,4.1551,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.059,43.7413,127.47634,0.0,39.65448,-3.19466,0.0,0.0,0.0,-0.00401,0.99999,0.0,0.0,-0.02887,-46.01272,5325.98493,0.0,4.15116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.075,44.4022,127.42297,0.0,39.65325,-3.21032,0.0,0.0,0.0,-0.00425,0.99999,0.0,0.0,-0.0296,-44.27457,5320.32977,0.0,4.1467,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.092,45.06308,127.36933,0.0,39.65207,-3.22615,0.0,0.0,0.0,-0.00449,0.99999,0.0,0.0,-0.03034,-42.55844,5314.07217,0.0,4.14175,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.109,45.72393,127.31543,0.0,39.65093,-3.24217,0.0,0.0,0.0,-0.00475,0.99999,0.0,0.0,-0.03106,-40.86084,5307.24689,0.0,4.13634,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.126,46.38477,127.26126,0.0,39.64984,-3.2584,0.0,0.0,0.0,-0.00501,0.99999,0.0,0.0,-0.03179,-39.17846,5299.88711,0.0,4.13051,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.142,47.0456,127.20681,0.0,39.6488,-3.27484,0.0,0.0,0.0,-0.00527,0.99999,0.0,0.0,-0.03251,-37.50818,5292.02449,0.0,4.12426,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.159,47.7064,127.15209,0.0,39.6478,-3.29152,0.0,0.0,0.0,-0.00554,0.99999,0.0,0.0,-0.03323,-35.84708,5283.68924,0.0,4.11763,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.176,48.36719,127.0971,0.0,39.64685,-3.30844,0.0,0.0,0.0,-0.00582,0.99998,0.0,0.0,-0.03394,-34.1924,5274.91018,0.0,4.11063,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.192,49.02796,127.04181,0.0,39.64595,-3.32561,0.0,0.0,0.0,-0.0061,0.99998,0.0,0.0,-0.03465,-32.54157,5265.71481,0.0,4.1033,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.209,49.68872,126.98624,0.0,39.64509,-3.34305,0.0,0.0,0.0,-0.00639,0.99998,0.0,0.0,-0.03536,-30.89217,5256.12934,0.0,4.09564,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
