time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.005,20.95939,428.47441,0.0,29.98344,-3.46578,0.0,0.0,0.0,-0.00043,1.0,0.0,0.0,-0.01193,222.69553,4639.94968,0.0,6.49141,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.021,21.45917,428.41637,0.0,29.98987,-3.4992,0.0,0.0,0.0,-0.00053,1.0,0.0,0.0,-0.01271,231.19291,4680.71352,0.0,6.54459,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.038,21.95905,428.35778,0.0,29.99652,-3.53155,0.0,0.0,0.0,-0.00063,1.0,0.0,0.0,-0.01351,239.41607,4719.45718,0.0,6.5948,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.055,22.45905,428.29866,0.0,30.00339,-3.56287,0.0,0.0,0.0,-0.00075,1.0,0.0,0.0,-0.01431,247.37015,4756.24706,0.0,6.64215,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.072,22.95917,428.23902,0.0,30.01047,-3.59323,0.0,0.0,0.0,-0.00086,1.0,0.0,0.0,-0.01512,255.0607,4791.14747,0.0,6.68672,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.089,23.4594,428.17889,0.0,30.01776,-3.62267,0.0,0.0,0.0,-0.00099,1.0,0.0,0.0,-0.01594,262.49358,4824.2207,0.0,6.72862,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.105,23.95976,428.11827,0.0,30.02525,-3.65124,0.0,0.0,0.0,-0.00112,1.0,0.0,0.0,-0.01676,269.67492,4855.52707,0.0,6.76793,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.122,24.46025,428.05719,0.0,30.03294,-3.67898,0.0,0.0,0.0,-0.00126,1.0,0.0,0.0,-0.0176,276.61109,4885.12504,0.0,6.80474,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.138,24.96086,427.99565,0.0,30.04081,-3.70595,0.0,0.0,0.0,-0.00141,1.0,0.0,0.0,-0.01844,283.30862,4913.07121,0.0,6.83913,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.155,25.46161,427.93366,0.0,30.04886,-3.73219,0.0,0.0,0.0,-0.00156,1.0,0.0,0.0,-0.01928,289.77423,4939.42044,0.0,6.87119,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.172,25.96249,427.87125,0.0,30.05708,-3.75774,0.0,0.0,0.0,-0.00172,1.0,0.0,0.0,-0.02014,296.01471,4964.22588,0.0,6.90099,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.189,26.46351,427.80841,0.0,30.06547,-3.78264,0.0,0.0,0.0,-0.00189,1.0,0.0,0.0,-0.021,302.03696,4987.53904,0.0,6.92862,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.205,26.96467,427.74516,0.0,30.07402,-3.80694,0.0,0.0,0.0,-0.00207,1.0,0.0,0.0,-0.02186,307.84792,5009.40981,0.0,6.95414,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.221,27.46598,427.68152,0.0,30.08273,-3.83066,0.0,0.0,0.0,-0.00225,1.0,0.0,0.0,-0.02273,313.45458,5029.88656,0.0,6.97763,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.238,27.96743,427.61748,0.0,30.09159,-3.85385,0.0,0.0,0.0,-0.00244,1.0,0.0,0.0,-0.0236,318.8639,5049.01615,0.0,6.99916,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.255,28.46903,427.55306,0.0,30.10059,-3.87655,0.0,0.0,0.0,-0.00263,1.0,0.0,0.0,-0.02447,324.08284,5066.844,0.0,7.0188,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
