time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.012,0.0,130.0,0.0,0.0,132.18482,0.0,0.0,0.0,0.0,1.0,37.13806,122.49502,0.0,6684.85149,-1714.74463,0.0,-1.5708,-0.0,1.0,-0.28908,2.0e-5,0.79998,-0.28908,2.0e-5,1.0,0.36833
6.028,0.0,130.0,0.0,0.0,132.18482,0.0,0.0,0.0,0.0,1.0,37.15251,122.49502,0.0,6687.45149,-1714.74463,0.0,-1.5708,-0.0,1.0,-0.28908,2.0e-5,0.84998,-0.28908,2.0e-5,1.0,0.39
6.045,0.0,130.0,0.0,0.0,132.18482,0.0,0.0,0.0,0.0,1.0,37.16695,122.49502,0.0,6690.05149,-1714.74463,0.0,-1.5708,-0.0,1.0,-0.28908,2.0e-5,0.89998,-0.28908,2.0e-5,1.0,0.41167
6.061,0.0,130.0,0.0,0.0,132.18482,0.0,0.0,0.0,0.0,1.0,37.1814,122.49502,0.0,6692.65149,-1714.74463,0.0,-1.5708,-0.0,1.0,-0.28908,2.0e-5,0.94998,-0.28908,2.0e-5,1.0,0.43333
6.078,0.0,130.0,0.0,0.0,132.18482,0.0,0.0,0.0,0.0,1.0,37.19584,122.49502,0.0,6695.25149,-1714.74463,0.0,-1.5708,-0.0,1.0,-0.28908,2.0e-5,0.99998,-0.28908,2.0e-5,1.0,0.455
6.095,0.0,130.0,0.0,0.0,132.18482,0.0,0.0,0.0,0.0,1.0,37.21029,122.49502,0.0,6697.85149,-1714.74463,0.0,-1.5708,-0.0,1.0,-0.28908,2.0e-5,1.0,-0.28908,2.0e-5,1.0,0.47667
6.112,0.0,130.0,0.0,0.0,132.18482,0.0,0.0,0.0,0.0,1.0,37.22473,122.49502,0.0,6700.45149,-1714.74463,0.0,-1.5708,-0.0,1.0,-0.28908,2.0e-5,1.0,-0.28908,2.0e-5,1.0,0.49833
6.128,0.0,130.0,0.0,0.0,132.18482,0.0,0.0,0.0,0.0,1.0,37.23917,122.49502,0.0,6703.05149,-1714.74463,0.0,-1.5708,-0.0,1.0,-0.28908,2.0e-5,1.0,-0.28908,2.0e-5,1.0,0.52
6.145,0.0,130.0,0.0,0.0,132.18482,0.0,0.0,0.0,0.0,1.0,37.25362,122.49502,0.0,6705.65149,-1714.74463,0.0,-1.5708,-0.0,1.0,-0.28908,2.0e-5,1.0,-0.28908,2.0e-5,1.0,0.54167
6.161,0.0,130.0,0.0,0.0,132.18482,0.0,0.0,0.0,0.0,1.0,37.26806,122.49502,0.0,6708.25149,-1714.74463,0.0,-1.5708,-0.0,1.0,-0.28908,2.0e-5,1.0,-0.28908,2.0e-5,1.0,0.56333
6.178,0.0,130.0,0.0,0.0,132.18482,0.0,0.0,0.0,0.0,1.0,37.28251,122.49502,0.0,6710.85149,-1714.74463,0.0,-1.5708,-0.0,1.0,-0.28908,2.0e-5,1.0,-0.28908,2.0e-5,1.0,0.585
6.195,0.0,130.0,0.0,0.0,132.18482,0.0,0.0,0.0,0.0,1.0,37.29695,122.49502,0.0,6713.45149,-1714.74463,0.0,-1.5708,-0.0,1.0,-0.28908,2.0e-5,1.0,-0.28908,2.0e-5,1.0,0.60667
6.212,0.0,130.0,0.0,0.0,132.18482,0.0,0.0,0.0,0.0,1.0,37.3114,122.49502,0.0,6716.05149,-1714.74463,0.0,-1.5708,-0.0,1.0,-0.28908,-0.20311,1.0,-0.28908,-0.04998,1.0,0.62833
6.229,0.0,130.0,0.0,0.0,132.18482,0.0,0.0,0.0,0.0,1.0,37.32584,122.49502,0.0,6718.65149,-1714.74463,0.0,-1.5708,-0.0,1.0,-0.28908,-0.39843,1.0,-0.28908,-0.09998,1.0,0.65
