time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained
6.001,20.81604,129.75509,0.00015,28.15876,0.30084,0.001,-0.00024,0.00023,0.02066,0.99979,-0.00108,0.00057,0.10611,13.01742,38.01527,0.01281,1.75299,-0.02778,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.257,20.81604,129.75509,0.00015,28.15876,0.30084,0.001,-0.00024,0.00023,0.02066,0.99979,-0.00108,0.00057,0.10611,13.01742,38.01527,0.01281,1.75299,-0.02778,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.259,20.81604,129.75509,0.00015,28.15876,0.30084,0.001,-0.00024,0.00023,0.02066,0.99979,-0.00108,0.00057,0.10611,13.01742,38.01527,0.01281,1.75299,-0.02778,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.26,20.81604,129.75509,0.00015,28.15876,0.30084,0.001,-0.00024,0.00023,0.02066,0.99979,-0.00108,0.00057,0.10611,13.01742,38.01527,0.01281,1.75299,-0.02778,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.261,20.81604,129.75509,0.00015,28.15876,0.30084,0.001,-0.00024,0.00023,0.02066,0.99979,-0.00108,0.00057,0.10611,13.01742,38.01527,0.01281,1.75299,-0.02778,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.262,20.81604,129.75509,0.00015,28.15876,0.30084,0.001,-0.00024,0.00023,0.02066,0.99979,-0.00108,0.00057,0.10611,13.01742,38.01527,0.01281,1.75299,-0.02778,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.264,20.81604,129.75509,0.00015,28.15876,0.30084,0.001,-0.00024,0.00023,0.02066,0.99979,-0.00108,0.00057,0.10611,13.01742,38.01527,0.01281,1.75299,-0.02778,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.265,20.81604,129.75509,0.00015,28.15876,0.30084,0.001,-0.00024,0.00023,0.02066,0.99979,-0.00108,0.00057,0.10611,13.01742,38.01527,0.01281,1.75299,-0.02778,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.266,20.81604,129.75509,0.00015,28.15876,0.30084,0.001,-0.00024,0.00023,0.02066,0.99979,-0.00108,0.00057,0.10611,13.01742,38.01527,0.01281,1.75299,-0.02778,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.267,20.81604,129.75509,0.00015,28.15876,0.30084,0.001,-0.00024,0.00023,0.02066,0.99979,-0.00108,0.00057,0.10611,13.01742,38.01527,0.01281,1.75299,-0.02778,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
