time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
7.12,0.42855,429.999,0.0,29.99693,-0.14009,0.0,0.0,0.0,0.0,1.0,-1.0e-5,1.0e-5,0.00253,-128.84071,0.0,0.0,-0.0,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392,1.0,0.01857
7.288,0.42855,429.999,0.0,29.99693,-0.14009,0.0,0.0,0.0,0.0,1.0,-1.0e-5,1.0e-5,0.00253,-128.84071,0.0,0.0,-0.0,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392,1.0,0.01857
7.288,0.42855,429.999,0.0,29.99693,-0.14009,0.0,0.0,0.0,0.0,1.0,-1.0e-5,1.0e-5,0.00253,-128.84071,0.0,0.0,-0.0,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392,1.0,0.01857
7.289,0.42855,429.999,0.0,29.99693,-0.14009,0.0,0.0,0.0,0.0,1.0,-1.0e-5,1.0e-5,0.00253,-128.84071,0.0,0.0,-0.0,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392,1.0,0.01857
7.289,0.42855,429.999,0.0,29.99693,-0.14009,0.0,0.0,0.0,0.0,1.0,-1.0e-5,1.0e-5,0.00253,-128.84071,0.0,0.0,-0.0,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392,1.0,0.01857
7.289,0.42855,429.999,0.0,29.99693,-0.14009,0.0,0.0,0.0,0.0,1.0,-1.0e-5,1.0e-5,0.00253,-128.84071,0.0,0.0,-0.0,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392,1.0,0.01857
7.289,0.42855,429.999,0.0,29.99693,-0.14009,0.0,0.0,0.0,0.0,1.0,-1.0e-5,1.0e-5,0.00253,-128.84071,0.0,0.0,-0.0,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392,1.0,0.01857
7.29,0.42855,429.999,0.0,29.99693,-0.14009,0.0,0.0,0.0,0.0,1.0,-1.0e-5,1.0e-5,0.00253,-128.84071,0.0,0.0,-0.0,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392,1.0,0.01857
7.29,0.42855,429.999,0.0,29.99693,-0.14009,0.0,0.0,0.0,0.0,1.0,-1.0e-5,1.0e-5,0.00253,-128.84071,0.0,0.0,-0.0,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392,1.0,0.01857
7.29,0.42855,429.999,0.0,29.99693,-0.14009,0.0,0.0,0.0,0.0,1.0,-1.0e-5,1.0e-5,0.00253,-128.84071,0.0,0.0,-0.0,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392,1.0,0.01857
7.29,0.42855,429.999,0.0,29.99693,-0.14009,0.0,0.0,0.0,0.0,1.0,-1.0e-5,1.0e-5,0.00253,-128.84071,0.0,0.0,-0.0,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392,1.0,0.01857
