time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta
6.009,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.251,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.251,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.251,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.251,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.251,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.251,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.252,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.252,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.252,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.252,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.252,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.252,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.252,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.253,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.253,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.253,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.253,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.253,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.253,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.253,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.253,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.254,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.254,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.254,12.55253,131.33035,-0.20333,24.46458,8.39818,-1.66465,-0.1388,0.03987,0.21544,0.96578,-1.01078,0.28602,1.0549,-13.28233,110.73037,-29.46511,6.073,-2.68884
6.263,12.79694,131.41569,-0.22048,24.41503,8.66851,-1.76656,-0.14381,0.04089,0.22053,0.96385,-1.02693,0.28812,1.05727,-14.86503,110.51636,-30.574,6.06964,-2.74254
6.263,12.79694,131.41569,-0.22048,24.41503,8.66851,-1.76656,-0.14381,0.04089,0.22053,0.96385,-1.02693,0.28812,1.05727,-14.86503,110.51636,-30.574,6.06964,-2.74254
6.263,12.79694,131.41569,-0.22048,24.41503,8.66851,-1.76656,-0.14381,0.04089,0.22053,0.96385,-1.02693,0.28812,1.05727,-14.86503,110.51636,-30.574,6.06964,-2.74254
6.276,13.04082,131.50372,-0.23867,24.36024,8.93794,-1.87221,-0.1489,0.0419,0.22563,0.96185,-1.04291,0.29011,1.05971,-16.43882,110.25049,-31.69488,6.06604,-2.79494
6.292,13.28412,131.59444,-0.25794,24.30023,9.20632,-1.98164,-0.15405,0.0429,0.23073,0.95979,-1.05873,0.29199,1.0622,-18.0033,109.93391,-32.82729,6.06225,-2.84597
6.309,13.5268,131.68784,-0.27832,24.23503,9.47348,-2.09487,-0.15928,0.04389,0.23583,0.95765,-1.07437,0.29378,1.06476,-19.55809,109.56757,-33.97074,6.05835,-2.89556
6.309,13.5268,131.68784,-0.27832,24.23503,9.47348,-2.09487,-0.15928,0.04389,0.23583,0.95765,-1.07437,0.29378,1.06476,-19.55809,109.56757,-33.97074,6.05835,-2.89556
6.325,13.76881,131.78391,-0.29985,24.16469,9.73925,-2.21195,-0.16457,0.04488,0.24093,0.95544,-1.08984,0.29548,1.06737,-21.10279,109.15226,-35.1247,6.05438,-2.94365
6.326,13.76881,131.78391,-0.29985,24.16469,9.73925,-2.21195,-0.16457,0.04488,0.24093,0.95544,-1.08984,0.29548,1.06737,-21.10279,109.15226,-35.1247,6.05438,-2.94365
6.342,14.01008,131.88262,-0.32257,24.08923,10.00348,-2.33292,-0.16992,0.04585,0.24603,0.95315,-1.10514,0.29708,1.07005,-22.63701,108.68862,-36.2886,6.05039,-2.99018
6.359,14.25057,131.98397,-0.34652,24.0087,10.26601,-2.45779,-0.17534,0.04681,0.25113,0.95079,-1.12027,0.29859,1.07279,-24.16033,108.17716,-37.46184,6.0464,-3.03509
6.359,14.25057,131.98397,-0.34652,24.0087,10.26601,-2.45779,-0.17534,0.04681,0.25113,0.95079,-1.12027,0.29859,1.07279,-24.16033,108.17716,-37.46184,6.0464,-3.03509
