time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.011,19.96383,125.27458,0.0,19.9931,-9.29135,0.0,0.0,0.0,-0.00327,0.99999,0.0,0.0,-0.02239,116.4944,514.58855,0.0,0.42276,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.028,20.29708,125.11848,0.0,19.99643,-9.44046,0.0,0.0,0.0,-0.00346,0.99999,0.0,0.0,-0.02324,119.88576,515.94192,0.0,0.4285,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.044,20.63038,124.9599,0.0,19.99986,-9.58954,0.0,0.0,0.0,-0.00365,0.99999,0.0,0.0,-0.0241,123.28831,517.32595,0.0,0.43417,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.061,20.96374,124.79883,0.0,20.00338,-9.73857,0.0,0.0,0.0,-0.00385,0.99999,0.0,0.0,-0.02499,126.70249,518.74058,0.0,0.4398,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.077,21.29716,124.63528,0.0,20.00699,-9.88757,0.0,0.0,0.0,-0.00406,0.99999,0.0,0.0,-0.02589,130.12875,520.18577,0.0,0.44537,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.094,21.63064,124.46924,0.0,20.0107,-10.03652,0.0,0.0,0.0,-0.00427,0.99999,0.0,0.0,-0.0268,133.56752,521.66148,0.0,0.45089,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.111,21.96418,124.30073,0.0,20.01451,-10.18543,0.0,0.0,0.0,-0.0045,0.99999,0.0,0.0,-0.02774,137.01924,523.16767,0.0,0.45635,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.127,22.29779,124.12973,0.0,20.01841,-10.3343,0.0,0.0,0.0,-0.00473,0.99999,0.0,0.0,-0.02869,140.48432,524.7043,0.0,0.46175,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.144,22.63146,123.95625,0.0,20.02241,-10.48313,0.0,0.0,0.0,-0.00497,0.99999,0.0,0.0,-0.02966,143.96321,526.27134,0.0,0.4671,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.161,22.96521,123.78029,0.0,20.0265,-10.63191,0.0,0.0,0.0,-0.00521,0.99999,0.0,0.0,-0.03065,147.45632,527.86874,0.0,0.47239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.177,23.29902,123.60186,0.0,20.0307,-10.78064,0.0,0.0,0.0,-0.00547,0.99999,0.0,0.0,-0.03166,150.96406,529.49649,0.0,0.47763,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
