time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.002,17.96463,428.8816,0.0,29.95859,-2.81804,0.0,0.0,0.0,0.01936,0.99982,0.0,0.0,0.08447,167.80518,5318.52857,0.0,7.48192,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.018,18.46398,428.83452,0.0,29.96346,-2.83152,0.0,0.0,0.0,0.02006,0.99981,0.0,0.0,0.0835,175.06287,5398.97177,0.0,7.59235,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.035,18.96342,428.78724,0.0,29.96851,-2.84285,0.0,0.0,0.0,0.02076,0.99979,0.0,0.0,0.08243,181.74773,5475.87126,0.0,7.69768,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.052,19.46294,428.73978,0.0,29.97372,-2.85215,0.0,0.0,0.0,0.02145,0.99978,0.0,0.0,0.08126,187.86507,5549.28071,0.0,7.798,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.068,19.96254,428.69218,0.0,29.9791,-2.8595,0.0,0.0,0.0,0.02212,0.99976,0.0,0.0,0.07999,193.42223,5619.25513,0.0,7.89339,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.085,20.46224,428.64448,0.0,29.98461,-2.86501,0.0,0.0,0.0,0.02279,0.99975,0.0,0.0,0.07863,198.42836,5685.85081,0.0,7.98395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.102,20.96203,428.5967,0.0,29.99024,-2.86876,0.0,0.0,0.0,0.02345,0.99973,0.0,0.0,0.07719,202.89432,5749.12526,0.0,8.06976,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.118,21.46192,428.54887,0.0,29.99599,-2.87083,0.0,0.0,0.0,0.02409,0.99972,0.0,0.0,0.07566,206.83245,5809.13711,0.0,8.15092,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.135,21.9619,428.50102,0.0,30.00183,-2.87134,0.0,0.0,0.0,0.02472,0.9997,0.0,0.0,0.07406,210.25645,5865.94607,0.0,8.22752,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.152,22.46198,428.45317,0.0,30.00775,-2.87035,0.0,0.0,0.0,0.02534,0.99969,0.0,0.0,0.07238,213.18122,5919.61282,0.0,8.29966,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.168,22.96216,428.40535,0.0,30.01374,-2.86795,0.0,0.0,0.0,0.02594,0.99967,0.0,0.0,0.07064,215.62274,5970.19897,0.0,8.36743,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.185,23.46244,428.35758,0.0,30.01979,-2.86424,0.0,0.0,0.0,0.02653,0.99966,0.0,0.0,0.06883,217.59791,6017.76694,0.0,8.43094,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.202,23.96282,428.30989,0.0,30.02587,-2.85928,0.0,0.0,0.0,0.0271,0.99964,0.0,0.0,0.06697,219.12441,6062.37994,0.0,8.49027,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.218,24.4633,428.26228,0.0,30.03199,-2.85317,0.0,0.0,0.0,0.02766,0.99963,0.0,0.0,0.06505,220.2206,6104.10187,0.0,8.54553,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.235,24.96388,428.21479,0.0,30.03813,-2.84597,0.0,0.0,0.0,0.0282,0.99961,0.0,0.0,0.06308,220.90539,6142.99723,0.0,8.59682,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.252,25.46457,428.16742,0.0,30.04427,-2.83777,0.0,0.0,0.0,0.02873,0.9996,0.0,0.0,0.06106,221.19812,6179.13107,0.0,8.64423,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.269,25.96536,428.1202,0.0,30.05041,-2.82865,0.0,0.0,0.0,0.02923,0.99958,0.0,0.0,0.059,221.11847,6212.56892,0.0,8.68787,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.285,26.46625,428.07314,0.0,30.05654,-2.81866,0.0,0.0,0.0,0.02973,0.99957,0.0,0.0,0.0569,220.68637,6243.37669,0.0,8.72784,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
