time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained
6.005,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.254,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,0.07869,0.00039,0.0001,-0.0001,0.00039
6.254,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,0.07869,0.00039,0.0001,-0.0001,0.00039
6.255,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,0.07869,0.00039,0.0001,-0.0001,0.00039
6.255,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,0.09844,0.00039,0.0001,-0.0001,0.00039
6.255,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,0.09844,0.00039,0.0001,-0.0001,0.00039
6.255,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,0.09844,0.00039,0.0001,-0.0001,0.00039
6.255,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,0.05855,0.00039,0.0001,-0.0001,0.00039
6.256,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,0.05855,0.00039,0.0001,-0.0001,0.00039
6.256,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,0.05855,0.00039,0.0001,-0.0001,0.00039
6.256,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,0.05855,0.00039,0.0001,-0.0001,0.00039
6.256,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.257,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.257,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,0.05621,0.00039,0.0001,-0.0001,0.00039
6.257,21.28593,129.76029,0.02199,28.22848,0.34746,0.10823,0.02175,2.0e-5,0.02156,0.99953,0.24832,-0.00341,0.10901,12.55846,38.19972,1.88151,1.75447,-0.23422,0.0001,0.05621,0.00039,0.0001,-0.0001,0.00039
6.257,21.75697,129.76649,0.02389,28.29576,0.39766,0.11979,0.02379,1.0e-5,0.02248,0.99946,0.24146,-0.00379,0.11148,12.11013,38.4565,2.08068,1.75795,-0.25573,0.0001,0.05621,0.00039,0.0001,-0.0001,0.00039
6.272,22.22911,129.77355,0.02599,28.3606,0.44922,0.13246,0.02588,0.0,0.02342,0.99939,0.26063,-0.00421,0.11383,11.67133,38.7001,2.28172,1.76114,-0.27844,0.0001,0.1,0.00039,0.0001,0.05621,0.00039
6.288,22.70231,129.78147,0.02831,28.42306,0.50204,0.14635,0.02822,-0.0,0.02437,0.9993,0.29959,-0.00467,0.11607,11.24192,38.92781,2.49844,1.76394,-0.30298,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.305,23.17653,129.79029,0.03088,28.48318,0.55602,0.16158,0.03087,-1.0e-5,0.02535,0.9992,0.33762,-0.00518,0.11823,10.82181,39.13704,2.7428,1.76628,-0.33,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.322,23.65174,129.80001,0.03371,28.54102,0.61106,0.17834,0.03384,-1.0e-5,0.02634,0.99908,0.37476,-0.00574,0.12032,10.41091,39.32718,3.01697,1.76818,-0.35978,0.0001,0.09707,0.00039,0.0001,0.1,0.00039
6.338,24.12789,129.81066,0.03683,28.59662,0.66705,0.19679,0.03711,-1.0e-5,0.02735,0.99894,0.40963,-0.00635,0.12235,10.00911,39.49812,3.32059,1.76966,-0.39247,0.0001,0.09707,0.00039,0.0001,0.09707,0.00039
6.355,24.60495,129.82225,0.04028,28.65005,0.72388,0.21708,0.04066,-0.0,0.02837,0.99877,0.44365,-0.00703,0.12432,9.61632,39.64985,3.65275,1.77073,-0.4282,0.0001,0.09707,0.00039,0.0001,0.09707,0.00039
6.372,25.08288,129.8348,0.04408,28.70134,0.78145,0.23938,0.04449,0.0,0.02941,0.99858,0.47683,-0.00777,0.12627,9.23242,39.78219,4.01298,1.77141,-0.46711,0.0001,0.00753,0.00039,0.0001,0.09707,0.00039
6.388,25.56165,129.84831,0.04827,28.75054,0.83966,0.2638,0.04842,0.0,0.03047,0.99836,0.46687,-0.00858,0.12819,8.85727,39.89668,4.39601,1.77179,-0.5091,0.0001,0.00753,0.00039,0.0001,0.00753,0.00039
6.405,26.04122,129.86279,0.05288,28.79771,0.89844,0.29037,0.05227,-1.0e-5,0.03154,0.99814,0.45715,-0.00946,0.13009,8.49062,40.0006,4.78219,1.7721,-0.55335,0.0001,0.00753,0.00039,0.0001,0.00753,0.00039
6.422,26.52156,129.87826,0.05796,28.84289,0.95775,0.31907,0.05603,-3.0e-5,0.03262,0.9979,0.44768,-0.01042,0.13197,8.13226,40.09613,5.16651,1.77241,-0.59958,0.0001,-0.0001,0.00039,0.0001,0.00753,0.00039
6.439,27.00264,129.89472,0.06353,28.88613,1.01755,0.3499,0.0597,-6.0e-5,0.03372,0.99765,0.43481,-0.01146,0.13382,7.78195,40.18386,5.54844,1.77273,-0.64766,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.455,27.48442,129.91218,0.06964,28.92746,1.0778,0.38282,0.06327,-0.00011,0.03484,0.99739,0.42226,-0.01258,0.13565,7.43946,40.26494,5.92621,1.7731,-0.69744,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.472,27.96688,129.93065,0.0763,28.96693,1.13847,0.41782,0.06673,-0.00017,0.03597,0.99712,0.41005,-0.01377,0.13745,7.10457,40.33991,6.29933,1.77352,-0.74877,0.0001,0.1,0.00039,0.0001,-0.0001,0.00039
6.488,28.44997,129.95013,0.08357,29.00458,1.1995,0.45489,0.07029,-0.00024,0.03711,0.99684,0.44637,-0.01504,0.13923,6.77713,40.4058,6.67312,1.77388,-0.8018,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.505,28.93368,129.97063,0.09148,29.04045,1.26078,0.49416,0.07415,-0.00031,0.03826,0.99651,0.48173,-0.01639,0.141,6.45728,40.44978,7.06889,1.7738,-0.85751,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.522,29.41798,129.99215,0.10006,29.07459,1.32216,0.53578,0.0783,-0.00038,0.03943,0.99615,0.51616,-0.01783,0.14277,6.14499,40.46886,7.49146,1.77321,-0.91624,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.538,29.90283,130.0147,0.10935,29.10703,1.38351,0.57989,0.08273,-0.00045,0.04061,0.99574,0.54967,-0.01936,0.14457,5.84016,40.4633,7.94015,1.77214,-0.97811,0.0001,0.1,0.00039,0.0001,0.1,0.00039
