time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.008,24.96086,427.99565,0.0,30.04081,-3.70595,0.0,0.0,0.0,-0.00141,1.0,0.0,0.0,-0.01844,283.30862,4913.07121,0.0,6.83913,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.025,25.46161,427.93366,0.0,30.04886,-3.73219,0.0,0.0,0.0,-0.00156,1.0,0.0,0.0,-0.01928,289.77423,4939.42044,0.0,6.87119,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.041,25.96249,427.87125,0.0,30.05708,-3.75774,0.0,0.0,0.0,-0.00172,1.0,0.0,0.0,-0.02014,296.01471,4964.22588,0.0,6.90099,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.058,26.46351,427.80841,0.0,30.06547,-3.78264,0.0,0.0,0.0,-0.00189,1.0,0.0,0.0,-0.021,302.03696,4987.53904,0.0,6.92862,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.074,26.96467,427.74516,0.0,30.07402,-3.80694,0.0,0.0,0.0,-0.00207,1.0,0.0,0.0,-0.02186,307.84792,5009.40981,0.0,6.95414,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.091,27.46598,427.68152,0.0,30.08273,-3.83066,0.0,0.0,0.0,-0.00225,1.0,0.0,0.0,-0.02273,313.45458,5029.88656,0.0,6.97763,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.108,27.96743,427.61748,0.0,30.09159,-3.85385,0.0,0.0,0.0,-0.00244,1.0,0.0,0.0,-0.0236,318.8639,5049.01615,0.0,6.99916,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.125,28.46903,427.55306,0.0,30.10059,-3.87655,0.0,0.0,0.0,-0.00263,1.0,0.0,0.0,-0.02447,324.08284,5066.844,0.0,7.0188,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.141,28.97079,427.48827,0.0,30.10973,-3.89879,0.0,0.0,0.0,-0.00284,1.0,0.0,0.0,-0.02535,329.11834,5083.41413,0.0,7.03661,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.158,29.47269,427.4231,0.0,30.11901,-3.9206,0.0,0.0,0.0,-0.00305,1.0,0.0,0.0,-0.02623,333.97727,5098.76921,0.0,7.05266,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
