time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.002,10.47989,129.43083,-0.0,14.95035,-1.71598,-0.0,-0.0,0.0,-0.03256,0.99951,-0.0,0.0,-0.29731,0.79249,17.39559,-0.0,2.85256,-0.0,1.0,-2.0e-5,2.0e-5,0.34998,-2.0e-5,2.0e-5,1.0,0.17333
6.036,10.72907,129.40223,-0.0,14.96928,-1.78479,-0.0,-0.0,0.0,-0.03503,0.99943,-0.0,0.0,-0.29214,3.40765,17.03412,-0.0,2.81657,-0.0,1.0,-2.0e-5,2.0e-5,0.39998,-2.0e-5,2.0e-5,1.0,0.195
6.036,10.72907,129.40223,-0.0,14.96928,-1.78479,-0.0,-0.0,0.0,-0.03503,0.99943,-0.0,0.0,-0.29214,3.40765,17.03412,-0.0,2.81657,-0.0,1.0,-2.0e-5,2.0e-5,0.39998,-2.0e-5,2.0e-5,1.0,0.195
6.052,10.97855,129.37248,-0.0,15.00252,-1.85543,-0.0,-0.0,0.0,-0.03746,0.99934,-0.0,0.0,-0.28502,5.98249,16.70565,-0.0,2.78429,-0.0,1.0,-2.0e-5,2.0e-5,0.44998,-2.0e-5,2.0e-5,1.0,0.21667
6.086,11.2286,129.34156,-0.0,15.04984,-1.92768,-0.0,-0.0,0.0,-0.03984,0.99925,-0.0,0.0,-0.27596,8.51799,16.41348,-0.0,2.75625,-0.0,1.0,-2.0e-5,2.0e-5,0.49998,-2.0e-5,2.0e-5,1.0,0.23833
6.086,11.2286,129.34156,-0.0,15.04984,-1.92768,-0.0,-0.0,0.0,-0.03984,0.99925,-0.0,0.0,-0.27596,8.51799,16.41348,-0.0,2.75625,-0.0,1.0,-2.0e-5,2.0e-5,0.49998,-2.0e-5,2.0e-5,1.0,0.23833
6.102,11.47943,129.30943,-0.0,15.11104,-2.00134,-0.0,-0.0,0.0,-0.04214,0.99916,-0.0,0.0,-0.26497,11.01507,16.1613,-0.0,2.73295,-0.0,1.0,-2.0e-5,2.0e-5,0.54998,-2.0e-5,2.0e-5,1.0,0.26
6.136,11.73128,129.27608,-0.0,15.18589,-2.07616,-0.0,-0.0,0.0,-0.04434,0.99907,-0.0,0.0,-0.25205,13.47467,15.95333,-0.0,2.71484,-0.0,1.0,-2.0e-5,2.0e-5,0.59998,-2.0e-5,2.0e-5,1.0,0.28167
6.136,11.73128,129.27608,-0.0,15.18589,-2.07616,-0.0,-0.0,0.0,-0.04434,0.99907,-0.0,0.0,-0.25205,13.47467,15.95333,-0.0,2.71484,-0.0,1.0,-2.0e-5,2.0e-5,0.59998,-2.0e-5,2.0e-5,1.0,0.28167
6.153,11.98438,129.24147,-0.0,15.27422,-2.15185,-0.0,-0.0,0.0,-0.04644,0.99898,-0.0,0.0,-0.23719,15.89771,15.79435,-0.0,2.70234,-0.0,1.0,-2.0e-5,2.0e-5,0.64998,-2.0e-5,2.0e-5,1.0,0.30333
6.186,12.23895,129.20561,-0.0,15.3758,-2.22813,-0.0,-0.0,0.0,-0.04842,0.99888,-0.0,0.0,-0.2204,18.28513,15.68977,-1.0e-5,2.69581,-1.0e-5,1.0,-2.0e-5,2.0e-5,0.69998,-2.0e-5,2.0e-5,1.0,0.325
6.186,12.23895,129.20561,-0.0,15.3758,-2.22813,-0.0,-0.0,0.0,-0.04842,0.99888,-0.0,0.0,-0.2204,18.28513,15.68977,-1.0e-5,2.69581,-1.0e-5,1.0,-2.0e-5,2.0e-5,0.69998,-2.0e-5,2.0e-5,1.0,0.325
6.203,12.49521,129.16847,-0.0,15.49045,-2.30466,-0.0,-0.0,0.0,-0.05025,0.9988,-0.0,0.0,-0.20166,20.63789,15.64565,-1.0e-5,2.69561,-1.0e-5,1.0,-2.0e-5,2.0e-5,0.74998,-2.0e-5,2.0e-5,1.0,0.34667
6.236,12.75338,129.13006,-0.0,15.61799,-2.38105,-0.0,-0.0,0.0,-0.05193,0.99871,-0.0,0.0,-0.18095,22.95698,15.66879,-1.0e-5,2.70207,-1.0e-5,1.0,-2.0e-5,2.0e-5,0.79998,-2.0e-5,2.0e-5,1.0,0.36833
