time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.014,16.20096,128.24967,0.0,12.3032,-3.69322,0.0,0.0,0.0,-0.12361,0.99233,0.0,0.0,-0.47337,-12.37766,14.66545,0.0,2.51443,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.031,16.40545,128.18743,0.0,12.23541,-3.7755,0.0,0.0,0.0,-0.12754,0.99183,0.0,0.0,-0.47672,-12.20213,14.60971,0.0,2.50079,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.047,16.60882,128.12382,0.0,12.16857,-3.85807,0.0,0.0,0.0,-0.13149,0.99132,0.0,0.0,-0.47995,-12.03124,14.55639,0.0,2.4868,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.064,16.81108,128.05882,0.0,12.10265,-3.94093,0.0,0.0,0.0,-0.13547,0.99078,0.0,0.0,-0.48307,-11.86497,14.50529,0.0,2.47242,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.081,17.01224,127.99245,0.0,12.03763,-4.02406,0.0,0.0,0.0,-0.13947,0.99023,0.0,0.0,-0.48606,-11.70327,14.45623,0.0,2.45762,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.097,17.21233,127.92469,0.0,11.97349,-4.10746,0.0,0.0,0.0,-0.14349,0.98965,0.0,0.0,-0.48893,-11.54611,14.40907,0.0,2.44237,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.114,17.41136,127.85553,0.0,11.91019,-4.1911,0.0,0.0,0.0,-0.14753,0.98906,0.0,0.0,-0.49168,-11.39345,14.36366,0.0,2.42664,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.131,17.60935,127.78498,0.0,11.84772,-4.27499,0.0,0.0,0.0,-0.15159,0.98844,0.0,0.0,-0.4943,-11.24524,14.31989,0.0,2.41042,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.148,17.80629,127.71303,0.0,11.78604,-4.35911,0.0,0.0,0.0,-0.15568,0.98781,0.0,0.0,-0.4968,-11.10145,14.27766,0.0,2.3937,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.164,18.00222,127.63968,0.0,11.72514,-4.44347,0.0,0.0,0.0,-0.15977,0.98715,0.0,0.0,-0.49918,-10.96203,14.23687,0.0,2.37644,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.181,18.19713,127.56492,0.0,11.66499,-4.52803,0.0,0.0,0.0,-0.16389,0.98648,0.0,0.0,-0.50142,-10.82694,14.19748,0.0,2.35866,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.197,18.39106,127.48874,0.0,11.60557,-4.61282,0.0,0.0,0.0,-0.16802,0.98578,0.0,0.0,-0.50354,-10.69614,14.15941,0.0,2.34034,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
