time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.004,17.46382,428.87361,0.0,29.94503,-3.16586,0.0,0.0,0.0,-0.0004,1.0,0.0,0.0,-0.04029,145.82935,4228.17082,0.0,5.9384,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.021,17.96294,428.82047,0.0,29.94933,-3.21079,0.0,0.0,0.0,-0.00073,1.0,0.0,0.0,-0.04359,155.05166,4266.54972,0.0,5.98929,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.037,18.46214,428.76659,0.0,29.95389,-3.25475,0.0,0.0,0.0,-0.0011,1.0,0.0,0.0,-0.0469,163.93809,4301.30134,0.0,6.03495,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.054,18.96144,428.71198,0.0,29.96199,-3.29786,0.0,0.0,0.0,-0.00149,1.0,-0.0,0.0,-0.05022,291.66129,4332.27941,0.0,6.07553,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.02167
6.089,19.4609,428.65667,0.0,29.97363,-3.34019,0.0,-0.0,0.0,-0.00191,1.0,-0.0,0.0,-0.05355,419.01125,4360.14942,0.0,6.11053,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.04333
6.09,19.4609,428.65667,0.0,29.97363,-3.34019,0.0,-0.0,0.0,-0.00191,1.0,-0.0,0.0,-0.05355,419.01125,4360.14942,0.0,6.11053,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.04333
6.104,19.96059,428.60065,-0.0,29.98879,-3.38182,-0.0,-0.0,0.0,-0.00235,1.0,-0.0,0.0,-0.05688,545.99271,4384.99134,-1.0e-5,6.14009,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.065
6.121,20.46056,428.54395,-0.0,30.00748,-3.42286,-0.0,-0.0,0.0,-0.00283,1.0,-0.0,0.0,-0.06021,672.61097,4406.88218,-3.0e-5,6.16433,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.08667
6.138,20.96086,428.48656,-0.0,30.02967,-3.46336,-0.0,-0.0,0.0,-0.00333,1.0,-0.0,0.0,-0.06353,798.87183,4425.89601,-6.0e-5,6.18338,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.10833
6.155,21.46157,428.4285,-0.0,30.05536,-3.50341,-0.0,-0.0,0.0,-0.00386,0.99999,-0.0,0.0,-0.06684,924.78145,4442.10424,-0.0001,6.19739,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.13
6.171,21.96274,428.36978,-0.0,30.08453,-3.54309,-0.0,-0.0,0.0,-0.00442,0.99999,-0.0,0.0,-0.07013,1050.34628,4455.57564,-0.00016,6.20649,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.15167
6.19,22.46442,428.3104,-0.0,30.11719,-3.58247,-0.0,-0.0,0.0,-0.005,0.99999,-0.0,0.0,-0.07339,1175.573,4466.37659,-0.00022,6.21082,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.17333
6.205,22.96667,428.25037,-0.0,30.15331,-3.62162,-0.0,-0.0,0.0,-0.00561,0.99999,-0.0,0.0,-0.07663,1300.46841,4474.57119,-0.00029,6.21052,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.195
6.221,23.46956,428.18968,-0.0,30.1929,-3.66061,-0.0,-0.0,0.0,-0.00625,0.99998,-0.0,0.0,-0.07984,1425.03942,4480.2214,-0.00038,6.20573,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.21667
6.238,23.97313,428.12835,-0.0,30.23593,-3.69952,-0.0,-0.0,0.0,-0.00692,0.99998,-0.0,0.0,-0.08302,1549.29292,4483.38721,-0.00047,6.19659,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.23833
6.254,24.47745,428.06637,-0.0,30.28241,-3.7384,-0.0,-0.0,0.0,-0.00761,0.99997,-0.0,0.0,-0.08616,1673.23579,4484.12674,-0.00058,6.18325,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.26
6.271,24.98257,428.00374,-0.0,30.33232,-3.77733,-0.0,-0.0,0.0,-0.00833,0.99997,-0.0,0.0,-0.08925,1796.87481,4482.49644,-0.00069,6.16585,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.28167
6.288,25.48856,427.94046,-0.0,30.38566,-3.81637,-0.0,-0.0,0.0,-0.00907,0.99996,-0.0,0.0,-0.0923,1920.21666,4478.5512,-0.00082,6.14453,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.30333
6.304,25.99546,427.87652,-0.0,30.44242,-3.85558,-0.0,-0.0,0.0,-0.00984,0.99995,-0.0,0.0,-0.0953,2043.26784,4472.34446,-0.00095,6.11945,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.325
6.321,26.50333,427.81193,-0.0,30.50259,-3.89503,-0.0,-0.0,0.0,-0.01063,0.99995,-0.0,0.0,-0.09825,2166.03467,4463.92839,-0.0011,6.09075,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.34667
6.338,27.01224,427.74669,-0.0,30.56616,-3.93477,-0.0,-0.0,0.0,-0.01145,0.99994,-0.0,0.0,-0.10115,2288.52324,4453.35401,-0.00126,6.05857,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.36833
6.355,27.52223,427.68077,-0.0,30.63312,-3.97486,-0.0,-0.0,0.0,-0.01229,0.99993,-0.0,0.0,-0.10398,2410.7394,4440.67128,-0.00142,6.02306,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.39
6.371,28.03337,427.61419,-0.0,30.70348,-4.01536,-0.0,-0.0,0.0,-0.01316,0.99992,-0.0,0.0,-0.10676,2532.68876,4425.92929,-0.0016,5.98437,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.41167
6.388,28.54571,427.54692,-0.0,30.77721,-4.05633,-0.0,-0.0,0.0,-0.01405,0.99991,-0.0,0.0,-0.10947,2654.37662,4409.1763,-0.00178,5.94264,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.43333
6.404,29.05931,427.47897,-0.0,30.85431,-4.09782,-0.0,-0.0,0.0,-0.01496,0.99989,-0.0,0.0,-0.11212,2775.80803,4390.45996,-0.00198,5.89802,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.455
6.421,29.57422,427.41032,-0.0,30.93479,-4.13988,-0.0,-0.0,0.0,-0.0159,0.99988,-0.0,0.0,-0.1147,2896.98772,4369.82734,-0.00218,5.85065,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.47667
6.438,30.0905,427.34097,-0.0,31.01862,-4.18256,-0.0,-0.0,0.0,-0.01685,0.99986,-0.0,0.0,-0.11721,3017.92015,4347.32509,-0.00239,5.80068,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.49833
6.455,30.60817,427.2709,-0.0,31.10275,-4.22582,-0.0,-0.0,0.0,-0.01783,0.99985,-0.0,0.0,-0.11964,3028.71389,4326.70509,-0.0026,5.74824,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.471,31.12725,427.2001,-0.0,31.18692,-4.26969,-0.0,-0.0,0.0,-0.01883,0.99983,-0.0,0.0,-0.122,3030.11608,4304.64383,-0.00281,5.69405,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.488,31.64774,427.12857,-0.0,31.27112,-4.31422,-0.0,-0.0,0.0,-0.01984,0.99981,-0.0,0.0,-0.12428,3031.34258,4280.90839,-0.00303,5.63831,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.504,32.16962,427.05629,-0.0,31.35536,-4.35946,-0.0,-0.0,0.0,-0.02088,0.99979,-0.0,0.0,-0.12648,3032.40239,4255.59606,-0.00325,5.58115,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.521,32.69292,426.98325,-0.0,31.43961,-4.40543,-0.0,-0.0,0.0,-0.02193,0.99977,-0.0,0.0,-0.12861,3033.30422,4228.80351,-0.00347,5.52274,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.538,33.21761,426.90944,-0.0,31.52389,-4.45219,-0.0,-0.0,0.0,-0.023,0.99974,-0.0,0.0,-0.13065,3034.05654,4200.62665,-0.00371,5.46321,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.554,33.74371,426.83484,-0.0,31.60819,-4.49977,-0.0,-0.0,0.0,-0.02409,0.99972,-0.0,0.0,-0.13261,3034.66755,4171.16053,-0.00394,5.40269,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.571,34.27122,426.75944,-0.0,31.6925,-4.5482,-0.0,-0.0,0.0,-0.0252,0.99969,-0.0,0.0,-0.13448,3035.14519,4140.49924,-0.00418,5.34132,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.588,34.80013,426.68322,-0.0,31.77682,-4.59751,-0.0,-0.0,0.0,-0.02632,0.99966,-0.0,0.0,-0.13627,3035.4972,4108.73579,-0.00442,5.27923,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
