time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.01,39.87883,127.79298,-0.0,40.32376,-3.08916,-0.0,-0.0,0.0,-0.00269,1.0,-0.0,0.0,-0.02433,1426.37485,5390.99925,-0.00293,4.07976,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.027,40.55123,127.74138,-0.0,40.3634,-3.10284,-0.0,-0.0,0.0,-0.00289,1.0,-0.0,0.0,-0.02507,1427.08851,5391.47853,-0.00316,4.07231,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.044,41.22428,127.68956,-0.0,40.40306,-3.11654,-0.0,-0.0,0.0,-0.0031,1.0,-0.0,0.0,-0.02581,1427.73715,5390.90874,-0.0034,4.06411,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.06,41.89799,127.6375,-0.0,40.44274,-3.13028,-0.0,-0.0,0.0,-0.00332,0.99999,-0.0,0.0,-0.02654,1428.32673,5389.34265,-0.00364,4.05518,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.077,42.57237,127.58521,-0.0,40.48243,-3.14409,-0.0,-0.0,0.0,-0.00354,0.99999,-0.0,0.0,-0.02727,1428.86293,5386.83091,-0.0039,4.04558,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.093,43.24741,127.5327,-0.0,40.52213,-3.15799,-0.0,-0.0,0.0,-0.00377,0.99999,-0.0,0.0,-0.028,1429.35115,5383.42212,-0.00416,4.03534,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.11,43.92311,127.47995,-0.0,40.56185,-3.17202,-0.0,-0.0,0.0,-0.004,0.99999,-0.0,0.0,-0.02872,1429.7965,5379.16293,-0.00443,4.0245,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.127,44.59947,127.42696,-0.0,40.60158,-3.18618,-0.0,-0.0,0.0,-0.00424,0.99999,-0.0,0.0,-0.02944,1430.20387,5374.09807,-0.00471,4.01311,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.143,45.27649,127.37374,-0.0,40.64132,-3.20051,-0.0,-0.0,0.0,-0.00449,0.99999,-0.0,0.0,-0.03015,1430.57786,5368.27046,-0.00499,4.00119,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.16,45.95418,127.32028,-0.0,40.68107,-3.21501,-0.0,-0.0,0.0,-0.00474,0.99999,-0.0,0.0,-0.03086,1430.92282,5361.72127,-0.00528,3.98878,-3.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
