time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.001,21.45912,428.42993,0.0,29.98745,-3.498,0.0,0.0,0.0,-0.0038,0.99999,-0.0,0.0,-0.07027,263.90627,4438.94099,0.0,6.20734,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.02167
6.039,21.95898,428.37129,0.0,29.99646,-3.53786,0.0,-0.0,0.0,-0.00439,0.99999,-0.0,0.0,-0.07398,324.62976,4449.22731,0.0,6.21788,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.04333
6.039,21.95898,428.37129,0.0,29.99646,-3.53786,0.0,-0.0,0.0,-0.00439,0.99999,-0.0,0.0,-0.07398,324.62976,4449.22731,0.0,6.21788,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.04333
6.051,22.45901,428.312,-0.0,30.00716,-3.57751,-0.0,-0.0,0.0,-0.005,0.99999,-0.0,0.0,-0.0777,385.04808,4456.66663,-1.0e-5,6.22389,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.065
6.068,22.95923,428.25205,-0.0,30.01952,-3.61702,-0.0,-0.0,0.0,-0.00565,0.99999,-0.0,0.0,-0.0814,445.1695,4461.34252,-3.0e-5,6.22552,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.08667
6.085,23.45968,428.19143,-0.0,30.03355,-3.65649,-0.0,-0.0,0.0,-0.00633,0.99998,-0.0,0.0,-0.08509,505.00235,4463.33698,-6.0e-5,6.2229,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.10833
6.101,23.96037,428.13016,-0.0,30.04923,-3.69597,-0.0,-0.0,0.0,-0.00704,0.99998,-0.0,0.0,-0.08876,564.5549,4462.73051,-0.0001,6.21619,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.13
6.118,24.46133,428.06823,-0.0,30.06656,-3.73553,-0.0,-0.0,0.0,-0.00778,0.99997,-0.0,0.0,-0.09242,623.83532,4459.60212,-0.00015,6.20551,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.15167
6.139,24.9626,428.00564,-0.0,30.08553,-3.77525,-0.0,-0.0,0.0,-0.00855,0.99997,-0.0,0.0,-0.09604,682.85166,4454.02933,-0.00022,6.19101,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.17333
6.151,25.4642,427.94239,-0.0,30.10613,-3.8152,-0.0,-0.0,0.0,-0.00935,0.99996,-0.0,0.0,-0.09964,741.61173,4446.08826,-0.00029,6.17282,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.195
6.168,25.96615,427.87847,-0.0,30.12836,-3.85542,-0.0,-0.0,0.0,-0.01018,0.99995,-0.0,0.0,-0.1032,800.12313,4435.85364,-0.00037,6.15109,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.21667
6.185,26.46849,427.81387,-0.0,30.1522,-3.89599,-0.0,-0.0,0.0,-0.01104,0.99994,-0.0,0.0,-0.10673,858.39318,4423.3988,-0.00046,6.12595,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.23833
6.201,26.97124,427.7486,-0.0,30.17766,-3.93697,-0.0,-0.0,0.0,-0.01193,0.99993,-0.0,0.0,-0.11022,916.4289,4408.79576,-0.00056,6.09754,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.26
6.218,27.47442,427.68264,-0.0,30.20472,-3.97841,-0.0,-0.0,0.0,-0.01285,0.99992,-0.0,0.0,-0.11366,974.237,4392.11526,-0.00067,6.06599,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.28167
6.235,27.97807,427.61598,-0.0,30.23338,-4.02037,-0.0,-0.0,0.0,-0.01379,0.99991,-0.0,0.0,-0.11706,1031.82383,4373.42673,-0.00079,6.03144,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.30333
6.251,28.48222,427.54862,-0.0,30.26364,-4.0629,-0.0,-0.0,0.0,-0.01477,0.9999,-0.0,0.0,-0.12041,1089.1954,4352.79841,-0.00092,5.99402,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.325
6.268,28.98688,427.48054,-0.0,30.29548,-4.10606,-0.0,-0.0,0.0,-0.01577,0.99988,-0.0,0.0,-0.12371,1146.35733,4330.2973,-0.00106,5.95387,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.34667
6.284,29.49208,427.41174,-0.0,30.32891,-4.1499,-0.0,-0.0,0.0,-0.0168,0.99987,-0.0,0.0,-0.12696,1203.31489,4305.98927,-0.00121,5.9111,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.36833
6.301,29.99785,427.34221,-0.0,30.36391,-4.19445,-0.0,-0.0,0.0,-0.01786,0.99985,-0.0,0.0,-0.13015,1260.07297,4279.93903,-0.00136,5.86586,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.39
6.318,30.50422,427.27192,-0.0,30.40048,-4.23978,-0.0,-0.0,0.0,-0.01894,0.99983,-0.0,0.0,-0.13328,1316.63608,4252.21019,-0.00153,5.81827,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.41167
6.335,31.01121,427.20088,-0.0,30.43862,-4.28592,-0.0,-0.0,0.0,-0.02006,0.99981,-0.0,0.0,-0.13635,1373.00835,4222.8653,-0.0017,5.76846,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.43333
6.351,31.51886,427.12905,-0.0,30.47832,-4.33292,-0.0,-0.0,0.0,-0.02119,0.99978,-0.0,0.0,-0.13936,1429.19357,4191.96586,-0.00188,5.71655,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.455
6.368,32.02717,427.05644,-0.0,30.51958,-4.38082,-0.0,-0.0,0.0,-0.02235,0.99976,-0.0,0.0,-0.1423,1485.19515,4159.57236,-0.00206,5.66267,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.47667
6.384,32.53619,426.98302,-0.0,30.56238,-4.42966,-0.0,-0.0,0.0,-0.02354,0.99973,-0.0,0.0,-0.14517,1541.01617,4125.74433,-0.00225,5.60693,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.49833
