time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.016,13.84756,128.83575,0.0,13.0727,-2.85065,0.0,0.0,0.0,-0.08457,0.99654,0.0,0.0,-0.44275,-14.70559,15.08325,0.0,0.04559,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.032,14.06476,128.78757,0.0,12.99229,-2.93081,0.0,0.0,0.0,-0.08825,0.99623,0.0,0.0,-0.44718,-14.47331,14.99031,0.0,0.04538,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.049,14.28064,128.73805,0.0,12.91314,-3.01146,0.0,0.0,0.0,-0.09196,0.9959,0.0,0.0,-0.45148,-14.24625,14.90407,0.0,0.04516,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.066,14.49521,128.68718,0.0,12.83523,-3.09255,0.0,0.0,0.0,-0.09571,0.99556,0.0,0.0,-0.45565,-14.02436,14.82392,0.0,0.04496,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.082,14.70849,128.63496,0.0,12.75852,-3.17405,0.0,0.0,0.0,-0.09949,0.99519,0.0,0.0,-0.45969,-13.80758,14.74929,0.0,0.04476,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.099,14.92051,128.58138,0.0,12.68299,-3.25594,0.0,0.0,0.0,-0.1033,0.99481,0.0,0.0,-0.46361,-13.59587,14.67965,0.0,0.04456,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.116,15.13127,128.52642,0.0,12.60861,-3.33819,0.0,0.0,0.0,-0.10714,0.99441,0.0,0.0,-0.46741,-13.38918,14.6145,0.0,0.04436,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.132,15.3408,128.4701,0.0,12.53534,-3.42079,0.0,0.0,0.0,-0.11101,0.994,0.0,0.0,-0.47109,-13.18747,14.55339,0.0,0.04416,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.149,15.54912,128.4124,0.0,12.46317,-3.5037,0.0,0.0,0.0,-0.11492,0.99356,0.0,0.0,-0.47466,-12.99071,14.4959,0.0,0.04396,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.165,15.75625,128.35331,0.0,12.39207,-3.58691,0.0,0.0,0.0,-0.11884,0.99311,0.0,0.0,-0.47812,-12.79886,14.44167,0.0,0.04375,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.182,15.9622,128.29283,0.0,12.322,-3.67041,0.0,0.0,0.0,-0.1228,0.99263,0.0,0.0,-0.48147,-12.61188,14.39034,0.0,0.04355,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.199,16.16699,128.23096,0.0,12.25295,-3.75418,0.0,0.0,0.0,-0.12678,0.99214,0.0,0.0,-0.4847,-12.42974,14.34162,0.0,0.04333,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.216,16.37064,128.16769,0.0,12.18488,-3.8382,0.0,0.0,0.0,-0.13079,0.99163,0.0,0.0,-0.48783,-12.25242,14.29522,0.0,0.04311,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.232,16.57316,128.10302,0.0,12.11777,-3.92248,0.0,0.0,0.0,-0.13482,0.9911,0.0,0.0,-0.49084,-12.07987,14.2509,0.0,0.04289,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.249,16.77457,128.03694,0.0,12.05159,-4.00698,0.0,0.0,0.0,-0.13887,0.99055,0.0,0.0,-0.49374,-11.91207,14.20843,0.0,0.04265,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.266,16.97489,127.96945,0.0,11.98632,-4.09172,0.0,0.0,0.0,-0.14295,0.98997,0.0,0.0,-0.49653,-11.74899,14.16764,0.0,0.04241,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.282,17.17412,127.90054,0.0,11.92192,-4.17667,0.0,0.0,0.0,-0.14704,0.98938,0.0,0.0,-0.4992,-11.59059,14.12835,0.0,0.04216,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.299,17.37229,127.83022,0.0,11.85839,-4.26184,0.0,0.0,0.0,-0.15116,0.98877,0.0,0.0,-0.50176,-11.43684,14.09043,0.0,0.04189,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.316,17.56941,127.75848,0.0,11.79568,-4.3472,0.0,0.0,0.0,-0.15529,0.98814,0.0,0.0,-0.5042,-11.28771,14.05374,0.0,0.04162,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.333,17.76549,127.68532,0.0,11.73377,-4.43277,0.0,0.0,0.0,-0.15944,0.98749,0.0,0.0,-0.50652,-11.14316,14.0182,0.0,0.04134,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.349,17.96054,127.61072,0.0,11.67264,-4.51853,0.0,0.0,0.0,-0.16361,0.98681,0.0,0.0,-0.50871,-11.00314,13.98373,0.0,0.04105,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.366,18.15458,127.5347,0.0,11.61227,-4.60447,0.0,0.0,0.0,-0.16779,0.98612,0.0,0.0,-0.51079,-10.86762,13.95025,0.0,0.04074,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.382,18.34762,127.45724,0.0,11.55262,-4.69059,0.0,0.0,0.0,-0.17199,0.98541,0.0,0.0,-0.51273,-10.73656,13.91774,0.0,0.04043,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.399,18.53968,127.37834,0.0,11.49367,-4.77689,0.0,0.0,0.0,-0.1762,0.98467,0.0,0.0,-0.51455,-10.6099,13.88615,0.0,0.0401,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.416,18.73075,127.29801,0.0,11.43541,-4.86336,0.0,0.0,0.0,-0.18042,0.98392,0.0,0.0,-0.51624,-10.48759,13.85548,0.0,0.03976,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.432,18.92086,127.21623,0.0,11.3778,-4.94999,0.0,0.0,0.0,-0.18465,0.98314,0.0,0.0,-0.5178,-10.3696,13.82573,0.0,0.03941,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.449,19.11002,127.13301,0.0,11.32082,-5.03679,0.0,0.0,0.0,-0.18889,0.98234,0.0,0.0,-0.51921,-10.25584,13.79689,0.0,0.03906,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.466,19.29823,127.04833,0.0,11.26446,-5.12374,0.0,0.0,0.0,-0.19314,0.98153,0.0,0.0,-0.5205,-10.14628,13.769,0.0,0.03869,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.482,19.48551,126.96221,0.0,11.20867,-5.21084,0.0,0.0,0.0,-0.19739,0.98069,0.0,0.0,-0.52164,-10.04083,13.74209,0.0,0.03831,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.499,19.67186,126.87464,0.0,11.15345,-5.29808,0.0,0.0,0.0,-0.20166,0.97983,0.0,0.0,-0.52263,-9.93944,13.7162,0.0,0.03792,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.516,19.85729,126.78561,0.0,11.09878,-5.38546,0.0,0.0,0.0,-0.20592,0.97895,0.0,0.0,-0.52348,-9.84203,13.69138,0.0,0.03752,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.532,20.04182,126.69512,0.0,11.04462,-5.47298,0.0,0.0,0.0,-0.21019,0.97806,0.0,0.0,-0.52419,-9.74853,13.66768,0.0,0.03711,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.549,20.22545,126.60318,0.0,10.99096,-5.56061,0.0,0.0,0.0,-0.21446,0.97714,0.0,0.0,-0.52475,-9.65885,13.64518,0.0,0.0367,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.566,20.40819,126.50977,0.0,10.93778,-5.64837,0.0,0.0,0.0,-0.21873,0.9762,0.0,0.0,-0.52515,-9.5729,13.62394,0.0,0.03627,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.582,20.59005,126.4149,0.0,10.88505,-5.73623,0.0,0.0,0.0,-0.223,0.97524,0.0,0.0,-0.5254,-9.49061,13.60404,0.0,0.03584,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.599,20.77103,126.31856,0.0,10.83276,-5.8242,0.0,0.0,0.0,-0.22727,0.97427,0.0,0.0,-0.5255,-9.41187,13.58555,0.0,0.0354,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.616,20.95114,126.22075,0.0,10.78089,-5.91227,0.0,0.0,0.0,-0.23154,0.97327,0.0,0.0,-0.52544,-9.3366,13.56857,0.0,0.03496,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.633,21.13039,126.12148,0.0,10.72942,-6.00042,0.0,0.0,0.0,-0.23579,0.97226,0.0,0.0,-0.52523,-9.26467,13.55318,0.0,0.03451,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.649,21.30879,126.02074,0.0,10.67833,-6.08864,0.0,0.0,0.0,-0.24005,0.97123,0.0,0.0,-0.52485,-9.196,13.53947,0.0,0.03406,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.666,21.48634,125.91853,0.0,10.62761,-6.17693,0.0,0.0,0.0,-0.24429,0.97018,0.0,0.0,-0.52432,-9.13046,13.52754,0.0,0.0336,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.683,21.66305,125.81484,0.0,10.57723,-6.26528,0.0,0.0,0.0,-0.24853,0.96911,0.0,0.0,-0.52362,-9.06794,13.51747,0.0,0.03314,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.699,21.83892,125.70968,0.0,10.52718,-6.35367,0.0,0.0,0.0,-0.25276,0.96803,0.0,0.0,-0.52277,-9.00832,13.50937,0.0,0.03268,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.715,22.01396,125.60305,0.0,10.47745,-6.4421,0.0,0.0,0.0,-0.25697,0.96693,0.0,0.0,-0.52175,-8.95148,13.50333,0.0,0.03222,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.732,22.18817,125.49495,0.0,10.42802,-6.53054,0.0,0.0,0.0,-0.26118,0.96581,0.0,0.0,-0.52057,-8.89729,13.49944,0.0,0.03175,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.749,22.36156,125.38537,0.0,10.37888,-6.619,0.0,0.0,0.0,-0.26536,0.96468,0.0,0.0,-0.51923,-8.84561,13.4978,0.0,0.03129,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.766,22.53413,125.27431,0.0,10.33001,-6.70745,0.0,0.0,0.0,-0.26953,0.96353,0.0,0.0,-0.51772,-8.79632,13.49851,0.0,0.03083,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.782,22.7059,125.16179,0.0,10.28141,-6.79589,0.0,0.0,0.0,-0.27369,0.96237,0.0,0.0,-0.51606,-8.74928,13.50164,0.0,0.03037,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.799,22.87685,125.04778,0.0,10.23305,-6.88429,0.0,0.0,0.0,-0.27783,0.96119,0.0,0.0,-0.51423,-8.70434,13.5073,0.0,0.02991,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.816,23.047,124.93231,0.0,10.18493,-6.97265,0.0,0.0,0.0,-0.28194,0.96,0.0,0.0,-0.51225,-8.66136,13.51557,0.0,0.02945,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.832,23.21635,124.81536,0.0,10.13704,-7.06095,0.0,0.0,0.0,-0.28604,0.9588,0.0,0.0,-0.5101,-8.62019,13.52654,0.0,0.029,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.849,23.3849,124.69695,0.0,10.08937,-7.14917,0.0,0.0,0.0,-0.29011,0.95758,0.0,0.0,-0.5078,-8.58069,13.54028,0.0,0.02856,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
