time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained
6.001,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.255,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.256,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.256,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.256,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.257,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.257,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.257,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.257,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.258,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.258,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.258,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.258,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.259,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.259,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.259,23.65173,129.80079,0.00103,28.54107,0.61797,0.02122,0.01324,0.00052,0.02631,0.99957,0.35053,-7.0e-5,0.11944,10.41301,39.50794,1.0525,1.77196,-0.09992,0.0001,0.1,0.00039,0.0001,0.1,0.00039
6.268,24.12788,129.81157,0.00144,28.59669,0.67511,0.02853,0.01631,0.00059,0.02731,0.99949,0.38745,-0.00028,0.12133,10.01164,39.70587,1.31486,1.77395,-0.12035,0.0001,0.1,0.00039,0.0001,0.1,0.00039
