time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained
6.007,21.75698,129.76677,0.00018,28.29582,0.40103,0.00115,-0.00025,0.00024,0.02247,0.99975,-0.00111,0.00052,0.11099,12.11119,38.57303,0.01353,1.76083,-0.02916,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.262,21.75698,129.76677,0.00018,28.29582,0.40103,0.00115,-0.00025,0.00024,0.02247,0.99975,-0.00111,0.00052,0.11099,12.11119,38.57303,0.01353,1.76083,-0.02916,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.262,21.75698,129.76677,0.00018,28.29582,0.40103,0.00115,-0.00025,0.00024,0.02247,0.99975,-0.00111,0.00052,0.11099,12.11119,38.57303,0.01353,1.76083,-0.02916,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.262,21.75698,129.76677,0.00018,28.29582,0.40103,0.00115,-0.00025,0.00024,0.02247,0.99975,-0.00111,0.00052,0.11099,12.11119,38.57303,0.01353,1.76083,-0.02916,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.263,21.75698,129.76677,0.00018,28.29582,0.40103,0.00115,-0.00025,0.00024,0.02247,0.99975,-0.00111,0.00052,0.11099,12.11119,38.57303,0.01353,1.76083,-0.02916,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.263,21.75698,129.76677,0.00018,28.29582,0.40103,0.00115,-0.00025,0.00024,0.02247,0.99975,-0.00111,0.00052,0.11099,12.11119,38.57303,0.01353,1.76083,-0.02916,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.263,21.75698,129.76677,0.00018,28.29582,0.40103,0.00115,-0.00025,0.00024,0.02247,0.99975,-0.00111,0.00052,0.11099,12.11119,38.57303,0.01353,1.76083,-0.02916,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.263,21.75698,129.76677,0.00018,28.29582,0.40103,0.00115,-0.00025,0.00024,0.02247,0.99975,-0.00111,0.00052,0.11099,12.11119,38.57303,0.01353,1.76083,-0.02916,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.263,21.75698,129.76677,0.00018,28.29582,0.40103,0.00115,-0.00025,0.00024,0.02247,0.99975,-0.00111,0.00052,0.11099,12.11119,38.57303,0.01353,1.76083,-0.02916,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
6.264,21.75698,129.76677,0.00018,28.29582,0.40103,0.00115,-0.00025,0.00024,0.02247,0.99975,-0.00111,0.00052,0.11099,12.11119,38.57303,0.01353,1.76083,-0.02916,0.0001,-0.0001,0.00039,0.0001,-0.0001,0.00039
