time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.005,13.7642,126.77197,0.0,13.51776,-7.45044,0.0,-0.0,0.0,-0.2863,0.95939,-0.0,0.0,-0.53762,6.28388,-6.08664,0.0,-0.07629,-0.0,1.0,-2.0e-5,2.0e-5,0.34998,-2.0e-5,2.0e-5,1.0,0.26
6.021,13.98987,126.64609,0.0,13.5626,-7.65496,0.0,-0.0,0.0,-0.29059,0.95811,-0.0,0.0,-0.46209,8.07064,-7.39498,0.0,-0.07627,-0.0,1.0,-2.0e-5,2.0e-5,0.39998,-2.0e-5,2.0e-5,1.0,0.28167
6.038,14.21636,126.51674,0.0,13.61713,-7.86665,0.0,-0.0,0.0,-0.29427,0.95699,-0.0,0.0,-0.3843,9.81616,-8.68291,0.0,-0.07511,-0.0,1.0,-2.0e-5,2.0e-5,0.44998,-2.0e-5,2.0e-5,1.0,0.30333
6.055,14.44385,126.38381,0.0,13.68117,-8.08532,0.0,-0.0,0.0,-0.29733,0.95605,-0.0,0.0,-0.30474,11.52721,-9.94059,0.0,-0.07278,-0.0,1.0,-2.0e-5,2.0e-5,0.49998,-2.0e-5,2.0e-5,1.0,0.325
6.071,14.67248,126.24718,0.0,13.75456,-8.31075,0.0,-0.0,0.0,-0.29976,0.9553,-0.0,0.0,-0.22395,13.21067,-11.15823,0.0,-0.06928,-0.0,1.0,-2.0e-5,2.0e-5,0.54998,-2.0e-5,2.0e-5,1.0,0.34667
6.088,14.90241,126.10673,0.0,13.83719,-8.54267,0.0,-0.0,0.0,-0.30154,0.95474,-0.0,0.0,-0.14251,14.87343,-12.32619,0.0,-0.0646,-0.0,1.0,-2.0e-5,2.0e-5,0.59998,-2.0e-5,2.0e-5,1.0,0.36833
6.105,15.1338,125.96237,0.0,13.92898,-8.78076,0.0,-0.0,0.0,-0.30267,0.95438,-0.0,0.0,-0.06104,16.52224,-13.43498,0.0,-0.05875,-0.0,1.0,-2.0e-5,2.0e-5,0.64998,-2.0e-5,2.0e-5,1.0,0.39
6.121,15.36679,125.81399,0.0,14.02989,-9.02462,0.0,-0.0,0.0,-0.30316,0.95423,-0.0,0.0,0.01978,18.16356,-14.47544,0.0,-0.05174,-0.0,1.0,-2.0e-5,2.0e-5,0.69998,-2.0e-5,2.0e-5,1.0,0.41167
6.138,15.60153,125.6615,0.0,14.13991,-9.27383,0.0,-0.0,0.0,-0.303,0.95428,-0.0,0.0,0.09925,19.80341,-15.43874,0.0,-0.04362,-0.0,1.0,-2.0e-5,2.0e-5,0.74998,-2.0e-5,2.0e-5,1.0,0.43333
6.155,15.83819,125.50482,0.0,14.25906,-9.52793,0.0,-0.0,0.0,-0.30221,0.95453,-0.0,0.0,0.1766,21.44721,-16.31658,0.0,-0.03441,-0.0,1.0,-2.0e-5,2.0e-5,0.79998,-2.0e-5,2.0e-5,1.0,0.455
6.172,16.07691,125.34387,0.0,14.38739,-9.78638,0.0,-0.0,0.0,-0.30081,0.95497,-0.0,0.0,0.25104,23.0996,-17.10125,0.0,-0.02418,-0.0,1.0,-2.0e-5,2.0e-5,0.84998,-2.0e-5,2.0e-5,1.0,0.47667
6.188,16.31785,125.17858,0.0,14.52497,-10.04863,0.0,-0.0,0.0,-0.29881,0.9556,-0.0,0.0,0.32174,24.76437,-17.78579,0.0,-0.01299,-0.0,1.0,-2.0e-5,2.0e-5,0.89998,-2.0e-5,2.0e-5,1.0,0.49833
6.205,16.56116,125.00889,0.0,14.67189,-10.3141,0.0,-0.0,0.0,-0.29625,0.9564,-0.0,0.0,0.38784,26.44422,-18.36417,-0.0,-0.00092,-0.0,1.0,-2.0e-5,2.0e-5,0.94998,-2.0e-5,2.0e-5,1.0,0.52
6.221,16.80699,124.83475,0.0,14.82823,-10.58215,0.0,-0.0,0.0,-0.29317,0.95736,-1.0e-5,0.0,0.44846,28.14177,-18.82999,-0.0,0.01195,-0.0,1.0,-2.0e-5,2.0e-5,0.99998,-2.0e-5,2.0e-5,1.0,0.54167
