time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.015,41.1544,127.68802,-0.0,40.11452,-3.12591,-0.0,-0.0,0.0,-0.00311,1.0,-0.0,0.0,-0.02586,1366.09795,5372.38237,-0.00188,4.10775,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.47667
6.032,41.82331,127.6358,-0.0,40.15429,-3.14014,-0.0,-0.0,0.0,-0.00332,0.99999,-0.0,0.0,-0.0266,1431.86862,5371.41907,-0.00208,4.09976,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.49833
6.048,42.49288,127.58335,-0.0,40.19422,-3.15442,-0.0,-0.0,0.0,-0.00354,0.99999,-0.0,0.0,-0.02734,1437.56668,5370.05199,-0.00228,4.09086,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.065,43.16311,127.53066,-0.0,40.23417,-3.16876,-0.0,-0.0,0.0,-0.00377,0.99999,-0.0,0.0,-0.02808,1438.18353,5367.78278,-0.00248,4.08125,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.081,43.83402,127.47772,-0.0,40.27414,-3.18319,-0.0,-0.0,0.0,-0.00401,0.99999,-0.0,0.0,-0.02881,1438.75012,5364.60896,-0.00269,4.071,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.098,44.50558,127.42455,-0.0,40.31412,-3.19773,-0.0,-0.0,0.0,-0.00425,0.99999,-0.0,0.0,-0.02953,1439.2716,5360.57704,-0.00291,4.06014,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.115,45.17782,127.37113,-0.0,40.35411,-3.2124,-0.0,-0.0,0.0,-0.00449,0.99999,-0.0,0.0,-0.03026,1439.75287,5355.73162,-0.00314,4.0487,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.132,45.85072,127.31747,-0.0,40.39412,-3.22723,-0.0,-0.0,0.0,-0.00474,0.99999,-0.0,0.0,-0.03097,1440.1986,5350.11554,-0.00337,4.03672,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.148,46.52429,127.26356,-0.0,40.43413,-3.24224,-0.0,-0.0,0.0,-0.005,0.99999,-0.0,0.0,-0.03168,1440.61317,5343.76987,-0.00362,4.02424,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.165,47.19853,127.20939,-0.0,40.47416,-3.25744,-0.0,-0.0,0.0,-0.00527,0.99999,-0.0,0.0,-0.03239,1441.00075,5336.73404,-0.00387,4.0113,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.181,47.87343,127.15497,-0.0,40.5142,-3.27285,-0.0,-0.0,0.0,-0.00554,0.99999,-0.0,0.0,-0.03309,1441.36528,5329.04586,-0.00412,3.99791,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.198,48.549,127.10029,-0.0,40.55425,-3.2885,-0.0,-0.0,0.0,-0.00581,0.99998,-0.0,0.0,-0.03379,1441.71046,5320.7416,-0.00439,3.98411,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.215,49.22524,127.04535,-0.0,40.5943,-3.30439,-0.0,-0.0,0.0,-0.00609,0.99998,-0.0,0.0,-0.03448,1442.03978,5311.85603,-0.00466,3.96993,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.231,49.90214,126.99015,-0.0,40.63437,-3.32055,-0.0,-0.0,0.0,-0.00638,0.99998,-0.0,0.0,-0.03516,1442.35654,5302.42251,-0.00494,3.95539,-2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
6.248,50.57972,126.93467,-0.0,40.67444,-3.33698,-0.0,-0.0,0.0,-0.00667,0.99998,-0.0,0.0,-0.03584,1442.66382,5292.47301,-0.00522,3.94053,-3.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.50001
