time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.014,11.36369,129.29517,0.0,14.04787,-1.96702,0.0,0.0,0.0,-0.04518,0.99904,0.0,0.0,-0.37375,-17.61872,17.01973,0.0,0.04912,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.031,11.59701,129.2618,0.0,13.95164,-2.03712,0.0,0.0,0.0,-0.04829,0.9989,0.0,0.0,-0.38046,-17.32177,16.80066,0.0,0.04873,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.031,11.59701,129.2618,0.0,13.95164,-2.03712,0.0,0.0,0.0,-0.04829,0.9989,0.0,0.0,-0.38046,-17.32177,16.80066,0.0,0.04873,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.064,11.82875,129.22725,0.0,13.85702,-2.10836,0.0,0.0,0.0,-0.05146,0.99874,0.0,0.0,-0.38692,-17.03108,16.59709,0.0,0.04838,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.081,12.05893,129.19151,0.0,13.76398,-2.18065,0.0,0.0,0.0,-0.05468,0.99858,0.0,0.0,-0.39313,-16.74653,16.40809,0.0,0.04804,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.081,12.05893,129.19151,0.0,13.76398,-2.18065,0.0,0.0,0.0,-0.05468,0.99858,0.0,0.0,-0.39313,-16.74653,16.40809,0.0,0.04804,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.114,12.28757,129.15456,0.0,13.6725,-2.25391,0.0,0.0,0.0,-0.05795,0.9984,0.0,0.0,-0.39911,-16.46801,16.23272,0.0,0.04772,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.131,12.51469,129.11637,0.0,13.58252,-2.32808,0.0,0.0,0.0,-0.06127,0.99821,0.0,0.0,-0.40487,-16.19539,16.07008,0.0,0.04743,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.131,12.51469,129.11637,0.0,13.58252,-2.32808,0.0,0.0,0.0,-0.06127,0.99821,0.0,0.0,-0.40487,-16.19539,16.07008,0.0,0.04743,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.164,12.74033,129.07695,0.0,13.49403,-2.40308,0.0,0.0,0.0,-0.06464,0.998,0.0,0.0,-0.41044,-15.92857,15.91926,0.0,0.04715,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.181,12.9645,129.03626,0.0,13.40699,-2.47886,0.0,0.0,0.0,-0.06805,0.99778,0.0,0.0,-0.41583,-15.66746,15.77942,0.0,0.04689,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.181,12.9645,129.03626,0.0,13.40699,-2.47886,0.0,0.0,0.0,-0.06805,0.99778,0.0,0.0,-0.41583,-15.66746,15.77942,0.0,0.04689,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.214,13.18724,128.99431,0.0,13.32137,-2.55537,0.0,0.0,0.0,-0.07151,0.99754,0.0,0.0,-0.42103,-15.41197,15.6497,0.0,0.04664,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.231,13.40856,128.95108,0.0,13.23713,-2.63254,0.0,0.0,0.0,-0.07501,0.99729,0.0,0.0,-0.42608,-15.162,15.52932,0.0,0.0464,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.231,13.40856,128.95108,0.0,13.23713,-2.63254,0.0,0.0,0.0,-0.07501,0.99729,0.0,0.0,-0.42608,-15.162,15.52932,0.0,0.0464,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.264,13.62849,128.90656,0.0,13.15426,-2.71033,0.0,0.0,0.0,-0.07855,0.99702,0.0,0.0,-0.43096,-14.91749,15.41752,0.0,0.04618,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.281,13.84705,128.86073,0.0,13.07271,-2.7887,0.0,0.0,0.0,-0.08213,0.99674,0.0,0.0,-0.4357,-14.67835,15.31357,0.0,0.04596,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.281,13.84705,128.86073,0.0,13.07271,-2.7887,0.0,0.0,0.0,-0.08213,0.99674,0.0,0.0,-0.4357,-14.67835,15.31357,0.0,0.04596,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
