time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta
6.011,13.31253,129.7595,0.0,26.60955,-0.24538,0.00015,-0.00011,0.00014,0.01009,0.99995,-0.00079,0.00077,0.04383,21.90985,32.57693,0.00526,1.68426,-0.01579
6.253,13.31253,129.7595,0.0,26.60956,-0.24526,0.00015,-0.00011,0.00014,0.01014,0.99995,-0.00079,0.00077,0.06359,21.91003,32.6125,0.00525,1.68608,-0.01579
6.253,13.31253,129.7595,0.0,26.60956,-0.24526,0.00015,-0.00011,0.00014,0.01014,0.99995,-0.00079,0.00077,0.06359,21.91003,32.6125,0.00525,1.68608,-0.01579
6.254,13.31253,129.7595,0.0,26.60956,-0.24526,0.00015,-0.00011,0.00014,0.01014,0.99995,-0.00079,0.00077,0.06359,21.91003,32.6125,0.00525,1.68608,-0.01579
6.254,13.31253,129.7595,0.0,26.60956,-0.24526,0.00015,-0.00011,0.00014,0.01014,0.99995,-0.00079,0.00077,0.06359,21.91003,32.6125,0.00525,1.68608,-0.01579
6.254,13.31253,129.7595,0.0,26.60956,-0.24509,0.00015,-0.00011,0.00014,0.01021,0.99995,-0.00079,0.00077,0.0921,21.91029,32.66381,0.00524,1.68871,-0.01579
6.254,13.31253,129.7595,0.0,26.60956,-0.24509,0.00015,-0.00011,0.00014,0.01021,0.99995,-0.00079,0.00077,0.0921,21.91029,32.66381,0.00524,1.68871,-0.01579
6.254,13.31253,129.7595,0.0,26.60956,-0.24509,0.00015,-0.00011,0.00014,0.01021,0.99995,-0.00079,0.00077,0.0921,21.91029,32.66381,0.00524,1.68871,-0.01579
6.254,13.31253,129.7595,0.0,26.60956,-0.24509,0.00015,-0.00011,0.00014,0.01021,0.99995,-0.00079,0.00077,0.0921,21.91029,32.66381,0.00524,1.68871,-0.01579
6.254,13.31253,129.7595,0.0,26.60956,-0.24509,0.00015,-0.00011,0.00014,0.01021,0.99995,-0.00079,0.00077,0.0921,21.91029,32.66381,0.00524,1.68871,-0.01579
6.255,13.31253,129.7595,0.0,26.60956,-0.24502,0.00015,-0.00011,0.00014,0.01024,0.99995,-0.00079,0.00077,0.10431,21.91041,32.68579,0.00523,1.68984,-0.01579
6.255,13.31253,129.7595,0.0,26.60956,-0.24502,0.00015,-0.00011,0.00014,0.01024,0.99995,-0.00079,0.00077,0.10431,21.91041,32.68579,0.00523,1.68984,-0.01579
