time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained
6.007,24.02097,130.8214,-0.10186,28.14266,3.46233,-0.44919,-0.05245,0.01225,0.08134,0.99523,-0.20094,0.03241,0.25748,5.98572,51.77372,-4.55733,2.32138,-0.74476,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.255,24.02097,130.8214,-0.10186,28.14266,3.46233,-0.44919,-0.05245,0.01225,0.08134,0.99523,-0.20094,0.03241,0.25748,5.98572,51.77372,-4.55733,2.32138,-0.74476,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.255,24.02097,130.8214,-0.10186,28.14266,3.46233,-0.44919,-0.05245,0.01225,0.08134,0.99523,-0.20094,0.03241,0.25748,5.98572,51.77372,-4.55733,2.32138,-0.74476,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.255,24.02097,130.8214,-0.10186,28.14266,3.46233,-0.44919,-0.05245,0.01225,0.08134,0.99523,-0.20094,0.03241,0.25748,5.98572,51.77372,-4.55733,2.32138,-0.74476,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.255,24.02097,130.8214,-0.10186,28.14266,3.46233,-0.44919,-0.05245,0.01225,0.08134,0.99523,-0.20094,0.03241,0.25748,5.98572,51.77372,-4.55733,2.32138,-0.74476,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.255,24.02097,130.8214,-0.10186,28.14266,3.46233,-0.44919,-0.05245,0.01225,0.08134,0.99523,-0.20094,0.03241,0.25748,5.98572,51.77372,-4.55733,2.32138,-0.74476,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.255,24.02097,130.8214,-0.10186,28.14266,3.46233,-0.44919,-0.05245,0.01225,0.08134,0.99523,-0.20094,0.03241,0.25748,5.98572,51.77372,-4.55733,2.32138,-0.74476,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.256,24.02097,130.8214,-0.10186,28.14266,3.46233,-0.44919,-0.05245,0.01225,0.08134,0.99523,-0.20094,0.03241,0.25748,5.98572,51.77372,-4.55733,2.32138,-0.74476,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.256,24.02097,130.8214,-0.10186,28.14266,3.46233,-0.44919,-0.05245,0.01225,0.08134,0.99523,-0.20094,0.03241,0.25748,5.98572,51.77372,-4.55733,2.32138,-0.74476,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.256,24.02097,130.8214,-0.10186,28.14266,3.46233,-0.44919,-0.05245,0.01225,0.08134,0.99523,-0.20094,0.03241,0.25748,5.98572,51.77372,-4.55733,2.32138,-0.74476,0.0001,-0.0001,0.00039,0.0,0.0,0.0
