time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained
6.002,19.41381,129.74015,0.0,27.93495,0.1503,0.0,0.0,0.0,0.01786,0.99984,0.0,0.0,0.0969,14.46196,37.01328,0.0,1.73561,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.251,19.41381,129.74015,0.0,27.93495,0.1503,0.0,0.0,0.0,0.01786,0.99984,0.0,0.0,0.0969,14.46196,37.01328,0.0,1.73561,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.252,19.41381,129.74015,0.0,27.93495,0.1503,0.0,0.0,0.0,0.01786,0.99984,0.0,0.0,0.0969,14.46196,37.01328,0.0,1.73561,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.252,19.41381,129.74015,0.0,27.93495,0.1503,0.0,0.0,0.0,0.01786,0.99984,0.0,0.0,0.0969,14.46196,37.01328,0.0,1.73561,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.252,19.41381,129.74015,0.0,27.93495,0.1503,0.0,0.0,0.0,0.01786,0.99984,0.0,0.0,0.0969,14.46196,37.01328,0.0,1.73561,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.253,19.41381,129.74015,0.0,27.93495,0.1503,0.0,0.0,0.0,0.01786,0.99984,0.0,0.0,0.0969,14.46196,37.01328,0.0,1.73561,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.253,19.41381,129.74015,0.0,27.93495,0.1503,0.0,0.0,0.0,0.01786,0.99984,0.0,0.0,0.0969,14.46196,37.01328,0.0,1.73561,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.253,19.41381,129.74015,0.0,27.93495,0.1503,0.0,0.0,0.0,0.01786,0.99984,0.0,0.0,0.0969,14.46196,37.01328,0.0,1.73561,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.254,19.41381,129.74015,0.0,27.93495,0.1503,0.0,0.0,0.0,0.01786,0.99984,0.0,0.0,0.0969,14.46196,37.01328,0.0,1.73561,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.254,19.41381,129.74015,0.0,27.93495,0.1503,0.0,0.0,0.0,0.01786,0.99984,0.0,0.0,0.0969,14.46196,37.01328,0.0,1.73561,-0.0,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
