time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained
6.006,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.259,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.259,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.26,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.26,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.261,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.261,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.261,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.262,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.262,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.263,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.263,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.264,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.264,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.265,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.265,22.61644,130.65756,-0.08126,28.03426,3.0931,-0.3763,-0.04754,0.0115,0.07499,0.99598,-0.19424,0.03312,0.25094,7.55967,51.14445,-4.01381,2.31337,-0.74352,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.273,23.084,130.71012,-0.08773,28.07329,3.21504,-0.39958,-0.04916,0.01176,0.07709,0.99574,-0.19653,0.03288,0.25322,7.02593,51.36914,-4.19128,2.31629,-0.74521,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.29,23.5522,130.76473,-0.09459,28.10941,3.33815,-0.42388,-0.0508,0.012,0.07921,0.99549,-0.19877,0.03264,0.25539,6.5013,51.57876,-4.37247,2.31895,-0.74563,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.306,24.02097,130.8214,-0.10186,28.14266,3.46233,-0.44919,-0.05245,0.01225,0.08134,0.99523,-0.20094,0.03241,0.25748,5.98572,51.77372,-4.55733,2.32138,-0.74476,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.323,24.49027,130.88015,-0.10957,28.1731,3.58753,-0.47556,-0.05412,0.01249,0.08349,0.99496,-0.20307,0.0322,0.25948,5.47911,51.9545,-4.74581,2.32357,-0.74259,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.34,24.96006,130.94099,-0.11772,28.20078,3.71365,-0.50299,-0.05581,0.01274,0.08566,0.99468,-0.20514,0.03201,0.26141,4.98135,52.12157,-4.93787,2.32557,-0.7391,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.356,25.43028,131.00394,-0.12634,28.22573,3.84062,-0.53151,-0.05751,0.01298,0.08784,0.99439,-0.20717,0.03183,0.26326,4.49235,52.27545,-5.13346,2.32737,-0.73429,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.372,25.9009,131.06901,-0.13544,28.24802,3.96838,-0.56114,-0.05923,0.01321,0.09003,0.99409,-0.20914,0.03168,0.26505,4.01198,52.41664,-5.33253,2.329,-0.72814,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.389,26.37187,131.13622,-0.14505,28.26769,4.09686,-0.59189,-0.06097,0.01345,0.09224,0.99378,-0.21106,0.03155,0.26678,3.54013,52.54562,-5.53504,2.33048,-0.72064,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.405,26.84314,131.20558,-0.15518,28.28478,4.22598,-0.62378,-0.06271,0.01368,0.09447,0.99346,-0.21293,0.03145,0.26845,3.07667,52.66289,-5.74094,2.33182,-0.7118,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.422,27.31468,131.27709,-0.16585,28.29935,4.3557,-0.65684,-0.06448,0.01391,0.0967,0.99312,-0.21476,0.03138,0.27007,2.62145,52.76891,-5.95018,2.33303,-0.7016,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.439,27.78644,131.35077,-0.17708,28.31143,4.48595,-0.69108,-0.06626,0.01415,0.09895,0.99278,-0.21653,0.03134,0.27164,2.17434,52.8641,-6.16271,2.33414,-0.69006,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.456,28.25838,131.42663,-0.18889,28.32107,4.61666,-0.72651,-0.06805,0.01438,0.10121,0.99243,-0.21827,0.03134,0.27317,1.7352,52.9489,-6.37848,2.33514,-0.67716,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.472,28.73046,131.50466,-0.2013,28.32831,4.74779,-0.76316,-0.06985,0.01461,0.10349,0.99207,-0.21995,0.03137,0.27465,1.30389,53.02367,-6.59741,2.33606,-0.66291,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.489,29.20264,131.58489,-0.21434,28.3332,4.87929,-0.80105,-0.07167,0.01483,0.10577,0.99169,-0.22159,0.03143,0.2761,0.88026,53.08878,-6.81947,2.3369,-0.64731,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.505,29.67489,131.66731,-0.22801,28.33578,5.01109,-0.84019,-0.0735,0.01506,0.10807,0.99131,-0.22319,0.03154,0.27751,0.46417,53.14457,-7.04457,2.33766,-0.63038,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.522,30.14716,131.75193,-0.24235,28.33609,5.14315,-0.88059,-0.07535,0.01529,0.11037,0.99091,-0.22474,0.03168,0.27888,0.05547,53.19134,-7.27265,2.33837,-0.61211,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.539,30.61941,131.83875,-0.25737,28.33417,5.27543,-0.92228,-0.0772,0.01552,0.11269,0.9905,-0.22626,0.03187,0.28022,-0.34597,53.22937,-7.50364,2.33901,-0.59253,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.556,31.09162,131.92777,-0.2731,28.33005,5.40787,-0.96526,-0.07907,0.01576,0.11502,0.99009,-0.22773,0.0321,0.28153,-0.74031,53.25894,-7.73746,2.33961,-0.57163,0.0001,-0.0001,0.00039,0.0,0.0,0.0
6.572,31.56373,132.01901,-0.28955,28.32379,5.54042,-1.00956,-0.08095,0.01599,0.11735,0.98966,-0.22916,0.03237,0.28282,-1.12768,53.28027,-7.97404,2.34016,-0.54944,0.0001,-0.0001,0.00039,0.0,0.0,0.0
