time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.012,17.00153,127.99673,-0.0,12.06476,-4.02813,-0.0,-0.0,0.0,-0.13935,0.99024,-0.0,0.0,-0.48623,-6.7661,13.09534,-0.0,2.45413,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,1.0,0.04333
6.028,17.20241,127.92881,-0.0,12.04141,-4.12311,-0.0,-0.0,0.0,-0.14337,0.98967,-0.0,0.0,-0.48905,-4.20292,12.32333,-0.0,2.42975,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,1.0,0.065
6.045,17.40302,127.85926,-0.0,12.03203,-4.22253,-0.0,-0.0,0.0,-0.14741,0.98908,-0.0,0.0,-0.49167,-1.68858,11.52556,-0.0,2.40036,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,1.0,0.08667
6.062,17.60359,127.78802,-0.0,12.03634,-4.32653,-0.0,-0.0,0.0,-0.15147,0.98846,-0.0,0.0,-0.49408,0.77604,10.69992,-0.0,2.36564,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,1.0,0.10833
6.078,17.80435,127.71501,-0.0,12.05406,-4.43528,-0.0,-0.0,0.0,-0.15555,0.98783,-0.0,0.0,-0.49622,3.19001,9.84475,-0.0,2.32538,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,1.0,0.13
6.095,18.00551,127.64014,-0.0,12.08491,-4.54895,-0.0,-0.0,0.0,-0.15964,0.98718,-0.0,0.0,-0.49808,5.55233,8.95873,-0.0,2.27951,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,1.0,0.15167
6.112,18.20729,127.56333,-0.0,12.12859,-4.66772,-0.0,-0.0,0.0,-0.16374,0.9865,-0.0,0.0,-0.4996,7.86201,8.04096,-0.0,2.22809,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,1.0,0.17333
6.128,18.4099,127.4845,-0.0,12.1848,-4.79177,-0.0,-0.0,0.0,-0.16786,0.98581,-0.0,0.0,-0.50075,10.118,7.09092,-0.0,2.17131,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,1.0,0.195
6.145,18.61355,127.40356,-0.0,12.25324,-4.92128,-0.0,-0.0,0.0,-0.17197,0.9851,-0.0,0.0,-0.50148,12.31932,6.10845,-0.0,2.10945,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,1.0,0.21667
6.162,18.81845,127.32042,-0.0,12.3336,-5.05643,-0.0,-0.0,0.0,-0.17609,0.98437,-0.0,0.0,-0.50174,14.46497,5.0938,-0.0,2.04291,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,1.0,0.23833
