time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.014,14.28014,128.76514,0.0,12.91349,-2.94701,0.0,0.0,0.0,-0.0894,0.99613,0.0,0.0,-0.44476,-14.21595,15.12659,0.0,0.04555,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.031,14.49472,128.71536,0.0,12.83575,-3.02689,0.0,0.0,0.0,-0.09309,0.9958,0.0,0.0,-0.44909,-13.99256,15.04231,0.0,0.04535,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.048,14.70801,128.66424,0.0,12.75923,-3.1072,0.0,0.0,0.0,-0.09682,0.99545,0.0,0.0,-0.45329,-13.77432,14.96344,0.0,0.04516,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.064,14.92003,128.61178,0.0,12.68389,-3.18792,0.0,0.0,0.0,-0.10058,0.99508,0.0,0.0,-0.45738,-13.56116,14.88946,0.0,0.04496,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.081,15.13081,128.55797,0.0,12.6097,-3.26904,0.0,0.0,0.0,-0.10437,0.9947,0.0,0.0,-0.46134,-13.35305,14.81988,0.0,0.04477,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.098,15.34037,128.50281,0.0,12.53665,-3.35051,0.0,0.0,0.0,-0.10819,0.9943,0.0,0.0,-0.46519,-13.14994,14.75429,0.0,0.04457,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.115,15.54871,128.44629,0.0,12.46469,-3.43233,0.0,0.0,0.0,-0.11205,0.99388,0.0,0.0,-0.46893,-12.9518,14.69228,0.0,0.04438,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.131,15.75587,128.3884,0.0,12.39381,-3.51448,0.0,0.0,0.0,-0.11593,0.99344,0.0,0.0,-0.47255,-12.75858,14.63348,0.0,0.04418,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.148,15.96185,128.32913,0.0,12.32398,-3.59694,0.0,0.0,0.0,-0.11984,0.99299,0.0,0.0,-0.47607,-12.57025,14.57758,0.0,0.04397,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.164,16.16667,128.2685,0.0,12.25516,-3.67969,0.0,0.0,0.0,-0.12378,0.99251,0.0,0.0,-0.47947,-12.38678,14.52427,0.0,0.04376,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.181,16.37036,128.20648,0.0,12.18734,-3.76273,0.0,0.0,0.0,-0.12775,0.99202,0.0,0.0,-0.48275,-12.20813,14.47329,0.0,0.04354,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.198,16.57293,128.14307,0.0,12.12048,-3.84604,0.0,0.0,0.0,-0.13174,0.9915,0.0,0.0,-0.48593,-12.03427,14.42439,0.0,0.04332,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.214,16.77438,128.07827,0.0,12.05456,-3.92961,0.0,0.0,0.0,-0.13575,0.99097,0.0,0.0,-0.48899,-11.86517,14.37737,0.0,0.04308,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.231,16.97475,128.01208,0.0,11.98956,-4.01343,0.0,0.0,0.0,-0.13979,0.99042,0.0,0.0,-0.49194,-11.7008,14.33205,0.0,0.04284,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.248,17.17404,127.94449,0.0,11.92544,-4.09749,0.0,0.0,0.0,-0.14385,0.98984,0.0,0.0,-0.49478,-11.54111,14.28826,0.0,0.04259,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.264,17.37227,127.8755,0.0,11.86219,-4.18179,0.0,0.0,0.0,-0.14793,0.98925,0.0,0.0,-0.49749,-11.38608,14.24587,0.0,0.04233,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.281,17.56946,127.80509,0.0,11.79977,-4.26632,0.0,0.0,0.0,-0.15203,0.98864,0.0,0.0,-0.50009,-11.23567,14.20476,0.0,0.04206,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.298,17.76561,127.73328,0.0,11.73816,-4.35107,0.0,0.0,0.0,-0.15615,0.988,0.0,0.0,-0.50257,-11.08985,14.16482,0.0,0.04178,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.314,17.96074,127.66006,0.0,11.67733,-4.43604,0.0,0.0,0.0,-0.16028,0.98735,0.0,0.0,-0.50493,-10.94857,14.126,0.0,0.04148,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
