time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained
6.013,16.70537,128.54372,-0.00097,22.28618,-3.34612,-0.01758,-0.01078,0.00066,-0.0519,0.99859,-0.18107,0.0005,0.30695,46.16021,29.17525,-0.75668,2.50037,0.08098,1.0,-0.57815,2.0e-5,0.94998,-0.57815,2.0e-5
6.265,16.70537,128.54372,-0.00097,22.28618,-3.34612,-0.01758,-0.01078,0.00066,-0.0519,0.99859,-0.18107,0.0005,0.30695,46.16021,29.17525,-0.75668,2.50037,0.08098,1.0,-0.57815,2.0e-5,0.94998,-0.57815,2.0e-5
6.265,16.70537,128.54372,-0.00097,22.28618,-3.34612,-0.01758,-0.01078,0.00066,-0.0519,0.99859,-0.18107,0.0005,0.30695,46.16021,29.17525,-0.75668,2.50037,0.08098,1.0,-0.57815,2.0e-5,0.94998,-0.57815,2.0e-5
6.266,16.70537,128.54372,-0.00097,22.28618,-3.34612,-0.01758,-0.01078,0.00066,-0.0519,0.99859,-0.18107,0.0005,0.30695,46.16021,29.17525,-0.75668,2.50037,0.08098,1.0,-0.57815,2.0e-5,0.94998,-0.57815,2.0e-5
6.266,16.70537,128.54372,-0.00097,22.28618,-3.34612,-0.01758,-0.01078,0.00066,-0.0519,0.99859,-0.18107,0.0005,0.30695,46.16021,29.17525,-0.75668,2.50037,0.08098,1.0,-0.57815,2.0e-5,0.94998,-0.57815,2.0e-5
6.266,16.70537,128.54372,-0.00097,22.28618,-3.34612,-0.01758,-0.01078,0.00066,-0.0519,0.99859,-0.18107,0.0005,0.30695,46.16021,29.17525,-0.75668,2.50037,0.08098,1.0,-0.57815,2.0e-5,0.94998,-0.57815,2.0e-5
6.266,16.70537,128.54372,-0.00097,22.28618,-3.34612,-0.01758,-0.01078,0.00066,-0.0519,0.99859,-0.18107,0.0005,0.30695,46.16021,29.17525,-0.75668,2.50037,0.08098,1.0,-0.57815,2.0e-5,0.94998,-0.57815,2.0e-5
6.266,16.70537,128.54372,-0.00097,22.28618,-3.34612,-0.01758,-0.01078,0.00066,-0.0519,0.99859,-0.18107,0.0005,0.30695,46.16021,29.17525,-0.75668,2.50037,0.08098,1.0,-0.57815,2.0e-5,0.94998,-0.57815,2.0e-5
6.266,16.70537,128.54372,-0.00097,22.28618,-3.34612,-0.01758,-0.01078,0.00066,-0.0519,0.99859,-0.18107,0.0005,0.30695,46.16021,29.17525,-0.75668,2.50037,0.08098,1.0,-0.57815,2.0e-5,0.94998,-0.57815,2.0e-5
6.266,16.70537,128.54372,-0.00097,22.28618,-3.34612,-0.01758,-0.01078,0.00066,-0.0519,0.99859,-0.18107,0.0005,0.30695,46.16021,29.17525,-0.75668,2.50037,0.08098,1.0,-0.57815,2.0e-5,0.94998,-0.57815,2.0e-5
6.267,16.70537,128.54372,-0.00097,22.28618,-3.34612,-0.01758,-0.01078,0.00066,-0.0519,0.99859,-0.18107,0.0005,0.30695,46.16021,29.17525,-0.75668,2.50037,0.08098,1.0,-0.57815,2.0e-5,0.94998,-0.57815,2.0e-5
6.267,16.70537,128.54372,-0.00097,22.28618,-3.34612,-0.01758,-0.01078,0.00066,-0.0519,0.99859,-0.18107,0.0005,0.30695,46.16021,29.17525,-0.75668,2.50037,0.08098,1.0,-0.57815,2.0e-5,0.94998,-0.57815,2.0e-5
6.267,16.70537,128.54372,-0.00097,22.28618,-3.34612,-0.01758,-0.01078,0.00066,-0.0519,0.99859,-0.18107,0.0005,0.30695,46.16021,29.17525,-0.75668,2.50037,0.08098,1.0,-0.57815,2.0e-5,0.94998,-0.57815,2.0e-5
