time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.006,17.99028,128.40282,0.0,15.38475,-3.44203,0.0,0.0,0.0,-0.09164,0.9959,0.0,0.0,-0.33022,-8.98103,15.53627,0.0,0.03662,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.023,18.24628,128.34481,0.0,15.33552,-3.51929,0.0,0.0,0.0,-0.09438,0.99565,0.0,0.0,-0.33162,-8.86204,15.51317,0.0,0.03659,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.039,18.50147,128.28551,0.0,15.28694,-3.59667,0.0,0.0,0.0,-0.09713,0.99539,0.0,0.0,-0.33301,-8.74483,15.49075,0.0,0.03656,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.056,18.75585,128.22492,0.0,15.239,-3.67418,0.0,0.0,0.0,-0.09989,0.99512,0.0,0.0,-0.33436,-8.62945,15.46879,0.0,0.03653,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.073,19.00944,128.16303,0.0,15.19169,-3.7518,0.0,0.0,0.0,-0.10266,0.99484,0.0,0.0,-0.33569,-8.5159,15.44711,0.0,0.03649,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.089,19.26224,128.09985,0.0,15.145,-3.82955,0.0,0.0,0.0,-0.10545,0.99456,0.0,0.0,-0.33698,-8.40422,15.42558,0.0,0.03645,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.106,19.51428,128.03538,0.0,15.09892,-3.90742,0.0,0.0,0.0,-0.10824,0.99426,0.0,0.0,-0.33824,-8.29443,15.40408,0.0,0.03641,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.123,19.76555,127.96961,0.0,15.05343,-3.9854,0.0,0.0,0.0,-0.11104,0.99396,0.0,0.0,-0.33947,-8.18652,15.38253,0.0,0.03636,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.139,20.01606,127.90253,0.0,15.00854,-4.06351,0.0,0.0,0.0,-0.11385,0.99364,0.0,0.0,-0.34065,-8.08051,15.36089,0.0,0.0363,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.156,20.26584,127.83415,0.0,14.96423,-4.14173,0.0,0.0,0.0,-0.11667,0.99332,0.0,0.0,-0.3418,-7.97641,15.33911,0.0,0.03624,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.173,20.51487,127.76447,0.0,14.92048,-4.22008,0.0,0.0,0.0,-0.1195,0.99299,0.0,0.0,-0.34289,-7.8742,15.31718,0.0,0.03617,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.189,20.76319,127.69348,0.0,14.8773,-4.29855,0.0,0.0,0.0,-0.12234,0.99265,0.0,0.0,-0.34395,-7.77389,15.2951,0.0,0.0361,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.206,21.01079,127.62119,0.0,14.83465,-4.37715,0.0,0.0,0.0,-0.12518,0.99229,0.0,0.0,-0.34495,-7.67546,15.27289,0.0,0.03602,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.223,21.25768,127.54758,0.0,14.79255,-4.45587,0.0,0.0,0.0,-0.12804,0.99193,0.0,0.0,-0.3459,-7.5789,15.25058,0.0,0.03593,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.239,21.50388,127.47266,0.0,14.75097,-4.53471,0.0,0.0,0.0,-0.13089,0.99157,0.0,0.0,-0.34679,-7.4842,15.22822,0.0,0.03584,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.256,21.74939,127.39642,0.0,14.70991,-4.61368,0.0,0.0,0.0,-0.13376,0.99119,0.0,0.0,-0.34763,-7.39133,15.20585,0.0,0.03575,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.273,21.99421,127.31887,0.0,14.66935,-4.69277,0.0,0.0,0.0,-0.13663,0.9908,0.0,0.0,-0.34841,-7.30027,15.18352,0.0,0.03565,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.289,22.23837,127.23999,0.0,14.62929,-4.77198,0.0,0.0,0.0,-0.13951,0.9904,0.0,0.0,-0.34913,-7.21099,15.16131,0.0,0.03554,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.306,22.48186,127.1598,0.0,14.58971,-4.85132,0.0,0.0,0.0,-0.14239,0.99,0.0,0.0,-0.34978,-7.12347,15.13929,0.0,0.03543,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.323,22.7247,127.07828,0.0,14.55062,-4.93078,0.0,0.0,0.0,-0.14527,0.98958,0.0,0.0,-0.35037,-7.03767,15.11752,0.0,0.03532,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
