time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.014,21.46203,428.49495,0.0,30.00633,-2.95374,0.0,0.0,0.0,0.03078,0.99955,0.0,0.0,0.25405,258.31572,6380.64818,0.0,8.94435,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.031,21.96219,428.44587,0.0,30.01364,-2.93582,0.0,0.0,0.0,0.03289,0.99948,0.0,0.0,0.26521,263.3091,6529.15519,0.0,9.14908,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.047,22.46248,428.39712,0.0,30.02107,-2.91372,0.0,0.0,0.0,0.0351,0.99941,0.0,0.0,0.27663,267.20475,6679.581,0.0,9.35643,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.064,22.96289,428.34878,0.0,30.02856,-2.88738,0.0,0.0,0.0,0.0374,0.99933,0.0,0.0,0.2883,269.92536,6832.01218,0.0,9.56653,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.081,23.46343,428.30091,0.0,30.0361,-2.85676,0.0,0.0,0.0,0.03981,0.99924,0.0,0.0,0.30022,271.38958,6986.53203,0.0,9.77953,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.098,23.9641,428.25359,0.0,30.04364,-2.82178,0.0,0.0,0.0,0.04231,0.99914,0.0,0.0,0.31241,271.51185,7143.22054,0.0,9.99556,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.114,24.46489,428.20689,0.0,30.05115,-2.78239,0.0,0.0,0.0,0.04491,0.99903,0.0,0.0,0.32485,270.20216,7302.1544,0.0,10.21477,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.131,24.9658,428.16088,0.0,30.05858,-2.73851,0.0,0.0,0.0,0.04761,0.99891,0.0,0.0,0.33757,267.36593,7463.40693,0.0,10.43729,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.148,25.46684,428.11564,0.0,30.06588,-2.69009,0.0,0.0,0.0,0.05042,0.99877,0.0,0.0,0.35055,262.90375,7627.04802,0.0,10.66327,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.164,25.968,428.07125,0.0,30.07301,-2.63706,0.0,0.0,0.0,0.05334,0.99862,0.0,0.0,0.36381,256.71124,7793.14403,0.0,10.89282,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
