time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.001,43.7413,127.47634,0.0,39.65448,-3.19466,0.0,0.0,0.0,-0.00401,0.99999,0.0,0.0,-0.02887,-46.01272,5325.98493,0.0,4.15116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.018,44.4022,127.42297,0.0,39.65325,-3.21032,0.0,0.0,0.0,-0.00425,0.99999,0.0,0.0,-0.0296,-44.27457,5320.32977,0.0,4.1467,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.035,45.06308,127.36933,0.0,39.65207,-3.22615,0.0,0.0,0.0,-0.00449,0.99999,0.0,0.0,-0.03034,-42.55844,5314.07217,0.0,4.14175,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.051,45.72393,127.31543,0.0,39.65093,-3.24217,0.0,0.0,0.0,-0.00475,0.99999,0.0,0.0,-0.03106,-40.86084,5307.24689,0.0,4.13634,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.068,46.38477,127.26126,0.0,39.64984,-3.2584,0.0,0.0,0.0,-0.00501,0.99999,0.0,0.0,-0.03179,-39.17846,5299.88711,0.0,4.13051,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.085,47.0456,127.20681,0.0,39.6488,-3.27484,0.0,0.0,0.0,-0.00527,0.99999,0.0,0.0,-0.03251,-37.50818,5292.02449,0.0,4.12426,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.102,47.7064,127.15209,0.0,39.6478,-3.29152,0.0,0.0,0.0,-0.00554,0.99999,0.0,0.0,-0.03323,-35.84708,5283.68924,0.0,4.11763,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.118,48.36719,127.0971,0.0,39.64685,-3.30844,0.0,0.0,0.0,-0.00582,0.99998,0.0,0.0,-0.03394,-34.1924,5274.91018,0.0,4.11063,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.135,49.02796,127.04181,0.0,39.64595,-3.32561,0.0,0.0,0.0,-0.0061,0.99998,0.0,0.0,-0.03465,-32.54157,5265.71481,0.0,4.1033,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.151,49.68872,126.98624,0.0,39.64509,-3.34305,0.0,0.0,0.0,-0.00639,0.99998,0.0,0.0,-0.03536,-30.89217,5256.12934,0.0,4.09564,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
