time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.01,37.13149,127.99611,-0.0,39.68763,-3.04351,-0.0,-0.0,0.0,-0.00199,1.0,-0.0,0.0,-0.02669,194.09379,5338.36224,-2.0e-5,4.15889,-0.0,-1.0,-2.0e-5,2.0e-5,-0.2,-2.0e-5,2.0e-5,0.50001,0.08667
6.027,37.79301,127.94526,-0.0,39.69488,-3.05869,-0.0,-0.0,0.0,-0.00221,1.0,-0.0,0.0,-0.02904,260.9307,5337.80323,-5.0e-5,4.15732,-0.0,-0.03908,-2.0e-5,2.0e-5,-0.15,-2.0e-5,2.0e-5,0.50001,0.10833
6.044,38.45466,127.89415,-0.0,39.70397,-3.07397,-0.0,-0.0,0.0,-0.00245,1.0,-0.0,0.0,-0.03084,327.52923,5333.90387,-8.0e-5,4.15281,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-0.1,-2.0e-5,2.0e-5,0.50001,0.13
6.06,39.11649,127.84279,-0.0,39.71492,-3.08942,-0.0,-0.0,0.0,-0.00271,1.0,-0.0,0.0,-0.03211,393.94469,5327.47999,-0.00012,4.14599,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-0.05,-2.0e-5,2.0e-5,0.50001,0.15167
6.077,39.77851,127.79117,-0.0,39.7277,-3.10511,-0.0,-0.0,0.0,-0.00298,1.0,-0.0,0.0,-0.03284,460.22807,5319.30787,-0.00017,4.13749,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.17333
6.093,40.44076,127.73929,-0.0,39.74232,-3.12105,-0.0,-0.0,0.0,-0.00325,1.0,-0.0,0.0,-0.03356,526.42636,5310.12669,-0.00023,4.12789,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.195
6.11,41.10327,127.68713,-0.0,39.75878,-3.13725,-0.0,-0.0,0.0,-0.00353,0.99999,-0.0,0.0,-0.03428,592.58278,5300.6408,-0.00029,4.11773,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.21667
6.127,41.76607,127.63471,-0.0,39.77708,-3.15373,-0.0,-0.0,0.0,-0.00382,0.99999,-0.0,0.0,-0.03499,658.69836,5290.86046,-0.00037,4.10704,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.23833
6.144,42.42919,127.58201,-0.0,39.79721,-3.17049,-0.0,-0.0,0.0,-0.00411,0.99999,-0.0,0.0,-0.0357,724.77406,5280.7953,-0.00045,4.09583,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.26
6.16,43.09266,127.52902,-0.0,39.81918,-3.18753,-0.0,-0.0,0.0,-0.00441,0.99999,-0.0,0.0,-0.0364,790.81074,5270.45429,-0.00055,4.0841,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.28167
6.177,43.75651,127.47575,-0.0,39.84298,-3.20487,-0.0,-0.0,0.0,-0.00471,0.99999,-0.0,0.0,-0.0371,856.80919,5259.8458,-0.00065,4.07187,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.30333
6.193,44.42077,127.42219,-0.0,39.86861,-3.2225,-0.0,-0.0,0.0,-0.00502,0.99999,-0.0,0.0,-0.03779,922.77011,5248.97765,-0.00076,4.05916,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.325
6.21,45.08548,127.36833,-0.0,39.89608,-3.24045,-0.0,-0.0,0.0,-0.00533,0.99999,-0.0,0.0,-0.03848,988.69416,5237.85713,-0.00088,4.04597,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.34667
6.227,45.75066,127.31417,-0.0,39.92537,-3.25872,-0.0,-0.0,0.0,-0.00565,0.99998,-0.0,0.0,-0.03916,1054.58188,5226.49102,-0.00101,4.03232,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.56641,0.36833
6.243,46.41634,127.25971,-0.0,39.95649,-3.2773,-0.0,-0.0,0.0,-0.00598,0.99998,-0.0,0.0,-0.03984,1120.43378,5214.88566,-0.00115,4.01822,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.75001,0.39
6.26,47.08255,127.20493,-0.0,39.98945,-3.29622,-0.0,-0.0,0.0,-0.00631,0.99998,-0.0,0.0,-0.04051,1186.25029,5203.04694,-0.0013,4.00367,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,1.0,0.41167
6.277,47.74933,127.14983,-0.0,40.02422,-3.31547,-0.0,-0.0,0.0,-0.00665,0.99998,-0.0,-0.00021,-0.04117,1252.03178,5190.98034,-0.00146,3.9887,-1.0e-5,-2.0e-5,-2.0e-5,-0.08592,-2.0e-5,-2.0e-5,-0.04998,1.0,0.43333
6.293,48.41671,127.09441,-0.0,40.06083,-3.33506,-0.0,-0.0,-0.0,-0.00699,0.99998,-0.0,-0.00062,-0.04183,1317.77856,5178.69097,-0.00163,3.97332,-1.0e-5,-2.0e-5,-2.0e-5,-0.3203,-2.0e-5,-2.0e-5,-0.09998,1.0,0.455
6.31,49.08471,127.03866,-0.0,40.09926,-3.355,-0.0,-0.0,-1.0e-5,-0.00734,0.99997,-0.0,-0.00124,-0.04248,1383.49089,5166.18355,0.00232,3.95752,0.00019,-2.0e-5,-2.0e-5,-0.43749,-2.0e-5,-2.0e-5,-0.14998,1.0,0.47667
6.328,49.75337,126.98257,-0.0,40.13951,-3.37529,0.0,-0.0,-2.0e-5,-0.0077,0.99997,-0.0,-0.00207,-0.04313,1449.16897,5153.46251,0.01535,3.94133,0.00078,-2.0e-5,-2.0e-5,-0.46874,-2.0e-5,-2.0e-5,-0.19998,1.0,0.49833
6.344,50.42271,126.92615,-0.0,40.18159,-3.39594,0.0,-0.0,-3.0e-5,-0.00806,0.99997,-0.0,-0.0031,-0.04376,1514.81295,5140.53195,0.04323,3.92475,0.00197,-2.0e-5,-2.0e-5,-0.49999,-2.0e-5,-2.0e-5,-0.24998,1.0,0.52
6.36,51.09277,126.86937,0.0,40.22549,-3.41696,0.0,-0.0,-6.0e-5,-0.00842,0.99997,-0.0,-0.00433,-0.0444,1580.42293,5127.39568,0.09252,3.9078,0.00394,-2.0e-5,-2.0e-5,-0.53906,-2.0e-5,-2.0e-5,-0.29998,1.0,0.54167
6.377,51.76358,126.81224,0.0,40.27122,-3.43835,1.0e-5,-0.0,-0.0001,-0.00879,0.99996,-0.0,-0.00576,-0.04502,1645.99895,5114.05727,0.17057,3.89048,0.00689,-2.0e-5,-2.0e-5,-0.55468,-2.0e-5,-2.0e-5,-0.34998,1.0,0.56333
