time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.003,17.16245,127.94441,0.0,11.91235,-4.07552,0.0,0.0,0.0,-0.14297,0.98973,0.0,0.0,-0.48994,-11.55871,14.4736,0.0,2.45574,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.02,17.36046,127.87579,0.0,11.84899,-4.15882,0.0,0.0,0.0,-0.14702,0.98913,0.0,0.0,-0.49277,-11.40446,14.42665,0.0,2.43994,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.036,17.55742,127.80578,0.0,11.78646,-4.24237,0.0,0.0,0.0,-0.15109,0.98852,0.0,0.0,-0.49549,-11.25475,14.38131,0.0,2.42363,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.053,17.75335,127.73437,0.0,11.72474,-4.32616,0.0,0.0,0.0,-0.15518,0.98789,0.0,0.0,-0.49807,-11.10952,14.33749,0.0,2.40679,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.07,17.94825,127.66157,0.0,11.66381,-4.41018,0.0,0.0,0.0,-0.15929,0.98723,0.0,0.0,-0.50053,-10.96874,14.29511,0.0,2.3894,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.086,18.14215,127.58737,0.0,11.60363,-4.49444,0.0,0.0,0.0,-0.16342,0.98656,0.0,0.0,-0.50286,-10.83237,14.25411,0.0,2.37146,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.103,18.33504,127.51175,0.0,11.54418,-4.57891,0.0,0.0,0.0,-0.16756,0.98586,0.0,0.0,-0.50506,-10.70034,14.21444,0.0,2.35296,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.119,18.52696,127.43473,0.0,11.48544,-4.6636,0.0,0.0,0.0,-0.17172,0.98515,0.0,0.0,-0.50712,-10.57263,14.17604,0.0,2.33391,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.136,18.7179,127.3563,0.0,11.42739,-4.7485,0.0,0.0,0.0,-0.17589,0.98441,0.0,0.0,-0.50905,-10.44917,14.13891,0.0,2.31431,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.153,18.90787,127.27645,0.0,11.37,-4.83359,0.0,0.0,0.0,-0.18007,0.98365,0.0,0.0,-0.51085,-10.32991,14.10303,0.0,2.29415,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.17,19.0969,127.19518,0.0,11.31325,-4.91888,0.0,0.0,0.0,-0.18426,0.98288,0.0,0.0,-0.5125,-10.2148,14.06839,0.0,2.27345,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.186,19.28499,127.11249,0.0,11.25712,-5.00435,0.0,0.0,0.0,-0.18846,0.98208,0.0,0.0,-0.51402,-10.10378,14.035,0.0,2.25222,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.203,19.47214,127.02837,0.0,11.20158,-5.09,0.0,0.0,0.0,-0.19267,0.98126,0.0,0.0,-0.51539,-9.99677,14.00287,0.0,2.23048,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.22,19.65837,126.94282,0.0,11.14662,-5.17582,0.0,0.0,0.0,-0.19689,0.98043,0.0,0.0,-0.51662,-9.89373,13.97204,0.0,2.20824,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.236,19.8437,126.85584,0.0,11.09221,-5.26181,0.0,0.0,0.0,-0.20111,0.97957,0.0,0.0,-0.51771,-9.79458,13.94252,0.0,2.18552,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.253,20.02812,126.76742,0.0,11.03832,-5.34795,0.0,0.0,0.0,-0.20534,0.97869,0.0,0.0,-0.51865,-9.69924,13.91437,0.0,2.16235,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.269,20.21164,126.67757,0.0,10.98494,-5.43424,0.0,0.0,0.0,-0.20957,0.97779,0.0,0.0,-0.51944,-9.60765,13.88763,0.0,2.13875,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.286,20.39429,126.58628,0.0,10.93206,-5.52067,0.0,0.0,0.0,-0.21381,0.97688,0.0,0.0,-0.52008,-9.51972,13.86234,0.0,2.11475,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.303,20.57605,126.49355,0.0,10.87964,-5.60723,0.0,0.0,0.0,-0.21804,0.97594,0.0,0.0,-0.52056,-9.43536,13.83857,0.0,2.09037,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.32,20.75694,126.39937,0.0,10.82767,-5.69392,0.0,0.0,0.0,-0.22227,0.97498,0.0,0.0,-0.5209,-9.3545,13.81638,0.0,2.06565,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.336,20.93697,126.30375,0.0,10.77613,-5.78072,0.0,0.0,0.0,-0.2265,0.97401,0.0,0.0,-0.52108,-9.27705,13.79584,0.0,2.04063,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.353,21.11615,126.20668,0.0,10.725,-5.86763,0.0,0.0,0.0,-0.23073,0.97302,0.0,0.0,-0.5211,-9.20289,13.777,0.0,2.01533,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.37,21.29448,126.10816,0.0,10.67427,-5.95463,0.0,0.0,0.0,-0.23496,0.97201,0.0,0.0,-0.52097,-9.13195,13.75996,0.0,1.9898,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.386,21.47196,126.00819,0.0,10.62391,-6.04171,0.0,0.0,0.0,-0.23917,0.97098,0.0,0.0,-0.52068,-9.06411,13.74478,0.0,1.96406,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.402,21.64861,125.90677,0.0,10.57392,-6.12887,0.0,0.0,0.0,-0.24338,0.96993,0.0,0.0,-0.52023,-8.99926,13.73153,0.0,1.93817,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.42,21.82443,125.8039,0.0,10.52427,-6.21609,0.0,0.0,0.0,-0.24758,0.96887,0.0,0.0,-0.51963,-8.93731,13.72031,0.0,1.91216,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.436,21.99942,125.69957,0.0,10.47494,-6.30336,0.0,0.0,0.0,-0.25177,0.96779,0.0,0.0,-0.51886,-8.87813,13.71118,0.0,1.88606,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
