time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.008,12.7051,128.14959,0.0,13.38529,-4.70574,0.0,0.0,0.0,-0.17991,0.98431,0.0,0.0,-0.82756,-16.67864,11.9291,0.0,-0.01787,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.024,12.92743,128.07035,0.0,13.29392,-4.80264,0.0,0.0,0.0,-0.18669,0.98307,0.0,0.0,-0.79944,-16.4463,11.97764,0.0,-0.02349,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.041,13.14825,127.9895,0.0,13.20381,-4.89927,0.0,0.0,0.0,-0.19324,0.98183,0.0,0.0,-0.76919,-16.21964,12.02747,0.0,-0.02867,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.058,13.36757,127.90705,0.0,13.11493,-4.99561,0.0,0.0,0.0,-0.19953,0.98059,0.0,0.0,-0.73708,-15.99848,12.07857,0.0,-0.03335,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.074,13.58542,127.82299,0.0,13.02725,-5.09166,0.0,0.0,0.0,-0.20554,0.97937,0.0,0.0,-0.70335,-15.78265,12.13093,0.0,-0.03753,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.091,13.80182,127.73733,0.0,12.94074,-5.18741,0.0,0.0,0.0,-0.21128,0.97816,0.0,0.0,-0.66827,-15.57199,12.18455,0.0,-0.04115,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.107,14.01679,127.65007,0.0,12.85537,-5.28286,0.0,0.0,0.0,-0.21672,0.97699,0.0,0.0,-0.63212,-15.36631,12.2394,0.0,-0.04421,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.124,14.23034,127.56123,0.0,12.77112,-5.37799,0.0,0.0,0.0,-0.22187,0.97585,0.0,0.0,-0.59517,-15.16547,12.29547,0.0,-0.04668,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.141,14.4425,127.47081,0.0,12.68795,-5.47281,0.0,0.0,0.0,-0.2267,0.97475,0.0,0.0,-0.55769,-14.96932,12.35276,0.0,-0.04855,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.157,14.65328,127.37881,0.0,12.60585,-5.5673,0.0,0.0,0.0,-0.23123,0.97369,0.0,0.0,-0.51994,-14.77769,12.41125,0.0,-0.0498,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.174,14.8627,127.28524,0.0,12.5248,-5.66146,0.0,0.0,0.0,-0.23545,0.97269,0.0,0.0,-0.4822,-14.59045,12.47093,0.0,-0.05043,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.191,15.07078,127.1901,0.0,12.44475,-5.75529,0.0,0.0,0.0,-0.23935,0.97175,0.0,0.0,-0.44474,-14.40746,12.53179,0.0,-0.05044,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.207,15.27754,127.0934,0.0,12.36571,-5.84877,0.0,0.0,0.0,-0.24295,0.97086,0.0,0.0,-0.40781,-14.22858,12.5938,0.0,-0.04983,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.224,15.48298,126.99514,0.0,12.28763,-5.94189,0.0,0.0,0.0,-0.24625,0.97004,0.0,0.0,-0.37166,-14.05367,12.65697,0.0,-0.04861,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.241,15.68713,126.89534,0.0,12.21051,-6.03466,0.0,0.0,0.0,-0.24925,0.96927,0.0,0.0,-0.33654,-13.88262,12.72127,0.0,-0.04679,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.258,15.89001,126.79399,0.0,12.13431,-6.12707,0.0,0.0,0.0,-0.25196,0.96858,0.0,0.0,-0.30267,-13.71529,12.78669,0.0,-0.04438,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.274,16.09162,126.6911,0.0,12.05902,-6.21911,0.0,0.0,0.0,-0.25441,0.96794,0.0,0.0,-0.27029,-13.55158,12.85322,0.0,-0.04141,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.291,16.29198,126.58669,0.0,11.98463,-6.31077,0.0,0.0,0.0,-0.25658,0.96737,0.0,0.0,-0.23961,-13.39135,12.92084,0.0,-0.03789,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.308,16.49111,126.48075,0.0,11.9111,-6.40205,0.0,0.0,0.0,-0.25851,0.96686,0.0,0.0,-0.21081,-13.23451,12.98955,0.0,-0.03386,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.324,16.68903,126.37329,0.0,11.83843,-6.49294,0.0,0.0,0.0,-0.26021,0.9664,0.0,0.0,-0.18408,-13.08093,13.05931,0.0,-0.02934,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.341,16.88573,126.26432,0.0,11.76659,-6.58344,0.0,0.0,0.0,-0.26169,0.966,0.0,0.0,-0.1596,-12.93053,13.13012,0.0,-0.02438,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.357,17.08125,126.15385,0.0,11.69558,-6.67354,0.0,0.0,0.0,-0.26298,0.96566,0.0,0.0,-0.13751,-12.78318,13.20196,0.0,-0.01899,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.374,17.27559,126.04187,0.0,11.62536,-6.76324,0.0,0.0,0.0,-0.26408,0.96536,0.0,0.0,-0.11795,-12.6388,13.27482,0.0,-0.01324,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.39,17.46877,125.92841,0.0,11.55593,-6.85252,0.0,0.0,0.0,-0.26503,0.9651,0.0,0.0,-0.10104,-12.49729,13.34867,0.0,-0.00715,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.408,17.6608,125.81346,0.0,11.48727,-6.94139,0.0,0.0,0.0,-0.26584,0.96487,0.0,0.0,-0.08687,-12.35856,13.4235,0.0,-0.00077,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.424,17.85169,125.69703,0.0,11.41937,-7.02984,0.0,0.0,0.0,-0.26654,0.96468,0.0,0.0,-0.07554,-12.22243,13.49944,0.0,0.00585,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.441,18.04145,125.57913,0.0,11.35221,-7.11786,0.0,0.0,0.0,-0.26715,0.96451,0.0,0.0,-0.0671,-12.08889,13.57635,0.0,0.01267,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.458,18.2301,125.45977,0.0,11.28578,-7.20545,0.0,0.0,0.0,-0.26769,0.96436,0.0,0.0,-0.06159,-11.95786,13.65418,0.0,0.01963,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.474,18.41765,125.33896,0.0,11.22006,-7.2926,0.0,0.0,0.0,-0.26818,0.96423,0.0,0.0,-0.05904,-11.82926,13.73292,0.0,0.02669,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
