time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.004,13.68791,128.92882,-0.0,13.29522,-2.73007,-0.0,-0.0,0.0,-0.07855,0.99703,-0.0,0.0,-0.4308,-4.85026,13.95182,-0.0,2.62375,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.08667
6.02,13.90949,128.88332,-0.0,13.28302,-2.81897,-0.0,-0.0,0.0,-0.08213,0.99674,-0.0,0.0,-0.43535,-2.19714,13.41795,-0.0,2.59495,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.10833
6.037,14.13088,128.83634,-0.0,13.28529,-2.91097,-0.0,-0.0,0.0,-0.08574,0.99645,-0.0,0.0,-0.43965,0.40899,12.86013,-0.0,2.56142,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.13
6.055,14.3523,128.78782,-0.0,13.30178,-3.00622,-0.0,-0.0,0.0,-0.08939,0.99613,-0.0,0.0,-0.44366,2.9677,12.27567,-0.0,2.52289,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.15167
6.055,14.3523,128.78782,-0.0,13.30178,-3.00622,-0.0,-0.0,0.0,-0.08939,0.99613,-0.0,0.0,-0.44366,2.9677,12.27567,-0.0,2.52289,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.15167
6.087,14.574,128.73772,-0.0,13.33221,-3.10487,-0.0,-0.0,0.0,-0.09307,0.9958,-0.0,0.0,-0.44736,5.47845,11.66233,-0.0,2.47918,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.17333
6.104,14.7962,128.68597,-0.0,13.37633,-3.2071,-0.0,-0.0,0.0,-0.09679,0.99545,-0.0,0.0,-0.4507,7.94062,11.01826,-0.0,2.43025,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.195
6.121,15.01914,128.63252,-0.0,13.43385,-3.31309,-0.0,-0.0,0.0,-0.10052,0.99509,-0.0,0.0,-0.45365,10.3535,10.34205,-0.0,2.37618,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.21667
6.137,15.24304,128.5773,-0.0,13.50449,-3.42302,-0.0,-0.0,0.0,-0.10428,0.99471,-0.0,0.0,-0.45618,12.71631,9.63267,-0.0,2.31712,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.23833
6.154,15.46811,128.52025,-0.0,13.58798,-3.53708,-0.0,-0.0,0.0,-0.10807,0.99431,-0.0,0.0,-0.45823,15.02825,8.88952,-0.0,2.25337,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.26
6.171,15.69458,128.4613,-0.0,13.68403,-3.65546,-0.0,-0.0,0.0,-0.11186,0.9939,-0.0,0.0,-0.45976,17.2885,8.11241,-0.0,2.18528,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.28167
6.188,15.92264,128.40037,-0.0,13.79234,-3.77834,-0.0,-0.0,0.0,-0.11567,0.99347,-0.0,0.0,-0.46073,19.49624,7.30159,-0.0,2.11332,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.30333
6.204,16.15252,128.3374,-0.0,13.91262,-3.9059,-0.0,-0.0,0.0,-0.11948,0.99303,-0.0,0.0,-0.4611,21.65067,6.45777,-0.0,2.03801,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.325
6.221,16.38439,128.2723,-0.0,14.04457,-4.03834,-0.0,-0.0,0.0,-0.1233,0.99257,-0.0,0.0,-0.46081,23.75106,5.58215,-0.0,1.95995,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.34667
6.237,16.61847,128.205,-0.0,14.18789,-4.1758,-0.0,-0.0,0.0,-0.12711,0.9921,-0.0,0.0,-0.45982,25.79677,4.67642,-0.0,1.87979,-1.0e-5,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.36833
