time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.005,20.95939,428.48811,0.0,29.98013,-3.45691,0.0,0.0,0.0,-0.00323,1.0,0.0,0.0,-0.06701,202.76529,4426.1116,0.0,6.19273,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.022,21.45911,428.43016,0.0,29.98595,-3.49704,0.0,0.0,0.0,-0.00379,0.99999,0.0,0.0,-0.07079,209.61126,4439.39955,0.0,6.20753,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.039,21.95893,428.37155,0.0,29.99196,-3.53688,0.0,0.0,0.0,-0.00438,0.99999,0.0,0.0,-0.07458,216.16447,4449.6232,0.0,6.21793,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.055,22.45884,428.31227,0.0,29.99813,-3.57653,0.0,0.0,0.0,-0.005,0.99999,0.0,0.0,-0.07836,222.43469,4456.88691,0.0,6.22409,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.072,22.95887,428.25233,0.0,30.00448,-3.61605,0.0,0.0,0.0,-0.00565,0.99999,0.0,0.0,-0.08214,228.43185,4461.29441,0.0,6.22617,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.089,23.45899,428.19173,0.0,30.01098,-3.65552,0.0,0.0,0.0,-0.00634,0.99998,0.0,0.0,-0.08591,234.1659,4462.9487,0.0,6.22431,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.105,23.95923,428.13048,0.0,30.01764,-3.69502,0.0,0.0,0.0,-0.00705,0.99998,0.0,0.0,-0.08967,239.64677,4461.95199,0.0,6.21866,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.122,24.45958,428.06857,0.0,30.02444,-3.73462,0.0,0.0,0.0,-0.0078,0.99997,0.0,0.0,-0.0934,244.88432,4458.40559,0.0,6.20938,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.139,24.96005,428.00599,0.0,30.03139,-3.77439,0.0,0.0,0.0,-0.00858,0.99997,0.0,0.0,-0.09711,249.88826,4452.40985,0.0,6.19661,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.155,25.46063,427.94275,0.0,30.03846,-3.81438,0.0,0.0,0.0,-0.00939,0.99996,0.0,0.0,-0.1008,254.66809,4444.0641,0.0,6.1805,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.172,25.96133,427.87884,0.0,30.04566,-3.85468,0.0,0.0,0.0,-0.01023,0.99995,0.0,0.0,-0.10445,259.23311,4433.46655,0.0,6.16119,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.189,26.46215,427.81426,0.0,30.05298,-3.89532,0.0,0.0,0.0,-0.0111,0.99994,0.0,0.0,-0.10808,263.59233,4420.71425,0.0,6.13883,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
