time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.016,16.80002,128.06315,0.0,12.08851,-3.93368,0.0,0.0,0.0,-0.13534,0.9908,0.0,0.0,-0.48325,-11.86914,14.5213,0.0,2.4755,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.033,17.00095,127.99689,0.0,12.02347,-4.01672,0.0,0.0,0.0,-0.13935,0.99024,0.0,0.0,-0.48627,-11.70705,14.47191,0.0,2.46069,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.05,17.20081,127.92925,0.0,11.9593,-4.10003,0.0,0.0,0.0,-0.14337,0.98967,0.0,0.0,-0.48916,-11.54951,14.42441,0.0,2.44543,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.067,17.3996,127.86022,0.0,11.89599,-4.18359,0.0,0.0,0.0,-0.14741,0.98907,0.0,0.0,-0.49193,-11.39649,14.37865,0.0,2.42969,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.083,17.59734,127.7898,0.0,11.8335,-4.2674,0.0,0.0,0.0,-0.15148,0.98846,0.0,0.0,-0.49457,-11.24794,14.33453,0.0,2.41345,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,17.79405,127.71798,0.0,11.77181,-4.35145,0.0,0.0,0.0,-0.15556,0.98783,0.0,0.0,-0.49709,-11.10383,14.29195,0.0,2.39669,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.116,17.98974,127.64475,0.0,11.7109,-4.43572,0.0,0.0,0.0,-0.15966,0.98717,0.0,0.0,-0.49948,-10.9641,14.25081,0.0,2.37941,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.133,18.18442,127.57012,0.0,11.65074,-4.52021,0.0,0.0,0.0,-0.16378,0.9865,0.0,0.0,-0.50175,-10.82873,14.21106,0.0,2.36159,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.149,18.3781,127.49407,0.0,11.59131,-4.60492,0.0,0.0,0.0,-0.16791,0.9858,0.0,0.0,-0.50389,-10.69765,14.17263,0.0,2.34323,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.166,18.5708,127.41662,0.0,11.53258,-4.68984,0.0,0.0,0.0,-0.17206,0.98509,0.0,0.0,-0.50589,-10.57083,14.13549,0.0,2.32433,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.183,18.76253,127.33775,0.0,11.47454,-4.77495,0.0,0.0,0.0,-0.17622,0.98435,0.0,0.0,-0.50776,-10.44821,14.09962,0.0,2.30488,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,18.95329,127.25745,0.0,11.41715,-4.86025,0.0,0.0,0.0,-0.18039,0.9836,0.0,0.0,-0.5095,-10.32974,14.06499,0.0,2.2849,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.216,19.1431,127.17574,0.0,11.3604,-4.94574,0.0,0.0,0.0,-0.18457,0.98282,0.0,0.0,-0.5111,-10.21536,14.0316,0.0,2.26439,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.233,19.33197,127.09259,0.0,11.30426,-5.03141,0.0,0.0,0.0,-0.18876,0.98202,0.0,0.0,-0.51257,-10.10503,13.99946,0.0,2.24336,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,19.51992,127.00802,0.0,11.24871,-5.11725,0.0,0.0,0.0,-0.19296,0.98121,0.0,0.0,-0.51389,-9.99866,13.96857,0.0,2.22182,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.266,19.70693,126.92202,0.0,11.19373,-5.20326,0.0,0.0,0.0,-0.19716,0.98037,0.0,0.0,-0.51507,-9.89621,13.93897,0.0,2.1998,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.283,19.89304,126.83458,0.0,11.1393,-5.28942,0.0,0.0,0.0,-0.20137,0.97951,0.0,0.0,-0.51611,-9.79761,13.91068,0.0,2.17732,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,20.07825,126.7457,0.0,11.0854,-5.37573,0.0,0.0,0.0,-0.20559,0.97864,0.0,0.0,-0.517,-9.70277,13.88375,0.0,2.15438,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.316,20.26256,126.65539,0.0,11.032,-5.46219,0.0,0.0,0.0,-0.2098,0.97774,0.0,0.0,-0.51774,-9.61163,13.85821,0.0,2.13103,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.333,20.44598,126.56363,0.0,10.97909,-5.54878,0.0,0.0,0.0,-0.21402,0.97683,0.0,0.0,-0.51834,-9.52411,13.83412,0.0,2.10729,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.349,20.62853,126.47043,0.0,10.92664,-5.63549,0.0,0.0,0.0,-0.21824,0.97589,0.0,0.0,-0.51878,-9.44013,13.81154,0.0,2.08318,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
