time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.016,41.83086,127.22344,-0.0,39.86893,-3.94982,-0.0,-0.0,0.0,-0.00604,0.99998,-0.0,0.0,-0.04134,543.51234,4965.90361,-0.00013,0.08674,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.15167
6.032,42.49549,127.15739,-0.0,39.88591,-3.97535,-0.0,-0.0,0.0,-0.00639,0.99998,-0.0,0.0,-0.04247,611.21269,4964.94833,-0.00019,0.08667,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.17333
6.049,43.16041,127.09092,-0.0,39.90477,-4.00094,-0.0,-0.0,0.0,-0.00674,0.99998,-0.0,0.0,-0.04359,678.78961,4963.02503,-0.00026,0.08657,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.195
6.066,43.82566,127.02403,-0.0,39.92549,-4.0266,-0.0,-0.0,0.0,-0.0071,0.99998,-0.0,0.0,-0.04472,746.24679,4960.16114,-0.00033,0.08645,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.21667
6.083,44.49127,126.9567,-0.0,39.94809,-4.05237,-0.0,-0.0,0.0,-0.00747,0.99997,-0.0,0.0,-0.04583,813.58779,4956.38285,-0.00042,0.08631,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.23833
6.099,45.15728,126.88895,-0.0,39.97256,-4.07826,-0.0,-0.0,0.0,-0.00786,0.99997,-0.0,0.0,-0.04695,880.81604,4951.71521,-0.00052,0.08615,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.26
6.116,45.82371,126.82076,-0.0,39.99889,-4.10431,-0.0,-0.0,0.0,-0.00825,0.99997,-0.0,0.0,-0.04806,947.93481,4946.18214,-0.00064,0.08596,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.28167
6.132,46.49059,126.75214,-0.0,40.02709,-4.13054,-0.0,-0.0,0.0,-0.00865,0.99996,-0.0,0.0,-0.04917,1014.94726,4939.80652,-0.00076,0.08576,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.30333
6.149,47.15796,126.68307,-0.0,40.05714,-4.15697,-0.0,-0.0,0.0,-0.00906,0.99996,-0.0,0.0,-0.05028,1081.85637,4932.6102,-0.0009,0.08553,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.325
6.166,47.82584,126.61357,-0.0,40.08904,-4.18362,-0.0,-0.0,0.0,-0.00948,0.99996,-0.0,0.0,-0.05138,1148.66504,4924.61409,-0.00105,0.08529,-0.0,-2.0e-5,-2.0e-5,2.0e-5,-2.0e-5,-2.0e-5,2.0e-5,0.50001,0.34667
