time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained
6.008,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.261,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.261,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.261,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.261,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.262,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.262,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.262,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.262,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.262,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.262,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.263,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.263,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.263,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.263,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.263,22.22632,129.81681,0.00194,28.3474,0.58634,0.01192,-0.00263,0.00243,0.02599,0.99966,-0.01121,0.00501,0.12044,11.53962,39.49849,0.13456,1.79334,-0.29813,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.275,22.69929,129.82706,0.00214,28.4091,0.64371,0.01269,-0.00273,0.00247,0.02701,0.99963,-0.01136,0.00476,0.12259,11.10582,39.74797,0.13737,1.79651,-0.30464,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.292,23.17328,129.83827,0.00236,28.46844,0.70241,0.01346,-0.00282,0.00251,0.02804,0.9996,-0.01149,0.00452,0.12464,10.68131,39.98561,0.13991,1.79939,-0.31097,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.309,23.64823,129.85048,0.00259,28.52547,0.76237,0.01425,-0.00291,0.00255,0.02908,0.99957,-0.01163,0.00427,0.12658,10.26596,40.21186,0.14216,1.80202,-0.31712,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.325,24.12411,129.86369,0.00284,28.58024,0.82352,0.01505,-0.00301,0.00258,0.03015,0.99954,-0.01176,0.00401,0.12844,9.85965,40.4272,0.14411,1.80441,-0.32308,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.342,24.60089,129.87793,0.0031,28.63281,0.88581,0.01586,-0.00311,0.00262,0.03122,0.9995,-0.01188,0.00376,0.13022,9.46224,40.63215,0.14574,1.80659,-0.32884,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.358,25.07853,129.89322,0.00337,28.68322,0.94918,0.01668,-0.0032,0.00265,0.03231,0.99947,-0.01201,0.0035,0.13192,9.07358,40.82723,0.14704,1.80857,-0.3344,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.375,25.55699,129.90958,0.00365,28.73152,1.01359,0.0175,-0.0033,0.00268,0.03342,0.99943,-0.01213,0.00323,0.13355,8.69354,41.01297,0.14799,1.81039,-0.33975,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.392,26.03623,129.92702,0.00395,28.77775,1.07898,0.01833,-0.0034,0.0027,0.03454,0.99939,-0.01225,0.00297,0.13511,8.32197,41.1899,0.14859,1.81205,-0.34489,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.408,26.51623,129.94555,0.00426,28.82197,1.1453,0.01915,-0.0035,0.00273,0.03567,0.99935,-0.01236,0.00271,0.13661,7.95871,41.3585,0.14881,1.81357,-0.3498,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
6.426,26.99695,129.9652,0.00459,28.86421,1.21252,0.01998,-0.0036,0.00275,0.03681,0.99931,-0.01248,0.00244,0.13806,7.60361,41.51926,0.14864,1.81498,-0.3545,0.00098,-0.00098,0.00392,0.00098,-0.00098,0.00392
