time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta
6.004,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.246,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.246,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.246,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.246,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.246,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.246,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.247,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.247,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.247,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.247,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.247,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.247,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.247,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.247,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.248,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.248,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.248,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.248,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.248,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.248,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.249,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.249,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.249,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.249,12.51756,129.76732,-0.0,26.38654,-0.27534,0.0001,-0.0001,0.00013,0.00951,0.99995,-0.00075,0.00077,0.03299,23.09492,32.1294,0.00438,1.68938,-0.01439
6.258,12.78181,129.76462,-0.0,26.46219,-0.26587,0.00012,-0.00011,0.00013,0.00968,0.99995,-0.00077,0.00077,0.03587,22.69472,32.25866,0.00467,1.68649,-0.01486
6.258,12.78181,129.76462,-0.0,26.46219,-0.26587,0.00012,-0.00011,0.00013,0.00968,0.99995,-0.00077,0.00077,0.03587,22.69472,32.25866,0.00467,1.68649,-0.01486
6.27,13.0468,129.76201,0.0,26.53652,-0.25594,0.00013,-0.00011,0.00014,0.00987,0.99995,-0.00078,0.00077,0.03878,22.29971,32.40071,0.00497,1.68442,-0.01532
6.287,13.31253,129.7595,0.0,26.60955,-0.24549,0.00015,-0.00011,0.00014,0.01007,0.99995,-0.00079,0.00077,0.04172,21.90978,32.5546,0.00526,1.68311,-0.01579
6.287,13.31253,129.7595,0.0,26.60955,-0.24549,0.00015,-0.00011,0.00014,0.01007,0.99995,-0.00079,0.00077,0.04172,21.90978,32.5546,0.00526,1.68311,-0.01579
6.304,13.57899,129.7571,0.0,26.6813,-0.23449,0.00017,-0.00012,0.00014,0.01029,0.99995,-0.0008,0.00077,0.04467,21.52485,32.71936,0.00556,1.6825,-0.01626
6.304,13.57899,129.7571,0.0,26.6813,-0.23449,0.00017,-0.00012,0.00014,0.01029,0.99995,-0.0008,0.00077,0.04467,21.52485,32.71936,0.00556,1.6825,-0.01626
6.321,13.84616,129.75481,1.0e-5,26.75179,-0.22291,0.00019,-0.00012,0.00015,0.01052,0.99994,-0.00082,0.00077,0.04762,21.1448,32.89397,0.00587,1.68251,-0.01674
6.337,14.11402,129.75264,1.0e-5,26.82102,-0.21072,0.00021,-0.00013,0.00015,0.01076,0.99994,-0.00083,0.00076,0.05056,20.76953,33.07743,0.00617,1.6831,-0.01721
6.337,14.11402,129.75264,1.0e-5,26.82102,-0.21072,0.00021,-0.00013,0.00015,0.01076,0.99994,-0.00083,0.00076,0.05056,20.76953,33.07743,0.00617,1.6831,-0.01721
6.354,14.38257,129.7506,1.0e-5,26.88901,-0.19789,0.00023,-0.00013,0.00015,0.01102,0.99994,-0.00084,0.00076,0.05348,20.39897,33.26872,0.00647,1.68419,-0.01768
6.354,14.38257,129.7506,1.0e-5,26.88901,-0.19789,0.00023,-0.00013,0.00015,0.01102,0.99994,-0.00084,0.00076,0.05348,20.39897,33.26872,0.00647,1.68419,-0.01768
6.37,14.6518,129.74869,1.0e-5,26.95579,-0.1844,0.00025,-0.00013,0.00016,0.0113,0.99994,-0.00085,0.00076,0.05637,20.03301,33.46685,0.00678,1.68574,-0.01816
6.387,14.92168,129.74691,1.0e-5,27.02136,-0.17023,0.00028,-0.00014,0.00016,0.01159,0.99993,-0.00086,0.00075,0.05923,19.67157,33.67083,0.00708,1.68769,-0.01863
6.387,14.92168,129.74691,1.0e-5,27.02136,-0.17023,0.00028,-0.00014,0.00016,0.01159,0.99993,-0.00086,0.00075,0.05923,19.67157,33.67083,0.00708,1.68769,-0.01863
6.404,15.19222,129.74528,2.0e-5,27.08575,-0.15537,0.0003,-0.00014,0.00017,0.01189,0.99993,-0.00088,0.00075,0.06205,19.31458,33.87971,0.00738,1.68997,-0.01911
6.404,15.19222,129.74528,2.0e-5,27.08575,-0.15537,0.0003,-0.00014,0.00017,0.01189,0.99993,-0.00088,0.00075,0.06205,19.31458,33.87971,0.00738,1.68997,-0.01911
6.42,15.46339,129.74381,2.0e-5,27.14895,-0.13979,0.00033,-0.00015,0.00017,0.01221,0.99993,-0.00089,0.00074,0.06482,18.96195,34.09257,0.00769,1.69256,-0.01959
6.437,15.7352,129.74249,2.0e-5,27.211,-0.12349,0.00036,-0.00015,0.00017,0.01254,0.99992,-0.0009,0.00074,0.06754,18.61361,34.30853,0.00799,1.69538,-0.02006
6.437,15.7352,129.74249,2.0e-5,27.211,-0.12349,0.00036,-0.00015,0.00017,0.01254,0.99992,-0.0009,0.00074,0.06754,18.61361,34.30853,0.00799,1.69538,-0.02006
6.454,16.00761,129.74134,3.0e-5,27.2719,-0.10647,0.00038,-0.00016,0.00018,0.01288,0.99992,-0.00091,0.00073,0.0702,18.2695,34.52676,0.00829,1.69842,-0.02053
6.454,16.00761,129.74134,3.0e-5,27.2719,-0.10647,0.00038,-0.00016,0.00018,0.01288,0.99992,-0.00091,0.00073,0.0702,18.2695,34.52676,0.00829,1.69842,-0.02053
6.47,16.28063,129.74036,3.0e-5,27.33166,-0.08872,0.00041,-0.00016,0.00018,0.01324,0.99991,-0.00092,0.00072,0.0728,17.92954,34.74647,0.00859,1.70161,-0.02101
6.487,16.55424,129.73957,4.0e-5,27.39031,-0.07023,0.00044,-0.00017,0.00018,0.01361,0.99991,-0.00093,0.00072,0.07534,17.59369,34.96691,0.00888,1.70493,-0.02148
6.487,16.55424,129.73957,4.0e-5,27.39031,-0.07023,0.00044,-0.00017,0.00018,0.01361,0.99991,-0.00093,0.00072,0.07534,17.59369,34.96691,0.00888,1.70493,-0.02148
6.504,16.82843,129.73896,4.0e-5,27.44785,-0.051,0.00047,-0.00017,0.00019,0.01399,0.9999,-0.00094,0.00071,0.07782,17.26188,35.1874,0.00917,1.70833,-0.02195
6.504,16.82843,129.73896,4.0e-5,27.44785,-0.051,0.00047,-0.00017,0.00019,0.01399,0.9999,-0.00094,0.00071,0.07782,17.26188,35.1874,0.00917,1.70833,-0.02195
6.52,17.10319,129.73855,5.0e-5,27.50429,-0.03104,0.0005,-0.00017,0.00019,0.01439,0.9999,-0.00095,0.0007,0.08022,16.93405,35.4073,0.00946,1.7118,-0.02241
6.537,17.37851,129.73834,5.0e-5,27.55966,-0.01036,0.00054,-0.00018,0.00019,0.0148,0.99989,-0.00096,0.00069,0.08257,16.61017,35.62603,0.00975,1.71529,-0.02288
6.537,17.37851,129.73834,5.0e-5,27.55966,-0.01036,0.00054,-0.00018,0.00019,0.0148,0.99989,-0.00096,0.00069,0.08257,16.61017,35.62603,0.00975,1.71529,-0.02288
6.554,17.65438,129.73835,6.0e-5,27.61396,0.01105,0.00057,-0.00018,0.0002,0.01521,0.99988,-0.00097,0.00068,0.08484,16.29019,35.84305,0.01003,1.71879,-0.02334
6.554,17.65438,129.73835,6.0e-5,27.61396,0.01105,0.00057,-0.00018,0.0002,0.01521,0.99988,-0.00097,0.00068,0.08484,16.29019,35.84305,0.01003,1.71879,-0.02334
6.57,17.93079,129.73857,6.0e-5,27.66721,0.03318,0.0006,-0.00019,0.0002,0.01564,0.99988,-0.00099,0.00067,0.08705,15.97406,36.0579,0.01031,1.72228,-0.0238
6.587,18.20772,129.73901,7.0e-5,27.71941,0.05601,0.00064,-0.00019,0.0002,0.01608,0.99987,-0.001,0.00066,0.08919,15.66174,36.27014,0.01059,1.72572,-0.02426
6.587,18.20772,129.73901,7.0e-5,27.71941,0.05601,0.00064,-0.00019,0.0002,0.01608,0.99987,-0.001,0.00066,0.08919,15.66174,36.27014,0.01059,1.72572,-0.02426
6.604,18.48517,129.73969,7.0e-5,27.77059,0.07954,0.00068,-0.0002,0.00021,0.01654,0.99986,-0.00101,0.00065,0.09126,15.3532,36.4794,0.01086,1.72912,-0.02471
6.604,18.48517,129.73969,7.0e-5,27.77059,0.07954,0.00068,-0.0002,0.00021,0.01654,0.99986,-0.00101,0.00065,0.09126,15.3532,36.4794,0.01086,1.72912,-0.02471
6.62,18.76313,129.74061,8.0e-5,27.82075,0.10376,0.00071,-0.0002,0.00021,0.017,0.99986,-0.00102,0.00064,0.09326,15.0484,36.68534,0.01112,1.73244,-0.02516
6.637,19.04159,129.74177,9.0e-5,27.86991,0.12866,0.00075,-0.00021,0.00021,0.01747,0.99985,-0.00103,0.00063,0.0952,14.7473,36.88769,0.01138,1.73568,-0.02561
6.637,19.04159,129.74177,9.0e-5,27.86991,0.12866,0.00075,-0.00021,0.00021,0.01747,0.99985,-0.00103,0.00063,0.0952,14.7473,36.88769,0.01138,1.73568,-0.02561
6.654,19.32053,129.74318,0.0001,27.91808,0.15421,0.00079,-0.00021,0.00022,0.01795,0.99984,-0.00104,0.00062,0.09708,14.44989,37.08621,0.01163,1.73883,-0.02605
6.654,19.32053,129.74318,0.0001,27.91808,0.15421,0.00079,-0.00021,0.00022,0.01795,0.99984,-0.00104,0.00062,0.09708,14.44989,37.08621,0.01163,1.73883,-0.02605
6.671,19.59994,129.74485,0.0001,27.96526,0.18041,0.00083,-0.00022,0.00022,0.01844,0.99983,-0.00104,0.00061,0.0989,14.15613,37.28069,0.01188,1.74189,-0.02649
6.687,19.87983,129.74679,0.00011,28.01148,0.20725,0.00087,-0.00022,0.00022,0.01894,0.99982,-0.00105,0.0006,0.10066,13.86598,37.47098,0.01212,1.74483,-0.02692
6.687,19.87983,129.74679,0.00011,28.01148,0.20725,0.00087,-0.00022,0.00022,0.01894,0.99982,-0.00105,0.0006,0.10066,13.86598,37.47098,0.01212,1.74483,-0.02692
6.704,20.16017,129.749,0.00012,28.05675,0.23471,0.00091,-0.00023,0.00023,0.01944,0.99981,-0.00106,0.00058,0.10235,13.57943,37.65695,0.01236,1.74767,-0.02735
6.704,20.16017,129.749,0.00012,28.05675,0.23471,0.00091,-0.00023,0.00023,0.01944,0.99981,-0.00106,0.00058,0.10235,13.57943,37.65695,0.01236,1.74767,-0.02735
6.721,20.44096,129.75149,0.00013,28.10107,0.26277,0.00095,-0.00024,0.00023,0.01996,0.9998,-0.00107,0.00057,0.104,13.29645,37.83851,0.01259,1.75039,-0.02778
6.737,20.72219,129.75426,0.00014,28.14446,0.29142,0.00099,-0.00024,0.00023,0.02048,0.99979,-0.00108,0.00056,0.10559,13.01701,38.0156,0.01281,1.75299,-0.0282
6.737,20.72219,129.75426,0.00014,28.14446,0.29142,0.00099,-0.00024,0.00023,0.02048,0.99979,-0.00108,0.00056,0.10559,13.01701,38.0156,0.01281,1.75299,-0.0282
6.754,21.00385,129.75732,0.00015,28.18693,0.32065,0.00104,-0.00025,0.00024,0.02102,0.99978,-0.00109,0.00055,0.10712,12.74108,38.18819,0.01302,1.75548,-0.02861
6.754,21.00385,129.75732,0.00015,28.18693,0.32065,0.00104,-0.00025,0.00024,0.02102,0.99978,-0.00109,0.00055,0.10712,12.74108,38.18819,0.01302,1.75548,-0.02861
6.77,21.28593,129.76067,0.00016,28.22849,0.35043,0.00108,-0.00025,0.00024,0.02156,0.99977,-0.0011,0.00053,0.10861,12.46865,38.35627,0.01323,1.75785,-0.02902
6.787,21.56841,129.76433,0.00017,28.26916,0.38077,0.00113,-0.00026,0.00024,0.0221,0.99976,-0.00111,0.00052,0.11005,12.19968,38.51984,0.01343,1.76011,-0.02942
6.787,21.56841,129.76433,0.00017,28.26916,0.38077,0.00113,-0.00026,0.00024,0.0221,0.99976,-0.00111,0.00052,0.11005,12.19968,38.51984,0.01343,1.76011,-0.02942
6.804,21.85131,129.76829,0.00018,28.30894,0.41163,0.00117,-0.00026,0.00024,0.02266,0.99974,-0.00112,0.0005,0.11145,11.93416,38.67894,0.01361,1.76225,-0.02982
6.804,21.85131,129.76829,0.00018,28.30894,0.41163,0.00117,-0.00026,0.00024,0.02266,0.99974,-0.00112,0.0005,0.11145,11.93416,38.67894,0.01361,1.76225,-0.02982
6.82,22.13459,129.77256,0.0002,28.34784,0.44301,0.00122,-0.00027,0.00025,0.02322,0.99973,-0.00113,0.00049,0.1128,11.67205,38.83363,0.01379,1.76429,-0.03021
6.837,22.41826,129.77715,0.00021,28.38589,0.47489,0.00127,-0.00027,0.00025,0.02378,0.99972,-0.00113,0.00048,0.11411,11.41333,38.98396,0.01396,1.76621,-0.03059
6.837,22.41826,129.77715,0.00021,28.38589,0.47489,0.00127,-0.00027,0.00025,0.02378,0.99972,-0.00113,0.00048,0.11411,11.41333,38.98396,0.01396,1.76621,-0.03059
6.854,22.7023,129.78206,0.00022,28.42308,0.50726,0.00131,-0.00028,0.00025,0.02436,0.9997,-0.00114,0.00046,0.11538,11.15798,39.13001,0.01412,1.76804,-0.03097
6.854,22.7023,129.78206,0.00022,28.42308,0.50726,0.00131,-0.00028,0.00025,0.02436,0.9997,-0.00114,0.00046,0.11538,11.15798,39.13001,0.01412,1.76804,-0.03097
6.87,22.98672,129.7873,0.00024,28.45944,0.5401,0.00136,-0.00028,0.00025,0.02494,0.99969,-0.00115,0.00045,0.11661,10.90596,39.27188,0.01427,1.76976,-0.03134
6.887,23.27149,129.79287,0.00025,28.49496,0.5734,0.00141,-0.00029,0.00026,0.02552,0.99967,-0.00116,0.00043,0.11781,10.65725,39.40965,0.01441,1.77139,-0.03171
6.887,23.27149,129.79287,0.00025,28.49496,0.5734,0.00141,-0.00029,0.00026,0.02552,0.99967,-0.00116,0.00043,0.11781,10.65725,39.40965,0.01441,1.77139,-0.03171
6.904,23.55661,129.79877,0.00026,28.52967,0.60714,0.00146,-0.0003,0.00026,0.02611,0.99966,-0.00117,0.00042,0.11897,10.41182,39.54342,0.01454,1.77293,-0.03207
