time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.012,8.98542,429.63999,0.0,29.91859,-2.14437,0.0,0.0,0.0,0.00153,1.0,0.0,0.0,0.00612,-59.73027,2910.1343,0.0,4.10998,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.047,9.48405,429.60359,0.0,29.91732,-2.22372,0.0,0.0,0.0,0.00158,1.0,0.0,0.0,0.00426,-45.7643,3027.46037,0.0,4.27507,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.047,9.48405,429.60359,0.0,29.91732,-2.22372,0.0,0.0,0.0,0.00158,1.0,0.0,0.0,0.00426,-45.7643,3027.46037,0.0,4.27507,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.063,9.98266,429.5659,0.0,29.91643,-2.29996,0.0,0.0,0.0,0.00162,1.0,0.0,0.0,0.00225,-31.88434,3139.29202,0.0,4.43225,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.096,10.48127,429.52695,0.0,29.91593,-2.37325,0.0,0.0,0.0,0.00164,1.0,0.0,0.0,9.0e-5,-18.13628,3245.72581,0.0,4.58163,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.097,10.48127,429.52695,0.0,29.91593,-2.37325,0.0,0.0,0.0,0.00164,1.0,0.0,0.0,9.0e-5,-18.13628,3245.72581,0.0,4.58163,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.112,10.97986,429.48681,0.0,29.9158,-2.44372,0.0,0.0,0.0,0.00164,1.0,0.0,0.0,-0.00221,-4.56049,3346.86101,0.0,4.72335,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.146,11.47846,429.44552,0.0,29.91605,-2.51153,0.0,0.0,0.0,0.00162,1.0,0.0,0.0,-0.00462,8.80788,3442.79935,0.0,4.85756,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.146,11.47846,429.44552,0.0,29.91605,-2.51153,0.0,0.0,0.0,0.00162,1.0,0.0,0.0,-0.00462,8.80788,3442.79935,0.0,4.85756,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.162,11.97707,429.40311,0.0,29.91665,-2.57682,0.0,0.0,0.0,0.00158,1.0,0.0,0.0,-0.00716,21.93844,3533.64481,0.0,4.98441,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.196,12.47569,429.35964,0.0,29.91762,-2.63972,0.0,0.0,0.0,0.00152,1.0,0.0,0.0,-0.0098,34.80532,3619.50335,0.0,5.10403,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.197,12.47569,429.35964,0.0,29.91762,-2.63972,0.0,0.0,0.0,0.00152,1.0,0.0,0.0,-0.0098,34.80532,3619.50335,0.0,5.10403,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.213,12.97433,429.31514,0.0,29.91894,-2.70038,0.0,0.0,0.0,0.00144,1.0,0.0,0.0,-0.01254,47.38673,3700.48278,0.0,5.21659,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.246,13.47299,429.26965,0.0,29.9206,-2.75891,0.0,0.0,0.0,0.00133,1.0,0.0,0.0,-0.01537,59.66471,3776.6925,0.0,5.32225,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.247,13.47299,429.26965,0.0,29.9206,-2.75891,0.0,0.0,0.0,0.00133,1.0,0.0,0.0,-0.01537,59.66471,3776.6925,0.0,5.32225,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.263,13.97168,429.22319,0.0,29.92258,-2.81546,0.0,0.0,0.0,0.00121,1.0,0.0,0.0,-0.01828,71.6248,3848.24333,0.0,5.42116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.296,14.47041,429.17581,0.0,29.9249,-2.87015,0.0,0.0,0.0,0.00105,1.0,0.0,0.0,-0.02127,83.25569,3915.2473,0.0,5.51348,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
