time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.006,16.96477,428.92599,0.0,29.94097,-3.11987,0.0,0.0,0.0,-9.0e-5,1.0,0.0,0.0,-0.03702,136.26602,4186.0487,0.0,5.8821,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.023,17.46382,428.87361,0.0,29.94503,-3.16586,0.0,0.0,0.0,-0.0004,1.0,0.0,0.0,-0.04029,145.82935,4228.17061,0.0,5.9384,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.039,17.96294,428.82047,0.0,29.94933,-3.21079,0.0,0.0,0.0,-0.00073,1.0,0.0,0.0,-0.04359,155.05166,4266.54953,0.0,5.98929,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.055,18.46214,428.76659,0.0,29.95389,-3.25475,0.0,0.0,0.0,-0.0011,1.0,0.0,0.0,-0.0469,163.93809,4301.30117,0.0,6.03495,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.072,18.96141,428.71199,0.0,29.95868,-3.29785,0.0,0.0,0.0,-0.00149,1.0,0.0,0.0,-0.05022,172.49492,4332.54098,0.0,6.07553,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.089,19.46076,428.65667,0.0,29.9637,-3.34017,0.0,0.0,0.0,-0.00191,1.0,0.0,0.0,-0.05355,180.72936,4360.38406,0.0,6.11121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.105,19.9602,428.60065,0.0,29.96894,-3.38181,0.0,0.0,0.0,-0.00235,1.0,0.0,0.0,-0.05688,188.64947,4384.94502,0.0,6.14215,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.122,20.45973,428.54395,0.0,29.97439,-3.42286,0.0,0.0,0.0,-0.00283,1.0,0.0,0.0,-0.06021,196.26395,4406.33782,0.0,6.16853,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.139,20.95935,428.48656,0.0,29.98004,-3.46339,0.0,0.0,0.0,-0.00333,1.0,0.0,0.0,-0.06353,203.58206,4424.67571,0.0,6.19051,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.156,21.45906,428.4285,0.0,29.9859,-3.5035,0.0,0.0,0.0,-0.00386,0.99999,0.0,0.0,-0.06684,210.61349,4440.07105,0.0,6.20826,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
