time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha_DEG,beta_DEG,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.016,39.78041,127.42624,0.0,39.69704,-3.84729,0.0,0.0,0.0,-0.0043,0.99999,0.0,0.0,-0.03465,12.82887,5005.40328,0.0,5.03952,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.032,40.44203,127.36192,0.0,39.69748,-3.8716,0.0,0.0,0.0,-0.00459,0.99999,0.0,0.0,-0.03571,16.08928,5008.84224,0.0,5.04229,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.049,41.10366,127.29719,0.0,39.69802,-3.89585,0.0,0.0,0.0,-0.00489,0.99999,0.0,0.0,-0.03677,19.24986,5011.15061,0.0,5.0439,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.066,41.7653,127.23205,0.0,39.69864,-3.92006,0.0,0.0,0.0,-0.0052,0.99999,0.0,0.0,-0.03783,22.31606,5012.37359,0.0,5.04438,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.083,42.42695,127.16652,0.0,39.69934,-3.94427,0.0,0.0,0.0,-0.00551,0.99999,0.0,0.0,-0.03889,25.29318,5012.55501,0.0,5.04379,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.099,43.08861,127.10058,0.0,39.70012,-3.96849,0.0,0.0,0.0,-0.00584,0.99998,0.0,0.0,-0.03994,28.18636,5011.73735,0.0,5.04216,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.116,43.75029,127.03423,0.0,39.70098,-3.99277,0.0,0.0,0.0,-0.00617,0.99998,0.0,0.0,-0.04099,31.00058,5009.96174,0.0,5.03954,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.132,44.41198,126.96749,0.0,39.70192,-4.01713,0.0,0.0,0.0,-0.00651,0.99998,0.0,0.0,-0.04204,33.74064,5007.26807,0.0,5.03596,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.149,45.07369,126.90033,0.0,39.70293,-4.04158,0.0,0.0,0.0,-0.00686,0.99998,0.0,0.0,-0.04309,36.41118,5003.69496,0.0,5.03147,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.166,45.73541,126.83277,0.0,39.70402,-4.06615,0.0,0.0,0.0,-0.00722,0.99997,0.0,0.0,-0.04413,39.01667,4999.27983,0.0,5.0261,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.182,46.39716,126.76479,0.0,39.70517,-4.09088,0.0,0.0,0.0,-0.00759,0.99997,0.0,0.0,-0.04516,41.56141,4994.05893,0.0,5.0199,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.199,47.05892,126.6964,0.0,39.70639,-4.11576,0.0,0.0,0.0,-0.00797,0.99997,0.0,0.0,-0.04619,44.04955,4988.06736,0.0,5.01289,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.216,47.7207,126.6276,0.0,39.70769,-4.14084,0.0,0.0,0.0,-0.00835,0.99997,0.0,0.0,-0.04722,46.48506,4981.3391,0.0,5.00512,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.233,48.38251,126.55837,0.0,39.70904,-4.16612,0.0,0.0,0.0,-0.00874,0.99996,0.0,0.0,-0.04824,48.87174,4973.90706,0.0,4.99661,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.249,49.04434,126.48872,0.0,39.71047,-4.19162,0.0,0.0,0.0,-0.00915,0.99996,0.0,0.0,-0.04925,51.21325,4965.80309,0.0,4.9874,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.266,49.70619,126.41865,0.0,39.71195,-4.21737,0.0,0.0,0.0,-0.00956,0.99996,0.0,0.0,-0.05026,53.51308,4957.05802,0.0,4.97752,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.282,50.36807,126.34814,0.0,39.7135,-4.24338,0.0,0.0,0.0,-0.00997,0.99995,0.0,0.0,-0.05127,55.77456,4947.7017,0.0,4.967,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.299,51.02998,126.2772,0.0,39.71511,-4.26966,0.0,0.0,0.0,-0.0104,0.99995,0.0,0.0,-0.05226,58.00089,4937.76299,0.0,4.95587,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.316,51.69191,126.20582,0.0,39.71678,-4.29624,0.0,0.0,0.0,-0.01084,0.99994,0.0,0.0,-0.05325,60.19509,4927.26982,0.0,4.94416,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.332,52.35387,126.13399,0.0,39.71852,-4.32312,0.0,0.0,0.0,-0.01128,0.99994,0.0,0.0,-0.05424,62.36006,4916.2492,0.0,4.93189,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.349,53.01586,126.06171,0.0,39.72031,-4.35032,0.0,0.0,0.0,-0.01173,0.99993,0.0,0.0,-0.05522,64.49855,4904.72728,0.0,4.9191,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.366,53.67788,125.98898,0.0,39.72216,-4.37785,0.0,0.0,0.0,-0.01219,0.99993,0.0,0.0,-0.05619,66.61318,4892.7293,0.0,4.9058,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.382,54.33993,125.91578,0.0,39.72407,-4.40574,0.0,0.0,0.0,-0.01266,0.99992,0.0,0.0,-0.05715,68.70641,4880.27971,0.0,4.89203,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.399,55.00202,125.84212,0.0,39.72603,-4.43397,0.0,0.0,0.0,-0.01314,0.99992,0.0,0.0,-0.05811,70.7806,4867.40209,0.0,4.8778,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.416,55.66413,125.76798,0.0,39.72806,-4.46258,0.0,0.0,0.0,-0.01362,0.99991,0.0,0.0,-0.05906,72.83798,4854.11928,0.0,4.86314,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.433,56.32628,125.69336,0.0,39.73014,-4.49157,0.0,0.0,0.0,-0.01411,0.9999,0.0,0.0,-0.06,74.88065,4840.45332,0.0,4.84808,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.449,56.98847,125.61826,0.0,39.73227,-4.52095,0.0,0.0,0.0,-0.01461,0.9999,0.0,0.0,-0.06094,76.91059,4826.4255,0.0,4.83263,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.466,57.65069,125.54266,0.0,39.73447,-4.55072,0.0,0.0,0.0,-0.01512,0.99989,0.0,0.0,-0.06186,78.92967,4812.0564,0.0,4.81681,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
