time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta,pitch_demand,roll_demand,yaw_demand,pitch_demand_attained,roll_demand_attained,yaw_demand_attained,thrust_setting_demand,thrust_attained
6.003,13.48726,126.92166,0.0,12.69515,-6.81002,0.0,0.0,0.0,-0.28219,0.9606,0.0,0.0,-0.66381,-17.89029,9.36109,0.0,-0.07719,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.02,13.69803,126.80723,0.0,12.59677,-6.92072,0.0,0.0,0.0,-0.2875,0.95904,0.0,0.0,-0.6084,-17.70781,9.49344,0.0,-0.0791,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.036,13.90716,126.69097,0.0,12.49938,-7.03069,0.0,0.0,0.0,-0.29236,0.95758,0.0,0.0,-0.55288,-17.52984,9.62539,0.0,-0.08013,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.053,14.11468,126.57288,0.0,12.40296,-7.13993,0.0,0.0,0.0,-0.29677,0.95624,0.0,0.0,-0.49767,-17.35622,9.75698,0.0,-0.08026,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.07,14.3206,126.45298,0.0,12.30748,-7.24844,0.0,0.0,0.0,-0.30073,0.95501,0.0,0.0,-0.44318,-17.1868,9.88826,0.0,-0.07951,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.086,14.52494,126.33128,0.0,12.21291,-7.35622,0.0,0.0,0.0,-0.30425,0.9539,0.0,0.0,-0.38981,-17.02143,10.01925,0.0,-0.07788,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.103,14.72771,126.20778,0.0,12.11925,-7.46328,0.0,0.0,0.0,-0.30734,0.95291,0.0,0.0,-0.33794,-16.85997,10.15,0.0,-0.07537,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.12,14.92892,126.08251,0.0,12.02646,-7.56961,0.0,0.0,0.0,-0.31002,0.95205,0.0,0.0,-0.28795,-16.70228,10.28054,0.0,-0.07202,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.136,15.12859,125.95547,0.0,11.93452,-7.67522,0.0,0.0,0.0,-0.31231,0.9513,0.0,0.0,-0.24018,-16.54823,10.41088,0.0,-0.06785,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.153,15.32674,125.82667,0.0,11.84342,-7.7801,0.0,0.0,0.0,-0.31421,0.95068,0.0,0.0,-0.19499,-16.39769,10.54107,0.0,-0.0629,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.17,15.52338,125.69613,0.0,11.75314,-7.88426,0.0,0.0,0.0,-0.31575,0.95017,0.0,0.0,-0.15269,-16.25054,10.67113,0.0,-0.05719,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.186,15.71852,125.56387,0.0,11.66366,-7.9877,0.0,0.0,0.0,-0.31696,0.94977,0.0,0.0,-0.11357,-16.10666,10.80106,0.0,-0.05078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.203,15.91218,125.42988,0.0,11.57496,-8.09041,0.0,0.0,0.0,-0.31786,0.94947,0.0,0.0,-0.07791,-15.96592,10.93091,0.0,-0.04372,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.22,16.10436,125.29419,0.0,11.48703,-8.19241,0.0,0.0,0.0,-0.31847,0.94926,0.0,0.0,-0.04595,-15.82823,11.06067,0.0,-0.03606,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.236,16.29508,125.15681,0.0,11.39984,-8.29368,0.0,0.0,0.0,-0.31883,0.94914,0.0,0.0,-0.01792,-15.69347,11.19038,0.0,-0.02786,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.253,16.48436,125.01774,0.0,11.31339,-8.39424,0.0,0.0,0.0,-0.31898,0.94909,0.0,0.0,0.00599,-15.56153,11.32003,0.0,-0.01919,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.27,16.6722,124.87701,0.0,11.22765,-8.49407,0.0,0.0,0.0,-0.31893,0.94911,0.0,0.0,0.02562,-15.43232,11.44964,0.0,-0.0101,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
